Date,Precipitation
23-08-2020,18
23-08-2020,18
24-08-2020,10.5
24-08-2020,10.5
25-08-2020,37.3
25-08-2020,37.3
26-08-2020,5.3
26-08-2020,5.3
27-08-2020,14.2
27-08-2020,14.2
28-08-2020,2.1
28-08-2020,2.1
29-08-2020,3.7
29-08-2020,3.7
30-08-2020,1.1
30-08-2020,1.1
31-08-2020,10.9
31-08-2020,10.9
01-09-2020,6.1
01-09-2020,6.1
02-09-2020,0.4
02-09-2020,0.4
03-09-2020,1.1
03-09-2020,1.1
04-09-2020,2.3
04-09-2020,2.3
05-09-2020,3.4
05-09-2020,3.4
06-09-2020,17.5
06-09-2020,17.5
07-09-2020,16.9
07-09-2020,16.9
08-09-2020,6.1
08-09-2020,6.1
09-09-2020,1.4
09-09-2020,1.4
10-09-2020,6.3
10-09-2020,6.3
11-09-2020,1.2
11-09-2020,1.2
12-09-2020,9
12-09-2020,9
13-09-2020,23.2
13-09-2020,23.2
14-09-2020,1.5
14-09-2020,1.5
15-09-2020,0
15-09-2020,0
16-09-2020,1.6
16-09-2020,1.6
17-09-2020,2.6
17-09-2020,2.6
18-09-2020,2.5
18-09-2020,2.5
19-09-2020,2.3
19-09-2020,2.3
20-09-2020,5.5
20-09-2020,5.5
21-09-2020,0.2
21-09-2020,0.2
22-09-2020,3.3
22-09-2020,3.3
23-09-2020,2.3
23-09-2020,2.3
24-09-2020,0
24-09-2020,0
25-09-2020,0.3
25-09-2020,0.3
26-09-2020,0.3
26-09-2020,0.3
27-09-2020,2.9
27-09-2020,2.9
28-09-2020,2.5
28-09-2020,2.5
29-09-2020,1.6
29-09-2020,1.6
30-09-2020,0
30-09-2020,0
01-10-2020,0
01-10-2020,0
02-10-2020,0
02-10-2020,0
03-10-2020,0.1
03-10-2020,0.1
04-10-2020,0
04-10-2020,0
05-10-2020,0
05-10-2020,0
06-10-2020,0
06-10-2020,0
07-10-2020,0
07-10-2020,0
08-10-2020,0
08-10-2020,0
09-10-2020,0
09-10-2020,0
10-10-2020,0
10-10-2020,0
11-10-2020,0
11-10-2020,0
12-10-2020,0
12-10-2020,0
13-10-2020,0
13-10-2020,0
14-10-2020,2.3
14-10-2020,2.3
15-10-2020,170
15-10-2020,170
16-10-2020,0
16-10-2020,0
17-10-2020,0
17-10-2020,0
18-10-2020,0
18-10-2020,0
19-10-2020,0
19-10-2020,0
20-10-2020,0
20-10-2020,0
21-10-2020,2
21-10-2020,2
22-10-2020,0
22-10-2020,0
23-10-2020,0.3
23-10-2020,0.3
24-10-2020,0
24-10-2020,0
25-10-2020,0
25-10-2020,0
26-10-2020,0
26-10-2020,0
27-10-2020,0
27-10-2020,0
28-10-2020,0
28-10-2020,0
29-10-2020,0
29-10-2020,0
30-10-2020,0
30-10-2020,0
31-10-2020,0
31-10-2020,0
01-11-2020,0
01-11-2020,0
02-11-2020,0
02-11-2020,0
03-11-2020,0
03-11-2020,0
04-11-2020,0
04-11-2020,0
05-11-2020,0
05-11-2020,0
06-11-2020,0
06-11-2020,0
07-11-2020,0
07-11-2020,0
08-11-2020,0
08-11-2020,0
09-11-2020,0
09-11-2020,0
10-11-2020,0
10-11-2020,0
11-11-2020,0
11-11-2020,0
12-11-2020,0
12-11-2020,0
13-11-2020,0
13-11-2020,0
14-11-2020,0
14-11-2020,0
15-11-2020,0
15-11-2020,0
16-11-2020,0
16-11-2020,0
17-11-2020,0
17-11-2020,0
18-11-2020,0
18-11-2020,0
19-11-2020,0
19-11-2020,0
20-11-2020,0
20-11-2020,0
21-11-2020,0
21-11-2020,0
22-11-2020,0
22-11-2020,0
23-11-2020,0
23-11-2020,0
24-11-2020,0
24-11-2020,0
25-11-2020,0
25-11-2020,0
26-11-2020,0
26-11-2020,0
27-11-2020,0
27-11-2020,0
28-11-2020,0
28-11-2020,0
29-11-2020,0
29-11-2020,0
30-11-2020,0.5
30-11-2020,0.5
01-12-2020,0
01-12-2020,0
02-12-2020,0.5
02-12-2020,0.5
03-12-2020,2
03-12-2020,2
04-12-2020,0
04-12-2020,0
05-12-2020,0
05-12-2020,0
06-12-2020,0
06-12-2020,0
07-12-2020,0
07-12-2020,0
08-12-2020,0
08-12-2020,0
09-12-2020,0
09-12-2020,0
10-12-2020,0
10-12-2020,0
11-12-2020,0
11-12-2020,0
12-12-2020,0
12-12-2020,0
13-12-2020,0
13-12-2020,0
14-12-2020,0
14-12-2020,0
15-12-2020,0.1
15-12-2020,0.1
16-12-2020,0
16-12-2020,0
17-12-2020,0
17-12-2020,0
18-12-2020,0
18-12-2020,0
19-12-2020,0
19-12-2020,0
20-12-2020,0
20-12-2020,0
21-12-2020,0
21-12-2020,0
22-12-2020,0
22-12-2020,0
23-12-2020,2.1
23-12-2020,2.1
24-12-2020,0.4
24-12-2020,0.4
25-12-2020,6.7
25-12-2020,6.7
26-12-2020,1.6
26-12-2020,1.6
27-12-2020,0
27-12-2020,0
28-12-2020,0
28-12-2020,0
29-12-2020,0.698736579
29-12-2020,0.698736579
30-12-2020,1.629752837
30-12-2020,1.629752837
31-12-2020,1.820892677
31-12-2020,1.820892677
01-01-2021,0.3
02-01-2021,0.7
03-01-2021,10.2
04-01-2021,1.5
05-01-2021,0
06-01-2021,0
07-01-2021,0
08-01-2021,0
09-01-2021,0
10-01-2021,0
11-01-2021,0
12-01-2021,0
13-01-2021,0
14-01-2021,0
15-01-2021,0
16-01-2021,0
17-01-2021,0
18-01-2021,0
19-01-2021,0
20-01-2021,0
21-01-2021,0.1
22-01-2021,0.7
23-01-2021,0
24-01-2021,0
25-01-2021,0
26-01-2021,0
27-01-2021,0
28-01-2021,0
29-01-2021,0
30-01-2021,0
31-01-2021,0
01-02-2021,1
02-02-2021,9.4
03-02-2021,1.6
04-02-2021,0
05-02-2021,0
06-02-2021,0
07-02-2021,0
08-02-2021,0
09-02-2021,0
10-02-2021,0
11-02-2021,0
12-02-2021,0.3
13-02-2021,0
14-02-2021,0
15-02-2021,0
16-02-2021,0
17-02-2021,0
18-02-2021,0
19-02-2021,0
20-02-2021,0
21-02-2021,0
22-02-2021,0
23-02-2021,0
24-02-2021,0
25-02-2021,0
26-02-2021,0
27-02-2021,0
28-02-2021,0
01-03-2021,0
02-03-2021,0
03-03-2021,0
04-03-2021,0
05-03-2021,0
06-03-2021,1
07-03-2021,0
08-03-2021,0.1
09-03-2021,0
10-03-2021,0
11-03-2021,0
12-03-2021,0
13-03-2021,0
14-03-2021,0
15-03-2021,0
16-03-2021,0
17-03-2021,0
18-03-2021,0
19-03-2021,0
20-03-2021,0.1
21-03-2021,0.9
22-03-2021,0
23-03-2021,0
24-03-2021,0
25-03-2021,0
26-03-2021,0
27-03-2021,0
28-03-2021,0
29-03-2021,0
30-03-2021,0
31-03-2021,0
01-04-2021,0
02-04-2021,0
03-04-2021,0
04-04-2021,0
05-04-2021,0.6
06-04-2021,0
07-04-2021,0
08-04-2021,0
09-04-2021,0
10-04-2021,0
11-04-2021,0
12-04-2021,0
13-04-2021,0
14-04-2021,0
15-04-2021,1.2
16-04-2021,0
17-04-2021,0
18-04-2021,0
19-04-2021,6.2
20-04-2021,11.7
21-04-2021,0.4
22-04-2021,0
23-04-2021,0
24-04-2021,0
25-04-2021,0
26-04-2021,0
27-04-2021,0
28-04-2021,0
29-04-2021,0.4
30-04-2021,0
01-05-2021,0.6
02-05-2021,0.3
03-05-2021,1.2
04-05-2021,0.5
05-05-2021,1.7
06-05-2021,0
07-05-2021,0.1
08-05-2021,2.4
09-05-2021,0.2
10-05-2021,0.9
11-05-2021,1
12-05-2021,0
13-05-2021,0
14-05-2021,0
15-05-2021,0
16-05-2021,0.2
17-05-2021,25.6
18-05-2021,55.2
19-05-2021,0
20-05-2021,0
21-05-2021,0
22-05-2021,0
23-05-2021,0
24-05-2021,0
25-05-2021,0
26-05-2021,0
27-05-2021,0.4
28-05-2021,0.1
29-05-2021,0
30-05-2021,3.5
31-05-2021,0.1
01-06-2021,0.2
02-06-2021,0
03-06-2021,0
04-06-2021,0
05-06-2021,0.2
06-06-2021,0
07-06-2021,0
08-06-2021,6.9
09-06-2021,9.4
10-06-2021,1.9
11-06-2021,3.7
12-06-2021,0.9
13-06-2021,0
14-06-2021,3.1
15-06-2021,17.9
16-06-2021,32.1
17-06-2021,99.6
18-06-2021,101.8
19-06-2021,0.2
20-06-2021,1.1
21-06-2021,0.1
22-06-2021,0.3
23-06-2021,0.3
24-06-2021,0
25-06-2021,0
26-06-2021,0.3
27-06-2021,0
28-06-2021,0
29-06-2021,0
30-06-2021,0.3
01-07-2021,2.2
02-07-2021,0.3
03-07-2021,0.1
04-07-2021,0.7
05-07-2021,0
06-07-2021,0.3
07-07-2021,1.7
08-07-2021,2.2
09-07-2021,18.8
10-07-2021,19.9
11-07-2021,5
12-07-2021,2.6
13-07-2021,2
14-07-2021,2.8
15-07-2021,10.9
16-07-2021,20.8
17-07-2021,15.9
18-07-2021,25.7
19-07-2021,6.4
20-07-2021,46.8
21-07-2021,1.3
22-07-2021,1.5
23-07-2021,2.1
24-07-2021,9.4
25-07-2021,7.5
26-07-2021,67.4
27-07-2021,3.3
28-07-2021,11.1
29-07-2021,3
30-07-2021,3.2
31-07-2021,8.9
01-08-2021,14.8
02-08-2021,21.2
03-08-2021,5.9
04-08-2021,0.5
05-08-2021,3.4
06-08-2021,6.2
07-08-2021,12.8
08-08-2021,1.5
09-08-2021,0.6
10-08-2021,5.7
11-08-2021,8.9
12-08-2021,2.3
13-08-2021,1.3
14-08-2021,0.1
15-08-2021,0.2
16-08-2021,1.9
17-08-2021,6
18-08-2021,14.9
19-08-2021,7.9
20-08-2021,6.7
21-08-2021,3.5
22-08-2021,8.2
23-08-2021,28.7
24-08-2021,18
25-08-2021,10.5
26-08-2021,37.3
27-08-2021,5.3
28-08-2021,14.2
29-08-2021,2.1
30-08-2021,3.7
31-08-2021,1.1
01-09-2021,10.9
02-09-2021,6.1
03-09-2021,0.4
04-09-2021,1.1
05-09-2021,2.3
06-09-2021,3.4
07-09-2021,17.5
08-09-2021,16.9
09-09-2021,6.1
10-09-2021,1.4
11-09-2021,6.3
12-09-2021,1.2
13-09-2021,9
14-09-2021,23.2
15-09-2021,1.5
16-09-2021,0
17-09-2021,1.6
18-09-2021,2.6
19-09-2021,2.5
20-09-2021,2.3
21-09-2021,5.5
22-09-2021,0.2
23-09-2021,3.3
24-09-2021,2.3
25-09-2021,0
26-09-2021,0.3
27-09-2021,0.3
28-09-2021,2.9
29-09-2021,2.5
30-09-2021,1.6
01-10-2021,0
02-10-2021,0
03-10-2021,0
04-10-2021,0.1
05-10-2021,0
06-10-2021,0
07-10-2021,0
08-10-2021,0
09-10-2021,0
10-10-2021,0
11-10-2021,0
12-10-2021,0
13-10-2021,0
14-10-2021,0
15-10-2021,2.3
16-10-2021,170
17-10-2021,0
18-10-2021,0
19-10-2021,0
20-10-2021,0
21-10-2021,0
22-10-2021,2
23-10-2021,0
24-10-2021,0.3
25-10-2021,0
26-10-2021,0
27-10-2021,0
28-10-2021,0
29-10-2021,0
30-10-2021,0
31-10-2021,0
01-11-2021,0
02-11-2021,0
03-11-2021,0
04-11-2021,0
05-11-2021,0
06-11-2021,0
07-11-2021,0
08-11-2021,0
09-11-2021,0
10-11-2021,0
11-11-2021,0
12-11-2021,0
13-11-2021,0
14-11-2021,0
15-11-2021,0
16-11-2021,0
17-11-2021,0
18-11-2021,0
19-11-2021,0
20-11-2021,0
21-11-2021,0
22-11-2021,0
23-11-2021,0
24-11-2021,0
25-11-2021,0
26-11-2021,0
27-11-2021,0
28-11-2021,0
29-11-2021,0
30-11-2021,0
01-12-2021,0.5
02-12-2021,0
03-12-2021,0.5
04-12-2021,2
05-12-2021,0
06-12-2021,0
07-12-2021,0
08-12-2021,0
09-12-2021,0
10-12-2021,0
11-12-2021,0
12-12-2021,0
13-12-2021,0
14-12-2021,0
15-12-2021,0
16-12-2021,0.1
17-12-2021,0
18-12-2021,0
19-12-2021,0
20-12-2021,0
21-12-2021,0
22-12-2021,0
23-12-2021,0
24-12-2021,2.1
25-12-2021,0.4
26-12-2021,6.7
27-12-2021,1.6
28-12-2021,0
29-12-2021,0
30-12-2021,0
31-12-2021,0
01-01-2022,0
02-01-2022,0.1
03-01-2022,11.1
04-01-2022,9.6
05-01-2022,5.6
06-01-2022,10.2
07-01-2022,40.3
08-01-2022,10.9
09-01-2022,0.3
10-01-2022,2.9
11-01-2022,0
12-01-2022,0
13-01-2022,0
14-01-2022,0
15-01-2022,0
16-01-2022,0
17-01-2022,1
18-01-2022,0.2
19-01-2022,0.9
20-01-2022,7.7
21-01-2022,47.8
22-01-2022,9.6
23-01-2022,4.2
24-01-2022,6.3
25-01-2022,0
26-01-2022,0
27-01-2022,0
28-01-2022,0
29-01-2022,0
30-01-2022,0
31-01-2022,0.6
01-02-2022,20.6
02-02-2022,30.9
03-02-2022,0
04-02-2022,0.1
05-02-2022,0
06-02-2022,0
07-02-2022,11.4
08-02-2022,0
09-02-2022,0
10-02-2022,0
11-02-2022,0
12-02-2022,0
13-02-2022,0
14-02-2022,0
15-02-2022,0
16-02-2022,0
17-02-2022,0
18-02-2022,0
19-02-2022,0
20-02-2022,0.1
21-02-2022,10.4
22-02-2022,0.8
23-02-2022,1.4
24-02-2022,17.4
25-02-2022,2.1
26-02-2022,0
27-02-2022,0.1
28-02-2022,0
01-03-2022,0.4
02-03-2022,0
03-03-2022,0
04-03-2022,0
05-03-2022,0
06-03-2022,0
07-03-2022,0
08-03-2022,0
09-03-2022,0
10-03-2022,0
11-03-2022,0
12-03-2022,0
13-03-2022,0
14-03-2022,0
15-03-2022,0
16-03-2022,0.1
17-03-2022,0
18-03-2022,0.1
19-03-2022,0
20-03-2022,0
21-03-2022,0
22-03-2022,0
23-03-2022,0
24-03-2022,0
25-03-2022,0
26-03-2022,0
27-03-2022,0
28-03-2022,0
29-03-2022,0
30-03-2022,0
31-03-2022,0
01-04-2022,0
02-04-2022,0
03-04-2022,0
04-04-2022,0
05-04-2022,0
06-04-2022,0
07-04-2022,0
08-04-2022,0
09-04-2022,0
10-04-2022,0
11-04-2022,0.3
12-04-2022,0
13-04-2022,0
14-04-2022,0
15-04-2022,0
16-04-2022,0
17-04-2022,0
18-04-2022,0
19-04-2022,0.7
20-04-2022,0
21-04-2022,0
22-04-2022,0
23-04-2022,0
24-04-2022,0
25-04-2022,0
26-04-2022,0
27-04-2022,0
28-04-2022,0
29-04-2022,0.5
30-04-2022,0.6
01-05-2022,0
02-05-2022,2.6
03-05-2022,0
04-05-2022,0
05-05-2022,0
06-05-2022,0.2
07-05-2022,0
08-05-2022,0
09-05-2022,0
10-05-2022,0
11-05-2022,0
12-05-2022,0
13-05-2022,0
14-05-2022,0.5
15-05-2022,1
16-05-2022,0.2
17-05-2022,0
18-05-2022,0
19-05-2022,0
20-05-2022,0.5
21-05-2022,0
22-05-2022,5.7
23-05-2022,0
24-05-2022,0
25-05-2022,0
26-05-2022,0
27-05-2022,1.7
28-05-2022,0
29-05-2022,0
30-05-2022,0
31-05-2022,0
01-06-2022,0
02-06-2022,0
03-06-2022,0
04-06-2022,0
05-06-2022,0
06-06-2022,0
07-06-2022,0
08-06-2022,0
09-06-2022,0
10-06-2022,0
11-06-2022,0
12-06-2022,0
13-06-2022,0
14-06-2022,0
15-06-2022,6
16-06-2022,5.3
17-06-2022,0
18-06-2022,0.3
19-06-2022,0
20-06-2022,0
21-06-2022,0
22-06-2022,0
23-06-2022,0
24-06-2022,1.7
25-06-2022,0.3
26-06-2022,1.8
27-06-2022,7.1
28-06-2022,28
29-06-2022,0.6
30-06-2022,5.2
01-07-2022,12.5
02-07-2022,3.6
03-07-2022,7.1
04-07-2022,12.8
05-07-2022,5.2
06-07-2022,2.6
07-07-2022,36.7
08-07-2022,21.9
09-07-2022,0.4
10-07-2022,2.7
11-07-2022,4.5
12-07-2022,5.8
13-07-2022,4.5
14-07-2022,0.9
15-07-2022,18.2
16-07-2022,0.7
17-07-2022,5.5
18-07-2022,12.1
19-07-2022,11.5
20-07-2022,4.5
21-07-2022,8.8
22-07-2022,6
23-07-2022,16.8
24-07-2022,2.1
25-07-2022,14.3
26-07-2022,11.7
27-07-2022,9.4
28-07-2022,23.5
29-07-2022,34.6
30-07-2022,13.8
31-07-2022,2.9
01-08-2022,12.3
02-08-2022,16
03-08-2022,19.5
04-08-2022,4.9
05-08-2022,20.7
06-08-2022,0.2
07-08-2022,0.2
08-08-2022,7.8
09-08-2022,12.3
10-08-2022,0.1
11-08-2022,0.6
12-08-2022,4.4
13-08-2022,1.5
14-08-2022,1.9
15-08-2022,3.8
16-08-2022,0
17-08-2022,23.3
18-08-2022,127.6
19-08-2022,0.1
20-08-2022,7.5
21-08-2022,9
22-08-2022,13.5
23-08-2022,1.5
24-08-2022,0.4
25-08-2022,1
26-08-2022,3.1
27-08-2022,3.4
28-08-2022,0.2
29-08-2022,2
30-08-2022,1.3
31-08-2022,2.2
01-09-2022,1.3
02-09-2022,1.5
03-09-2022,0.2
04-09-2022,0
05-09-2022,0
06-09-2022,0
07-09-2022,1.3
08-09-2022,5.8
09-09-2022,2.6
10-09-2022,2.7
11-09-2022,0
12-09-2022,2.5
13-09-2022,38.7
14-09-2022,8.4
15-09-2022,17.2
16-09-2022,1.5
17-09-2022,1
18-09-2022,4.7
19-09-2022,0
20-09-2022,0
21-09-2022,13.4
22-09-2022,37.1
23-09-2022,141.7
24-09-2022,2.3
25-09-2022,0.1
26-09-2022,0.3
27-09-2022,0.4
28-09-2022,1.1
29-09-2022,1.1
30-09-2022,0
01-10-2022,0
02-10-2022,6.9
03-10-2022,1.5
04-10-2022,9
05-10-2022,1.1
06-10-2022,15.7
07-10-2022,8.5
08-10-2022,0
09-10-2022,16.2
10-10-2022,4.2
11-10-2022,0
12-10-2022,0
13-10-2022,0
14-10-2022,0
15-10-2022,0
16-10-2022,0
17-10-2022,0
18-10-2022,0
19-10-2022,0
20-10-2022,0
21-10-2022,0
22-10-2022,0
23-10-2022,0
24-10-2022,0
25-10-2022,0
26-10-2022,0
27-10-2022,0
28-10-2022,0
29-10-2022,0
30-10-2022,0
31-10-2022,0
01-11-2022,0
02-11-2022,0
03-11-2022,0
04-11-2022,0
05-11-2022,0
06-11-2022,0
07-11-2022,0
08-11-2022,0
09-11-2022,0
10-11-2022,0
11-11-2022,0
12-11-2022,0.8
13-11-2022,0
14-11-2022,0
15-11-2022,0
16-11-2022,0
17-11-2022,0
18-11-2022,0
19-11-2022,0
20-11-2022,0
21-11-2022,0
22-11-2022,0
