Date,Conductivity (µmho/cm)
2021-03-15,232.3761713053563
2021-03-16,236.6078006161879
2021-03-17,234.78679277753255
2021-03-18,221.52820464637045
2021-03-19,236.6432721772769
2021-03-20,229.18000261823119
2021-03-21,244.26702398290405
2021-03-22,243.25437688905316
2021-03-23,235.14758170735357
2021-03-24,239.28907863500083
2021-03-25,236.5623108003497
2021-03-26,244.73555406008748
2021-03-27,253.0578744044816
2021-03-28,240.46050226091003
2021-03-29,252.11567253887884
2021-03-30,245.9231990191057
2021-03-31,245.18381270792602
2021-04-01,251.14693770128804
2021-04-02,245.69528313688
2021-04-03,250.20720591866956
2021-04-04,246.75549805301594
2021-04-05,270.21369094531707
2021-04-06,257.66626279007244
2021-04-07,253.55870694234122
2021-04-08,261.1020500032203
2021-04-09,259.87280636940113
2021-04-10,260.1764527926416
2021-04-11,267.1462795651767
2021-04-12,269.2184688894291
2021-04-13,261.16405616238785
2021-04-14,261.88820405033835
2021-04-15,265.0515835679717
2021-04-16,251.75068953308275
2021-04-17,258.33375256817186
2021-04-18,279.7223412589886
2021-04-19,282.69205434087695
2021-04-20,270.29594844696044
2021-04-21,277.11800514556074
2021-04-22,276.21772179885386
2021-04-23,296.7503388881503
2021-04-24,283.8532610499076
2021-04-25,275.97816734476595
2021-04-26,271.06073560017086
2021-04-27,267.38159961448133
2021-04-28,281.08906493632975
2021-04-29,275.2029424741317
2021-04-30,271.38287038962585
2021-05-01,277.7426292660881
2021-05-02,275.53062469388374
2021-05-03,295.95584823631845
2021-05-04,291.09860398254773
2021-05-05,285.6335163640427
2021-05-06,296.9641337411577
2021-05-07,287.8453017287891
2021-05-08,281.99250469766554
2021-05-09,299.61961236660045
2021-05-10,293.4161972479305
2021-05-11,283.0131642699918
2021-05-12,289.72638531831905
2021-05-13,285.5920227549689
2021-05-14,282.70158202979064
2021-05-15,299.7059459553734
2021-05-16,306.03000000000003
2021-05-17,284.5826725810821
2021-05-18,299.08312892460447
2021-05-19,291.1190689636502
2021-05-20,292.8749127970845
2021-05-21,292.71386564874365
2021-05-22,291.36012866896874
2021-05-23,298.36112747018325
2021-05-24,292.67571898069014
2021-05-25,300.97788561975267
2021-05-26,299.2084021294528
2021-05-27,298.3545151999928
2021-05-28,294.09001543411335
2021-05-29,296.87351307425996
2021-05-30,306.03000000000003
2021-05-31,305.32839038891257
2021-06-01,295.2661663139927
2021-06-02,303.252025388829
2021-06-03,306.03000000000003
2021-06-04,291.43620727798026
2021-06-05,306.03000000000003
2021-06-06,299.1688089874394
2021-06-07,306.03000000000003
2021-06-08,298.9967443059292
2021-06-09,291.87376979812984
2021-06-10,293.34982098940026
2021-06-11,305.39966058143136
2021-06-12,306.03000000000003
2021-06-13,299.0149369429923
2021-06-14,306.03000000000003
2021-06-15,293.9331924869499
2021-06-16,305.3197910080205
2021-06-17,297.3125450110567
2021-06-18,301.33399520717717
2021-06-19,306.03000000000003
2021-06-20,299.93715075152096
2021-06-21,303.3111923022951
2021-06-22,306.03000000000003
2021-06-23,301.912470341033
2021-06-24,306.03000000000003
2021-06-25,297.887402080948
2021-06-26,306.03000000000003
2021-06-27,306.03000000000003
2021-06-28,288.0794270134507
2021-06-29,299.7744060263042
2021-06-30,306.03000000000003
2021-07-01,303.62416912921145
2021-07-02,306.03000000000003
2021-07-03,300.3641109797472
2021-07-04,305.0051763401182
2021-07-05,303.0320803518937
2021-07-06,306.03000000000003
2021-07-07,305.35434629700444
2021-07-08,305.62575343638
2021-07-09,299.99161769621475
2021-07-10,299.1023699852518
2021-07-11,299.11929550683374
2021-07-12,304.57568251902273
2021-07-13,298.4017733792191
2021-07-14,302.9999946196357
2021-07-15,306.03000000000003
2021-07-16,306.03000000000003
2021-07-17,297.2585991908316
2021-07-18,306.03000000000003
2021-07-19,295.6654434164538
2021-07-20,283.60853909690593
2021-07-21,290.3413731924189
2021-07-22,283.67559181145964
2021-07-23,293.8336889281289
2021-07-24,295.8493298682116
2021-07-25,306.03000000000003
2021-07-26,296.781921860496
2021-07-27,292.27308530013585
2021-07-28,299.02176815329193
2021-07-29,276.8452494930227
2021-07-30,293.4484387322267
2021-07-31,296.52209669315096
2021-08-01,279.89288982341634
2021-08-02,297.6924443245529
2021-08-03,291.2442947412894
2021-08-04,285.1456984497777
2021-08-05,291.7720755870918
2021-08-06,302.5547271838823
2021-08-07,286.9756773614147
2021-08-08,286.6203304460585
2021-08-09,280.78007531660586
2021-08-10,277.16876938732145
2021-08-11,288.18437378065056
2021-08-12,275.3856914673057
2021-08-13,281.0563155404328
2021-08-14,276.27353888211906
2021-08-15,282.1255624667294
2021-08-16,280.1753975995946
2021-08-17,284.2179521224383
2021-08-18,272.33205048616213
2021-08-19,273.0746357798476
2021-08-20,267.09732373565015
2021-08-21,269.90059406801834
2021-08-22,274.72414773245106
2021-08-23,276.4140421261055
2021-08-24,263.53883134622
2021-08-25,275.1942672330626
2021-08-26,277.6096318295143
2021-08-27,269.9191838326254
2021-08-28,279.22818540648177
2021-08-29,259.44400963833203
2021-08-30,255.06318062698298
2021-08-31,250.22856883611647
2021-09-01,272.31574114357005
2021-09-02,265.2933308711385
2021-09-03,259.1962284109924
2021-09-04,260.4851444719299
2021-09-05,249.45974191323282
2021-09-06,273.61455075148916
2021-09-07,256.138088510184
2021-09-08,254.8949277053307
2021-09-09,258.14561638734875
2021-09-10,255.30437761454533
2021-09-11,252.37228368367425
2021-09-12,244.08346598100053
2021-09-13,251.88534495911918
2021-09-14,260.7354985985808
2021-09-15,255.81713792485354
2021-09-16,256.44252472814935
2021-09-17,240.43665556773615
2021-09-18,235.9256116613431
2021-09-19,240.90321827158348
2021-09-20,241.05650241902953
2021-09-21,247.2683730982653
2021-09-22,226.43687705471672
2021-09-23,248.0872716152189
2021-09-24,235.02790445069894
2021-09-25,231.99989548202953
2021-09-26,226.7368799590976
2021-09-27,221.0690568664644
2021-09-28,237.46740054464078
2021-09-29,231.04722112669555
2021-09-30,220.29303722461663
2021-10-01,219.14430129518357
2021-10-02,224.81753723169263
2021-10-03,237.88645210826374
2021-10-04,223.15032942056192
2021-10-05,213.2621516274166
2021-10-06,221.06058740301563
2021-10-07,219.78366371688608
2021-10-08,201.5641910631215
2021-10-09,219.17252719784426
2021-10-10,216.8550675354457
2021-10-11,222.34782356198772
2021-10-12,229.4424359236679
2021-10-13,223.2869174483965
2021-10-14,212.38027120012754
2021-10-15,205.42512122424873
2021-10-16,230.41689808502198
2021-10-17,211.6252469359146
2021-10-18,210.29702574879389
2021-10-19,209.02889775293045
2021-10-20,209.610077307561
2021-10-21,206.20867864522992
2021-10-22,202.20302834334714
2021-10-23,201.43214883428416
2021-10-24,204.11689416818112
2021-10-25,199.5671418194359
2021-10-26,197.44098568985157
2021-10-27,202.31614785448784
2021-10-28,198.8553801003876
2021-10-29,210.39745280509626
2021-10-30,180.14005451021197
2021-10-31,205.72984980957185
2021-11-01,205.96575827553133
2021-11-02,181.65291484256596
2021-11-03,193.05788868019624
2021-11-04,192.0368138669751
2021-11-05,183.90755089028323
2021-11-06,187.56903765052155
2021-11-07,184.43999297112512
2021-11-08,203.9181283824502
2021-11-09,197.3971101706811
2021-11-10,199.03874303455325
2021-11-11,194.43296879396706
2021-11-12,180.64537706222018
2021-11-13,184.2317758874121
2021-11-14,190.7279124671661
2021-11-15,177.97122908137447
2021-11-16,191.0121426783126
2021-11-17,183.6478367874751
2021-11-18,182.08895530270996
2021-11-19,189.1739140942978
2021-11-20,186.71352036326184
2021-11-21,180.46253285559163
2021-11-22,190.67000887143345
2021-11-23,174.73
2021-11-24,185.7978109555735
2021-11-25,185.14729297746624
2021-11-26,178.29410381327185
2021-11-27,182.334636555225
2021-11-28,174.73
2021-11-29,185.70808418088598
2021-11-30,177.46826612756033
2021-12-01,174.73
2021-12-02,185.44751884740933
2021-12-03,174.73
2021-12-04,174.73
2021-12-05,174.73
2021-12-06,181.04899529720643
2021-12-07,174.73
2021-12-08,188.65038281580746
2021-12-09,174.73
2021-12-10,187.7934313875731
2021-12-11,177.09780019878525
2021-12-12,174.7477608084218
2021-12-13,174.73
2021-12-14,177.96242932283405
2021-12-15,174.75794455484603
2021-12-16,182.72721750027955
2021-12-17,175.65670913796308
2021-12-18,175.8534177970741
2021-12-19,174.73
2021-12-20,174.73
2021-12-21,176.90859024008404
2021-12-22,174.73
2021-12-23,174.73
2021-12-24,180.10399680666308
2021-12-25,176.13489184198733
2021-12-26,174.73
2021-12-27,175.27086490113723
2021-12-28,177.73378660551862
2021-12-29,174.73
2021-12-30,174.73
2021-12-31,177.18411081730312
2022-01-01,176.4773
2022-01-02,180.92163828140013
2022-01-03,176.4773
2022-01-04,185.8810416500559
2022-01-05,182.19828700219537
2022-01-06,180.9622546368912
2022-01-07,186.48039837824976
2022-01-08,191.70398722252384
2022-01-09,187.42134326876013
2022-01-10,176.4773
2022-01-11,176.4773
2022-01-12,176.92732674324446
2022-01-13,182.01547321109348
2022-01-14,185.98387087807782
2022-01-15,177.5812889078811
2022-01-16,184.5912231117238
2022-01-17,178.37522359807875
2022-01-18,179.9316174574401
2022-01-19,176.4773
2022-01-20,178.81577289806197
2022-01-21,176.4773
2022-01-22,179.61790965867124
2022-01-23,194.72414670301524
2022-01-24,181.05158356928152
2022-01-25,207.2748400275273
2022-01-26,192.6633497972977
2022-01-27,191.1393948201782
2022-01-28,184.38477541463325
2022-01-29,196.224757530089
2022-01-30,187.83887997225793
2022-01-31,193.56091805387797
2022-02-01,211.7256677733356
2022-02-02,193.5287469145904
2022-02-03,203.20549968911504
2022-02-04,190.7760732587612
2022-02-05,196.35968748336933
2022-02-06,210.08025296893024
2022-02-07,193.7979179540034
2022-02-08,212.0696467423075
2022-02-09,205.04686957565175
2022-02-10,196.85482865947787
2022-02-11,206.2776985418486
2022-02-12,209.6093692762782
2022-02-13,208.0194814033575
2022-02-14,193.29310976979113
2022-02-15,200.2509780694525
2022-02-16,204.62448806561167
2022-02-17,206.8199191771676
2022-02-18,212.75344016629043
2022-02-19,210.57050936247157
2022-02-20,200.75642076718037
2022-02-21,214.00633553466443
2022-02-22,216.66054074286725
2022-02-23,217.31593398504762
2022-02-24,222.0630076457738
2022-02-25,221.33552992203022
2022-02-26,219.7029945765202
2022-02-27,216.974291420576
2022-02-28,206.67359575777067
2022-03-01,222.66767582574448
2022-03-02,222.15568787838689
2022-03-03,223.69121882592742
2022-03-04,213.72061286964552
2022-03-05,216.20943711045888
2022-03-06,232.54621935455856
2022-03-07,225.845814541877
2022-03-08,232.10188870717832
2022-03-09,228.5495476521472
2022-03-10,229.6759300715278
2022-03-11,237.28351646914285
2022-03-12,228.02227080286193
2022-03-13,233.52052136156274
2022-03-14,230.66309120713424
2022-03-15,231.99397526069498
2022-03-16,234.02367708905635
2022-03-17,238.95431471612818
2022-03-18,235.0878702138765
2022-03-19,248.61306213108153
2022-03-20,234.39850564370968
2022-03-21,240.59336910383945
2022-03-22,239.92916499422154
2022-03-23,254.54289209345956
2022-03-24,246.75487761061316
2022-03-25,253.85955220708937
2022-03-26,237.02254127484179
2022-03-27,250.67499421401584
2022-03-28,256.25646788489564
2022-03-29,251.6251495931284
2022-03-30,259.777117299038
2022-03-31,249.6035162327093
2022-04-01,264.4864060357616
2022-04-02,271.9603326512768
2022-04-03,254.07180026401738
2022-04-04,254.59553984658882
2022-04-05,269.26449763390855
2022-04-06,271.270369793428
2022-04-07,257.3572373507939
2022-04-08,259.18467614983626
2022-04-09,261.2614959810322
2022-04-10,254.75577717581248
2022-04-11,258.8723442515687
2022-04-12,259.33125030004214
2022-04-13,262.0812341956152
2022-04-14,268.3711570264504
2022-04-15,271.3386181981257
2022-04-16,281.77718375847843
2022-04-17,264.60766821299126
2022-04-18,279.78787654083914
2022-04-19,272.24472379252603
2022-04-20,274.4239940675751
2022-04-21,280.5908484386381
2022-04-22,268.74033389892344
2022-04-23,280.4631513626719
2022-04-24,279.8858303735128
2022-04-25,283.1678169046033
2022-04-26,282.6594371159206
2022-04-27,299.0591285587511
2022-04-28,277.8931728955125
2022-04-29,279.5641557091431
2022-04-30,279.80292660060496
2022-05-01,281.17054308847196
2022-05-02,281.4575505102742
2022-05-03,295.35844478879864
2022-05-04,297.85745969354537
2022-05-05,284.47125370775575
2022-05-06,283.42233652513187
2022-05-07,293.53752793514604
2022-05-08,287.0193427487698
2022-05-09,296.25921262275375
2022-05-10,293.95117668646367
2022-05-11,282.4264855249299
2022-05-12,305.03307096123143
2022-05-13,307.5242939447363
2022-05-14,291.0270156868437
2022-05-15,293.32098887223304
2022-05-16,298.80162629475194
2022-05-17,299.80350638152356
2022-05-18,302.756432873289
2022-05-19,309.0903
2022-05-20,298.01855108553724
2022-05-21,294.17071046596783
2022-05-22,290.5939240332277
2022-05-23,295.7789082200062
2022-05-24,301.29949189155343
2022-05-25,309.0903
2022-05-26,298.8631144158632
2022-05-27,304.64231929651964
2022-05-28,303.39428445600817
2022-05-29,309.0903
2022-05-30,309.0903
2022-05-31,301.0140002843401
2022-06-01,301.7043164864757
2022-06-02,309.0903
2022-06-03,309.0903
2022-06-04,309.0903
2022-06-05,309.0903
2022-06-06,304.3264975201352
2022-06-07,309.0903
2022-06-08,309.0903
2022-06-09,309.0903
2022-06-10,309.0903
2022-06-11,309.0903
2022-06-12,309.0903
2022-06-13,309.0903
2022-06-14,309.0903
2022-06-15,307.5436006443448
2022-06-16,309.0903
2022-06-17,309.0903
2022-06-18,303.16840870841327
2022-06-19,309.0903
2022-06-20,306.27176151933327
2022-06-21,309.0903
2022-06-22,309.0903
2022-06-23,309.0903
2022-06-24,309.0903
2022-06-25,299.2228490929158
2022-06-26,309.0903
2022-06-27,309.0903
2022-06-28,309.0903
2022-06-29,306.26478799497636
2022-06-30,309.0903
2022-07-01,309.0903
2022-07-02,309.0903
2022-07-03,307.00015230421076
2022-07-04,309.0903
2022-07-05,309.0903
2022-07-06,308.224614318541
2022-07-07,303.40329833279253
2022-07-08,307.6572300539524
2022-07-09,309.0903
2022-07-10,298.24520565083424
2022-07-11,306.1487532658462
2022-07-12,299.8054222278961
2022-07-13,309.0903
2022-07-14,293.08417851420234
2022-07-15,299.5204621951827
2022-07-16,305.7378735065249
2022-07-17,309.0903
2022-07-18,301.5869105308602
2022-07-19,297.57152840649525
2022-07-20,309.0903
2022-07-21,290.10339598600876
2022-07-22,284.17009790560655
2022-07-23,302.4240893363998
2022-07-24,295.0912844467802
2022-07-25,290.76164860812884
2022-07-26,302.4734116644937
2022-07-27,298.50125505602864
2022-07-28,292.0615331227662
2022-07-29,286.2604862693963
2022-07-30,300.93042628851316
2022-07-31,298.62569212154324
2022-08-01,292.5417744364012
2022-08-02,305.6884450691483
2022-08-03,284.0984821008018
2022-08-04,280.0692842530446
2022-08-05,285.2305829170566
2022-08-06,289.0404218990075
2022-08-07,290.2843957733112
2022-08-08,285.9914706915896
2022-08-09,289.38195641500863
2022-08-10,277.0720732039152
2022-08-11,295.44652846156555
2022-08-12,283.6659692380984
2022-08-13,291.334120010346
2022-08-14,284.89438168193516
