Date,Dissolved Oxygen (mg/L)
2021-11-05,11.909726004218625
2021-11-06,12.083256527331459
2021-11-07,11.96779400820652
2021-11-08,12.810760963294003
2021-11-09,12.549648964455594
2021-11-10,12.634034920043952
2021-11-11,12.452455137457761
2021-11-12,11.880390218588989
2021-11-13,12.04467399914722
2021-11-14,12.331543933733967
2021-11-15,11.800576992212822
2021-11-16,12.363386107064436
2021-11-17,12.059452928728373
2021-11-18,12.000966317937538
2021-11-19,12.308365979230864
2021-11-20,12.209831260253031
2021-11-21,11.949551034140137
2021-11-22,12.386748325601603
2021-11-23,11.695564368605604
2021-11-24,12.185429162521396
2021-11-25,12.159180802352457
2021-11-26,11.868831016725329
2021-11-27,12.039827752493219
2021-11-28,11.546800883589365
2021-11-29,12.17935026917428
2021-11-30,11.82654474990552
2021-12-01,11.704943696624952
2021-12-02,12.15608656892085
2021-12-03,11.609587916929035
2021-12-04,11.377749955089952
2021-12-05,11.312593113852838
2021-12-06,11.940580711004861
2021-12-07,11.35375328203938
2021-12-08,12.243339398895053
2021-12-09,11.071262289876854
2021-12-10,12.183645142643964
2021-12-11,11.71681400633393
2021-12-12,11.603235062588727
2021-12-13,11.44745949577304
2021-12-14,11.70931459320774
2021-12-15,11.556880526544044
2021-12-16,11.877723663646785
2021-12-17,11.559534891305852
2021-12-18,11.548868319694227
2021-12-19,11.373189386619758
2021-12-20,11.44367505899454
2021-12-21,11.531581784556758
2021-12-22,10.904676431919096
2021-12-23,10.991766582112623
2021-12-24,11.597712631499572
2021-12-25,11.404526532396552
2021-12-26,11.276634061822698
2021-12-27,11.315956421017498
2021-12-28,11.393339289792776
2021-12-29,11.105823099757348
2021-12-30,11.01299981620616
2021-12-31,11.28404534437235
2022-01-01,11.11064705447352
2022-01-02,11.505574682414597
2022-01-03,10.851342830940382
2022-01-04,11.649968965596525
2022-01-05,11.462197378813904
2022-01-06,11.376520576295142
2022-01-07,11.573916271091791
2022-01-08,11.75825853216899
2022-01-09,11.542550416724776
2022-01-10,10.66572233976209
2022-01-11,10.81398474656708
2022-01-12,10.99041947018634
2022-01-13,11.165839469242668
2022-01-14,11.29360275762121
2022-01-15,10.901026431092017
2022-01-16,11.155381548905005
2022-01-17,10.85350175340843
2022-01-18,10.877595274510087
2022-01-19,10.620160787059671
2022-01-20,10.746477759359509
2022-01-21,10.599416629545283
2022-01-22,10.693825463904384
2022-01-23,11.284541990806538
2022-01-24,10.665693755337697
2022-01-25,11.722499284570812
2022-01-26,11.063263804898677
2022-01-27,10.95342075807731
2022-01-28,10.623386915991478
2022-01-29,11.074139445577904
2022-01-30,10.674740260582963
2022-01-31,10.867657497882252
2022-02-01,11.582945531213722
2022-02-02,10.770215268236335
2022-02-03,11.12818046427698
2022-02-04,10.557067559828262
2022-02-05,10.74240731075596
2022-02-06,11.269293248082544
2022-02-07,10.535382369102926
2022-02-08,11.252901032984067
2022-02-09,10.907464814648465
2022-02-10,10.51265491552292
2022-02-11,10.857660002868263
2022-02-12,10.94653775515975
2022-02-13,10.828443055763978
2022-02-14,10.158260019725468
2022-02-15,10.398916098847653
2022-02-16,10.530837560061252
2022-02-17,10.571108649578656
2022-02-18,10.76829891707792
2022-02-19,10.624382640217588
2022-02-20,10.159763794000318
2022-02-21,10.66404410033487
2022-02-22,10.723104070298282
2022-02-23,10.698138020960675
2022-02-24,10.845039464760532
2022-02-25,10.761920858746901
2022-02-26,10.64077449119429
2022-02-27,10.473586883821039
2022-02-28,9.988306806147728
2022-03-01,10.607783782870486
2022-03-02,10.533854876910908
2022-03-03,10.546021676143399
2022-03-04,10.07487418146585
2022-03-05,10.1272857666434
2022-03-06,10.761607670294685
2022-03-07,10.428211225062924
2022-03-08,10.63930246342546
2022-03-09,10.438482324548678
2022-03-10,10.434409727291861
2022-03-11,10.702826951817823
2022-03-12,10.26275139408
2022-03-13,10.44298924529187
2022-03-14,10.27242483339667
2022-03-15,10.278080070186038
2022-03-16,10.313366724083536
2022-03-17,10.470816504297401
2022-03-18,10.258978962419215
2022-03-19,10.778127193190764
2022-03-20,10.132184958474951
2022-03-21,10.344042683433171
2022-03-22,10.268092257847512
2022-03-23,10.834382737831257
2022-03-24,10.459903918903867
2022-03-25,10.711509085396136
2022-03-26,9.957675671703715
2022-03-27,10.485216334576803
2022-03-28,10.674116855069592
2022-03-29,10.434407435010213
2022-03-30,10.732228493660413
2022-03-31,10.260626661977406
2022-04-01,10.84221196111556
2022-04-02,11.113036349246265
2022-04-03,10.31883800498603
2022-04-04,10.298723674614244
2022-04-05,10.873435440820927
2022-04-06,10.916696721650645
2022-04-07,10.291729762013645
2022-04-08,10.32865042163136
2022-04-09,10.376643971972905
2022-04-10,10.064669362405787
2022-04-11,10.199584343627372
2022-04-12,10.181461233945724
2022-04-13,10.260233625994765
2022-04-14,10.488380424138173
2022-04-15,10.57760443452929
2022-04-16,10.98138288184093
2022-04-17,10.22595520071306
2022-04-18,10.830320036468539
2022-04-19,10.480718959303143
2022-04-20,10.540296255673967
2022-04-21,10.768125404237985
2022-04-22,10.239728445686557
2022-04-23,10.702451559445805
2022-04-24,10.649162655420819
2022-04-25,10.758772096245185
2022-04-26,10.709904901544329
2022-04-27,11.372166218214067
2022-04-28,10.456976644506259
2022-04-29,10.502018842553483
2022-04-30,10.487688028234102
2022-05-01,10.521588330647
2022-05-02,10.510901601209843
2022-05-03,11.072989849711572
2022-05-04,11.156879995691975
2022-05-05,10.574221064005268
2022-05-06,10.510722550216514
2022-05-07,10.917101758101362
2022-05-08,10.625517127686127
2022-05-09,10.99682502178547
2022-05-10,10.883833633452541
2022-05-11,10.384489814207104
2022-05-12,11.319961184286297
2022-05-13,11.411204866377572
2022-05-14,10.705567305210776
2022-05-15,10.79028117331825
2022-05-16,11.00975927540022
2022-05-17,11.041959841632211
2022-05-18,11.157019140342324
2022-05-19,11.580554897207032
2022-05-20,10.942646322544848
2022-05-21,10.774672146823335
2022-05-22,10.618984793895672
2022-05-23,10.83230368787269
2022-05-24,11.060624069509297
2022-05-25,11.628080681879823
2022-05-26,10.953747119601111
2022-05-27,11.195644382226275
2022-05-28,11.143213144670709
2022-05-29,11.524438724229917
2022-05-30,11.945924049148745
2022-05-31,11.04864421540344
2022-06-01,11.081264542751892
2022-06-02,11.561661186005265
2022-06-03,11.473415916067532
2022-06-04,11.84340915662005
2022-06-05,11.485230758680158
2022-06-06,11.22302075386865
2022-06-07,11.528855491700256
2022-06-08,11.705209182919665
2022-06-09,11.639764029523436
2022-06-10,11.566898822028135
2022-06-11,11.7558859766499
2022-06-12,11.807902651303351
2022-06-13,11.893049232169677
2022-06-14,11.694352910152702
2022-06-15,11.47098745409565
2022-06-16,11.58655810750819
2022-06-17,11.925949656449607
2022-06-18,11.340394714674762
2022-06-19,11.717574978133438
2022-06-20,11.510481661106999
2022-06-21,11.658623446880446
2022-06-22,12.055052253976982
2022-06-23,11.750356734934403
2022-06-24,11.728455548475912
2022-06-25,11.328046191208925
2022-06-26,11.981332068229975
2022-06-27,11.972522376151618
2022-06-28,12.44923647311583
2022-06-29,11.72926499465568
2022-06-30,11.908631124129533
2022-07-01,11.938931535340073
2022-07-02,12.358519371233097
2022-07-03,11.87779196511969
2022-07-04,12.01110834898631
2022-07-05,12.130709910422398
2022-07-06,12.025174355842141
2022-07-07,11.856017612552474
2022-07-08,12.068830038970255
2022-07-09,12.353241055778293
2022-07-10,11.743632487292139
2022-07-11,12.111794526736704
2022-07-12,11.882058908238712
2022-07-13,12.470669667290794
2022-07-14,11.675123186369376
2022-07-15,11.984183432325992
2022-07-16,12.284655565784751
2022-07-17,12.660626699458343
2022-07-18,12.190561598853618
2022-07-19,12.062877980620605
2022-07-20,12.812764420976913
2022-07-21,11.832815267575098
2022-07-22,11.626196892829105
2022-07-23,12.436273844222937
