Date,Total Coliform (MPN/100mL)
2020-07-21,6702.345367450581
2020-07-22,7110.8315538758425
2020-07-23,6858.705812305203
2020-07-24,6975.248414640309
2020-07-25,6934.636442835963
2020-07-26,6877.732503946416
2020-07-27,7044.636018124461
2020-07-28,7013.23573687274
2020-07-29,6992.163484874918
2020-07-30,6930.881901331564
2020-07-31,7150.377104932828
2020-08-01,7426.949417380166
2020-08-02,7133.810160692535
2020-08-03,7314.513218399976
2020-08-04,6846.549360258043
2020-08-05,7165.2947545700845
2020-08-06,6923.2593649277205
2020-08-07,6856.177781716609
2020-08-08,7012.35478428061
2020-08-09,7407.109223241637
2020-08-10,7367.064285896883
2020-08-11,7233.822832713961
2020-08-12,6886.6691305895965
2020-08-13,7161.76468585342
2020-08-14,7268.994296035868
2020-08-15,7251.2146608925295
2020-08-16,6854.619253078206
2020-08-17,7052.400234621884
2020-08-18,7224.547265815903
2020-08-19,7351.33115061029
2020-08-20,6811.366701827209
2020-08-21,7224.4939837622105
2020-08-22,7291.660386433313
2020-08-23,7438.908407547904
2020-08-24,7413.294669086669
2020-08-25,7396.774623363738
2020-08-26,7125.6078897986135
2020-08-27,6909.128038362815
2020-08-28,7217.045711272117
2020-08-29,7500.704286658905
2020-08-30,7583.582948961308
2020-08-31,7451.307111029914
2020-09-01,7399.160551781712
2020-09-02,7393.104049621123
2020-09-03,7209.623588552069
2020-09-04,7298.292894530417
2020-09-05,7661.361846553897
2020-09-06,7142.06374022094
2020-09-07,7656.342014271213
2020-09-08,7271.574221805296
2020-09-09,7603.441784383084
2020-09-10,7059.149079895983
2020-09-11,7459.630211548445
2020-09-12,7196.812629873925
2020-09-13,7062.609991785626
2020-09-14,7390.646055592573
2020-09-15,7549.88808755031
2020-09-16,7179.838278147974
2020-09-17,7049.6343163380825
2020-09-18,7331.457423617927
2020-09-19,7332.5059890467055
2020-09-20,7459.6014195019525
2020-09-21,7539.578624788415
2020-09-22,7337.276750434276
2020-09-23,7719.538533607897
2020-09-24,7392.341125222686
2020-09-25,7277.043682124143
2020-09-26,7022.629165129995
2020-09-27,7290.803643931858
2020-09-28,7274.230803592028
2020-09-29,7531.522071729167
2020-09-30,7429.691638798357
2020-10-01,7098.836444407594
2020-10-02,7366.458790256484
2020-10-03,7463.394881817606
2020-10-04,7631.559609145615
2020-10-05,7500.103704905923
2020-10-06,7471.207693602768
2020-10-07,7327.277946395867
2020-10-08,7388.933586093819
2020-10-09,7556.971837684048
2020-10-10,7036.105530225644
2020-10-11,7228.155082835094
2020-10-12,7138.704291893572
2020-10-13,7364.01834328977
2020-10-14,7528.997907700819
2020-10-15,7158.121994399298
2020-10-16,6793.818594557294
2020-10-17,7183.598842967226
2020-10-18,7442.703899383633
2020-10-19,7361.305719621967
2020-10-20,7332.993845599549
2020-10-21,7184.742966937474
2020-10-22,6978.13064577084
2020-10-23,7330.002973888872
2020-10-24,7052.909287036007
2020-10-25,7649.2228852605285
2020-10-26,7318.961401411611
2020-10-27,7081.007487326172
2020-10-28,7066.96034183131
2020-10-29,7162.574189702563
2020-10-30,7125.016075188557
2020-10-31,7387.866875754998
2020-11-01,7193.199742085257
2020-11-02,7000.84181778316
2020-11-03,7516.345822288127
2020-11-04,7139.049373884428
2020-11-05,7273.728855359012
2020-11-06,6988.9347556188095
2020-11-07,7173.671023709055
2020-11-08,7153.589266135453
2020-11-09,6703.611176508192
2020-11-10,7474.627133039004
2020-11-11,7319.592342157006
2020-11-12,6971.778984189494
2020-11-13,6820.384991128184
2020-11-14,7099.841523688953
2020-11-15,7037.031486690512
2020-11-16,7080.064118618134
2020-11-17,7036.363015360268
2020-11-18,7088.294991123074
2020-11-19,7265.392499962693
2020-11-20,7078.325171357246
2020-11-21,6743.43853097341
2020-11-22,7214.442590673834
2020-11-23,7258.512000960529
2020-11-24,7549.161601879582
2020-11-25,6682.318162463796
2020-11-26,6943.7691101224045
2020-11-27,6466.861233265176
2020-11-28,6981.915129323167
2020-11-29,6749.569174869696
2020-11-30,7231.745520633388
2020-12-01,6679.907286698153
2020-12-02,6484.698006861665
2020-12-03,6715.920258258908
2020-12-04,6402.651565302578
2020-12-05,6935.486526262164
2020-12-06,6359.712643421694
2020-12-07,6765.832202816479
2020-12-08,6331.942303373943
2020-12-09,6670.765378386844
2020-12-10,7050.780890864795
2020-12-11,6781.478975977066
2020-12-12,6523.86241209645
2020-12-13,6677.503557553454
2020-12-14,6674.505936771789
2020-12-15,6752.565928593778
2020-12-16,6371.7882853681795
2020-12-17,6750.780129522864
2020-12-18,6078.485503849794
2020-12-19,6480.478337193755
2020-12-20,6495.889983843175
2020-12-21,6707.301535043898
2020-12-22,6572.2594957819765
2020-12-23,6273.727431204398
2020-12-24,6344.9615154115
2020-12-25,6568.833439546582
2020-12-26,6500.442276285818
2020-12-27,6387.614044983416
2020-12-28,6394.483844407698
2020-12-29,6617.128339727971
2020-12-30,6361.636546131986
2020-12-31,6434.877083849003
2021-01-01,7136.482650270926
2021-01-02,6405.122786043368
2021-01-03,6306.90220101211
2021-01-04,6821.451297599019
2021-01-05,6516.522268195175
2021-01-06,6576.179488052064
2021-01-07,6471.23410991866
2021-01-08,6563.209691144628
2021-01-09,6922.65126075087
2021-01-10,6751.216457220573
2021-01-11,6751.15940433007
2021-01-12,6283.473614938497
2021-01-13,6324.5765451970765
2021-01-14,5975.167298991199
2021-01-15,6369.373580806284
2021-01-16,6710.95154901426
2021-01-17,6611.45928301833
2021-01-18,6452.327716654177
2021-01-19,6480.835412924872
2021-01-20,6336.291531400588
2021-01-21,6503.904983218467
2021-01-22,6605.128119774673
2021-01-23,6117.892313612418
2021-01-24,6490.237590759837
2021-01-25,6606.15777326269
2021-01-26,6326.141002987972
2021-01-27,6538.922075005425
2021-01-28,6951.4674389220145
2021-01-29,6357.559330455746
2021-01-30,6447.120375073642
2021-01-31,6211.0213153609075
2021-02-01,6385.2023343602605
2021-02-02,6431.474267888698
2021-02-03,6369.007547888795
2021-02-04,6116.873228477845
2021-02-05,6353.014669008118
2021-02-06,6595.271022178662
2021-02-07,6383.810644766459
2021-02-08,6477.897317165362
2021-02-09,6229.681146404568
2021-02-10,6418.817016859462
2021-02-11,6316.616176334269
2021-02-12,6062.680706225592
2021-02-13,6308.844241219067
2021-02-14,6039.2571287275005
2021-02-15,6103.658295980109
2021-02-16,6260.9215518944975
2021-02-17,6275.512061661228
2021-02-18,5971.411879672204
2021-02-19,6413.440558199141
2021-02-20,6310.621516628104
2021-02-21,6049.0451598976715
2021-02-22,5876.440048738044
2021-02-23,6149.139616132532
2021-02-24,6083.294405484255
2021-02-25,6189.674618839942
2021-02-26,6089.188948224341
2021-02-27,5755.290586206178
2021-02-28,6074.287664061283
2021-03-01,6086.215168064764
2021-03-02,6269.661347411997
2021-03-03,5999.088880068662
2021-03-04,6470.474187201679
2021-03-05,5748.6335271291755
2021-03-06,6389.630588137414
2021-03-07,6079.182868556331
2021-03-08,6292.828326996915
2021-03-09,6133.952383837471
2021-03-10,6343.200838470976
2021-03-11,6035.332693104451
2021-03-12,5890.8148024915645
2021-03-13,6392.592664779958
2021-03-14,6083.96832282848
2021-03-15,6149.369057774281
2021-03-16,6350.621399483436
2021-03-17,5896.114775265485
2021-03-18,6220.660308878807
2021-03-19,5982.861262018647
2021-03-20,6073.9064183556075
2021-03-21,6114.518299085805
2021-03-22,5799.96257290847
2021-03-23,5944.4062149509955
2021-03-24,6370.777070052865
2021-03-25,6278.4116718502855
2021-03-26,6089.478354703436
2021-03-27,6151.685444592194
2021-03-28,6045.488068702244
2021-03-29,6377.150020102147
2021-03-30,6067.480113125653
2021-03-31,6155.85633663148
2021-04-01,6340.850666264344
2021-04-02,5958.545850327111
2021-04-03,6428.3715807701365
2021-04-04,5813.33237667201
2021-04-05,6448.38048483393
2021-04-06,6051.159929968464
2021-04-07,6080.612912530719
2021-04-08,5754.821845819482
2021-04-09,6045.748669303096
2021-04-10,5932.841403224266
2021-04-11,6023.578687468884
2021-04-12,6122.15988522503
2021-04-13,6345.902060210183
2021-04-14,6200.792204492649
2021-04-15,6225.939339541223
2021-04-16,5950.63576262891
2021-04-17,5999.126029840272
2021-04-18,6540.758993825601
2021-04-19,6039.909160589828
2021-04-20,6524.322871553277
2021-04-21,6150.795494176628
2021-04-22,6206.384618521848
2021-04-23,6426.71021340034
2021-04-24,6473.914680161873
2021-04-25,6204.459518169827
2021-04-26,6156.243974318882
2021-04-27,6230.161616040036
2021-04-28,6316.570689515416
2021-04-29,6435.051494806368
2021-04-30,6265.624083495749
2021-05-01,6396.716139441677
2021-05-02,6608.9425900952665
2021-05-03,6366.032856680541
2021-05-04,6360.767803977967
2021-05-05,6003.484806260051
2021-05-06,5790.111505922856
2021-05-07,6403.081400557298
2021-05-08,6315.745578326076
2021-05-09,6241.210750892343
2021-05-10,6402.48007715556
2021-05-11,6351.447083384382
2021-05-12,6598.981824459147
2021-05-13,6400.687112321145
2021-05-14,6244.257690399622
2021-05-15,6601.988232571286
2021-05-16,6370.973579920409
2021-05-17,6530.281019516123
2021-05-18,6340.191373885726
2021-05-19,6316.530744246788
2021-05-20,6474.2719405129765
2021-05-21,6471.062520819659
2021-05-22,6575.633744453384
2021-05-23,6437.2204692512105
2021-05-24,6135.065340068782
2021-05-25,6427.273216977014
2021-05-26,6684.181999015939
2021-05-27,6477.62958219214
2021-05-28,6499.607327592611
2021-05-29,6758.027746498482
2021-05-30,6430.311947380211
2021-05-31,6276.182264719142
2021-06-01,6564.731601399317
2021-06-02,6512.21296348098
2021-06-03,6428.059817557132
2021-06-04,6598.5624841598055
2021-06-05,6744.332511298777
2021-06-06,6656.627316349297
2021-06-07,6732.391640032785
2021-06-08,7046.24040494996
2021-06-09,6627.5958527870225
2021-06-10,6764.499694546501
2021-06-11,6619.687469344065
2021-06-12,6564.9964405243945
2021-06-13,6630.059390231497
2021-06-14,6664.092252021148
2021-06-15,6844.568886423849
2021-06-16,7255.3415582870675
2021-06-17,6655.189492643092
2021-06-18,6727.960188459468
2021-06-19,6811.559188660691
2021-06-20,6916.249752625074
2021-06-21,6902.710162390957
2021-06-22,7119.729175906499
2021-06-23,6390.537794610018
2021-06-24,6411.328776378306
2021-06-25,6802.42618569971
2021-06-26,7133.933636561827
2021-06-27,6614.1966667644565
2021-06-28,6338.629565735762
2021-06-29,7067.19496032879
2021-06-30,7014.463060238753
2021-07-01,6760.428176776222
2021-07-02,6794.062112238247
2021-07-03,6809.879630974529
2021-07-04,7038.548198247912
2021-07-05,6903.741519267861
2021-07-06,7140.327755132244
2021-07-07,6483.043285569701
2021-07-08,6894.991451634896
2021-07-09,6853.480126310007
2021-07-10,7039.684110594774
2021-07-11,6995.532622997557
2021-07-12,7274.8258476114315
2021-07-13,6755.426052835994
2021-07-14,7148.345849948856
2021-07-15,7262.783276546821
2021-07-16,7534.224689271628
2021-07-17,7078.228500194129
2021-07-18,7251.063727175811
2021-07-19,6836.890144664666
2021-07-20,6730.659139224236
2021-07-21,7389.286537776323
2021-07-22,7230.391149159464
2021-07-23,7478.264243483847
2021-07-24,6978.8233008597745
2021-07-25,7368.306912781465
2021-07-26,7648.789885327109
2021-07-27,7369.541326761804
2021-07-28,7351.361316338782
2021-07-29,7308.068868751215
2021-07-30,7002.358769905469
2021-07-31,7597.6888128097025
2021-08-01,7214.300642815223
2021-08-02,7447.122614958313
2021-08-03,7043.2258528104585
2021-08-04,7129.397642516194
2021-08-05,7661.611225133182
2021-08-06,7314.282008919762
2021-08-07,7683.388123930443
2021-08-08,7385.916635411286
2021-08-09,7041.849511180845
2021-08-10,7597.142876305266
2021-08-11,7309.082656611832
2021-08-12,7574.95965100649
2021-08-13,7448.251416075599
2021-08-14,7142.397170542434
2021-08-15,7491.513247329634
2021-08-16,7905.35204340737
2021-08-17,7571.975261477248
2021-08-18,7468.960253624766
2021-08-19,7702.431499037026
2021-08-20,7536.206661747475
2021-08-21,7542.4991120997565
2021-08-22,7288.593744426362
2021-08-23,7559.820237615442
2021-08-24,7726.074693128051
2021-08-25,7357.510721819177
2021-08-26,7815.159523851366
2021-08-27,7517.254786309974
2021-08-28,7363.174563479768
2021-08-29,7745.182678068446
2021-08-30,7493.019074469539
2021-08-31,7706.795020953643
2021-09-01,7500.845564118649
2021-09-02,7551.327158515384
2021-09-03,7665.888160810788
2021-09-04,7629.026749422226
2021-09-05,7175.198597150793
2021-09-06,7353.299193369752
2021-09-07,7766.457338337478
2021-09-08,7556.958938348933
2021-09-09,7481.233592149423
2021-09-10,7316.640559512574
2021-09-11,7374.56481754032
2021-09-12,7188.0896433231255
2021-09-13,7573.910513323143
2021-09-14,7475.975914054254
2021-09-15,7403.621668913321
2021-09-16,7584.369044797525
2021-09-17,7671.620692037221
2021-09-18,8018.077094871752
2021-09-19,7297.449692572275
2021-09-20,7831.869263462247
2021-09-21,7794.557806194068
2021-09-22,7443.841162640178
2021-09-23,7639.806977605981
2021-09-24,7506.9112207815215
2021-09-25,7634.631892399375
2021-09-26,7898.155186006433
2021-09-27,7716.063883476823
2021-09-28,7695.05722264178
2021-09-29,7505.446328683327
2021-09-30,7292.649779488005
2021-10-01,7545.501271876905
2021-10-02,7826.031899706901
2021-10-03,7276.574341656346
2021-10-04,7368.070773836456
2021-10-05,7601.2068845148615
2021-10-06,7375.671954453659
2021-10-07,7410.53367331743
2021-10-08,7480.541031127198
2021-10-09,7288.1477041711
2021-10-10,7362.246488299543
2021-10-11,7693.346593079035
2021-10-12,7286.568991832292
2021-10-13,7223.643614745853
2021-10-14,7412.182723637766
2021-10-15,7679.344573072631
2021-10-16,7488.132490144135
2021-10-17,7428.963252428059
2021-10-18,7524.914751475241
2021-10-19,7160.867666408221
2021-10-20,7602.720869786997
2021-10-21,7574.043602318163
2021-10-22,7408.879932493226
2021-10-23,7685.12169537408
2021-10-24,7251.44488977337
2021-10-25,7695.347447693646
2021-10-26,7493.302271703487
2021-10-27,7387.549441765073
2021-10-28,7443.162420763299
2021-10-29,7417.784438146848
2021-10-30,7675.219610308824
2021-10-31,7207.580634098705
2021-11-01,7261.996272819687
2021-11-02,7613.177086550943
2021-11-03,7278.0611785280935
2021-11-04,7568.3643007232895
2021-11-05,7719.0749041821255
2021-11-06,7289.601914776907
2021-11-07,7496.852522422822
2021-11-08,7120.309441892178
2021-11-09,7492.313927520376
2021-11-10,7371.425832124776
2021-11-11,7416.179767378919
2021-11-12,7182.349035565418
2021-11-13,6969.001364305257
2021-11-14,7391.489352169256
2021-11-15,6867.648570432352
2021-11-16,7206.221848359125
2021-11-17,7447.166702189482
2021-11-18,7286.427083296057
2021-11-19,7626.715322219852
2021-11-20,7430.953190600687
2021-11-21,7083.924852666401
2021-11-22,7208.832306725686
2021-11-23,7182.455879622456
2021-11-24,6863.953735593645
2021-11-25,6980.670471680294
2021-11-26,7044.864787715745
2021-11-27,6737.9486069211625
2021-11-28,7142.779667553302
2021-11-29,7071.470929116717
2021-11-30,6774.630454240736
2021-12-01,7177.898934723864
2021-12-02,7228.004829640062
2021-12-03,7117.9415102280955
2021-12-04,6995.359371357617
2021-12-05,7166.037549896376
2021-12-06,7171.31070745604
2021-12-07,7084.209966616897
2021-12-08,6845.218236492895
2021-12-09,7052.8248204474185
2021-12-10,7223.9210694592675
2021-12-11,6852.779447981542
2021-12-12,7378.9372655163925
2021-12-13,6841.434946292359
2021-12-14,6940.225658009298
2021-12-15,6786.405443161632
2021-12-16,6952.69402660915
2021-12-17,6546.7156194972895
2021-12-18,6773.058314990053
2021-12-19,6650.939590100636
2021-12-20,6883.522917244974
2021-12-21,7042.434227435266
2021-12-22,6959.837407252561
2021-12-23,6343.401453074824
2021-12-24,7213.253972561231
2021-12-25,6851.016128699076
2021-12-26,6623.7976095385
2021-12-27,6797.681328456917
2021-12-28,6788.676831411103
2021-12-29,6607.280858919781
2021-12-30,6767.478073764528
2021-12-31,6593.680603181767
2022-01-01,6871.622934116813
2022-01-02,6802.603486269136
2022-01-03,6640.736489379111
2022-01-04,6943.900658682375
2022-01-05,7019.3107677572625
2022-01-06,6992.803712815863
2022-01-07,7041.450436071929
2022-01-08,6930.037761301103
2022-01-09,6746.398538688221
2022-01-10,7008.723538383188
2022-01-11,6557.211193984288
2022-01-12,6636.584749594531
2022-01-13,6611.967278223002
2022-01-14,7008.994242716146
2022-01-15,6969.80744785085
2022-01-16,6867.0719591461275
2022-01-17,6972.455952911015
2022-01-18,6570.773812762204
2022-01-19,6805.014493640679
2022-01-20,6699.033754239035
2022-01-21,6882.329627515093
2022-01-22,6678.907617368111
2022-01-23,6614.081093412496
2022-01-24,6788.489756904566
2022-01-25,6844.9046325100035
2022-01-26,6525.492021811285
2022-01-27,6636.566818310833
2022-01-28,6426.848423299173
2022-01-29,6128.815685554537
2022-01-30,6658.550891355323
2022-01-31,6730.413803344112
2022-02-01,6651.3654636571955
2022-02-02,6199.507599341364
2022-02-03,6509.8691938194725
2022-02-04,6127.1427404094
2022-02-05,6835.6825362738655
2022-02-06,6335.6209180115175
2022-02-07,6795.164213755532
2022-02-08,6724.673808087823
2022-02-09,6346.965469899881
2022-02-10,6292.279978721171
2022-02-11,6580.836651968231
2022-02-12,6333.998044726424
2022-02-13,6515.636968690933
2022-02-14,6391.030943254179
2022-02-15,6124.00266806394
2022-02-16,6026.96228661113
2022-02-17,6511.400056684122
2022-02-18,6346.946823421505
2022-02-19,6342.0254405797405
2022-02-20,6585.393028786766
2022-02-21,6674.679302346337
2022-02-22,6379.448063755518
2022-02-23,6360.000790566845
2022-02-24,6522.511754879263
2022-02-25,6145.659413489422
2022-02-26,6456.442891404994
2022-02-27,6517.159152719611
2022-02-28,6538.003093405041
2022-03-01,6009.988449777934
2022-03-02,6240.658088495396
2022-03-03,6213.076164426178
2022-03-04,6404.716643409009
2022-03-05,6477.110553213124
2022-03-06,6676.739170066085
2022-03-07,6275.053566658337
2022-03-08,6271.396852866361
2022-03-09,6597.926490801473
2022-03-10,6424.605118971944
2022-03-11,6616.335388252608
2022-03-12,6418.284488129095
2022-03-13,6127.068483583091
2022-03-14,6090.038781049348
2022-03-15,6044.754913237653
2022-03-16,6486.081383626171
2022-03-17,6590.225188301774
2022-03-18,6721.434557628232
2022-03-19,6519.461279775873
2022-03-20,6582.908004991479
2022-03-21,6234.05923947821
2022-03-22,6118.723781849086
2022-03-23,6520.189489998593
2022-03-24,6434.098642018118
2022-03-25,6372.6623090015055
2022-03-26,6429.480566295481
2022-03-27,6417.697849381257
2022-03-28,6611.0999418002475
2022-03-29,6614.830459899942
2022-03-30,6466.394699152555
2022-03-31,6528.648492717096
2022-04-01,6464.457147920886
2022-04-02,6271.786200889369
2022-04-03,6517.926678853385
2022-04-04,6090.525644848833
2022-04-05,6583.230369070546
2022-04-06,6136.790458805652
2022-04-07,6436.313319454722
2022-04-08,6213.7930883708395
2022-04-09,6497.385409393521
2022-04-10,6384.017664244061
2022-04-11,6076.156764910912
2022-04-12,6483.7620045865015
2022-04-13,6288.75958194906
2022-04-14,6585.500878375197
2022-04-15,6414.669146607881
2022-04-16,6498.82383747563
2022-04-17,6233.763056757775
2022-04-18,6313.147543869866
2022-04-19,6345.22164032226
2022-04-20,6614.421717190329
2022-04-21,6784.8831515139
2022-04-22,6294.892680944572
2022-04-23,6678.0068102858895
2022-04-24,6035.600712229001
2022-04-25,6237.784150007186
2022-04-26,6292.136893785834
2022-04-27,6220.8439678563345
2022-04-28,6182.261505911477
2022-04-29,6589.390539859976
2022-04-30,6471.964572151346
2022-05-01,6598.819959358068
2022-05-02,6669.36518086538
2022-05-03,6592.894332862091
2022-05-04,6679.9898680070855
2022-05-05,6543.360514029611
2022-05-06,6328.85885562752
2022-05-07,6786.969090875424
2022-05-08,6466.887998026024
2022-05-09,6407.048026122806
2022-05-10,6568.190461157412
2022-05-11,6430.965645364461
2022-05-12,6539.93969793448
2022-05-13,6702.275722982043
2022-05-14,6713.3106952628805
2022-05-15,6474.388971494302
2022-05-16,6566.8587203199
2022-05-17,6889.84028373571
2022-05-18,6784.953538671074
2022-05-19,7111.509129215984
2022-05-20,6943.463929224143
2022-05-21,6947.355405822909
2022-05-22,6452.094627288857
2022-05-23,6893.721690239843
2022-05-24,6741.71593648348
2022-05-25,6653.631632987042
2022-05-26,6809.021373693682
2022-05-27,6976.147104963059
2022-05-28,6899.050326296363
2022-05-29,6635.057685048882
2022-05-30,6971.198375550519
2022-05-31,6707.225399952529
2022-06-01,6890.194449097273
2022-06-02,6798.3777402353
2022-06-03,6827.535831160658
2022-06-04,7036.886770347645
2022-06-05,6687.992637886241
2022-06-06,7297.524043518247
2022-06-07,6556.778211636638
2022-06-08,6814.025328595904
2022-06-09,7020.214003086884
2022-06-10,7075.692800904629
2022-06-11,6951.434997749551
2022-06-12,6972.790243901481
2022-06-13,7079.150937980575
2022-06-14,6963.6300708339495
2022-06-15,7301.309978501406
2022-06-16,7203.3962237932365
2022-06-17,7222.963050099387
2022-06-18,6868.053904908476
2022-06-19,7058.3061064018
2022-06-20,7026.996793138984
2022-06-21,6898.879724862107
2022-06-22,7184.942853906029
2022-06-23,7018.2870571610965
2022-06-24,7269.7955163874885
2022-06-25,6937.563507522873
2022-06-26,7508.28172162145
2022-06-27,6998.059741367164
2022-06-28,7234.016501114602
2022-06-29,7361.330941162562
2022-06-30,7101.603529458188
2022-07-01,7398.963586822698
2022-07-02,6995.33331282235
2022-07-03,7544.251914737976
2022-07-04,7269.270987746276
2022-07-05,7159.7222929106865
2022-07-06,7231.678616851654
2022-07-07,7465.752472029123
2022-07-08,7199.470766290369
2022-07-09,7178.8193806076615
2022-07-10,7296.644926752525
2022-07-11,7117.749752141591
2022-07-12,7729.365873220641
