Date,BOD (mg/L)
2021-01-26,3.8140778162336613
2021-01-27,3.6273270540079667
2021-01-28,3.9370320366001046
2021-01-29,3.866438886233795
2021-01-30,3.696260549494904
2021-01-31,3.5666240042072785
2021-02-01,3.868161691731128
2021-02-02,3.716236651683932
2021-02-03,3.8464691404425553
2021-02-04,3.5583237900776923
2021-02-05,3.652991732234238
2021-02-06,3.7087013483372235
2021-02-07,3.708209255037036
2021-02-08,3.6539267218392726
2021-02-09,3.756729548118533
2021-02-10,3.583284340514924
2021-02-11,3.671502109466385
2021-02-12,3.6935564176581437
2021-02-13,3.728851904877497
2021-02-14,3.7445462672305223
2021-02-15,3.556994111326649
2021-02-16,3.5122183911589833
2021-02-17,3.7896680592486254
2021-02-18,3.6915025332980282
2021-02-19,3.5798944951243805
2021-02-20,3.8064326700685234
2021-02-21,3.6595625818398716
2021-02-22,3.7627067893545854
2021-02-23,3.648416131847047
2021-02-24,3.844732471558325
2021-02-25,3.811292232206634
2021-02-26,3.6080701347283353
2021-02-27,3.7274408062181985
2021-02-28,3.6922480225433234
2021-03-01,3.762110617235062
2021-03-02,3.5264031965858216
2021-03-03,3.6892605139949755
2021-03-04,3.7243700500327805
2021-03-05,3.44063892456277
2021-03-06,3.496285929307763
2021-03-07,3.408901669014364
2021-03-08,3.5842120379039195
2021-03-09,3.681350005326649
2021-03-10,3.7583902285514066
2021-03-11,3.6142388572499846
2021-03-12,3.768482294571597
2021-03-13,3.4665188180855746
2021-03-14,3.4332161304671027
2021-03-15,3.5971424904033724
2021-03-16,3.640364420453652
2021-03-17,3.5980669644889227
2021-03-18,3.394088925649856
2021-03-19,3.5915361098147076
2021-03-20,3.469734537674572
2021-03-21,3.667000591421109
2021-03-22,3.636663528715209
2021-03-23,3.506104620575308
2021-03-24,3.5489133037704574
2021-03-25,3.4947044793488793
2021-03-26,3.5948021010294204
2021-03-27,3.697146633591252
2021-03-28,3.503740232608865
2021-03-29,3.6535157677846115
2021-03-30,3.5510012401278144
2021-03-31,3.525772939816171
2021-04-01,3.5955074373037075
2021-04-02,3.503953179649419
2021-04-03,3.5534957328630195
2021-04-04,3.490572028672147
2021-04-05,3.808446944551036
2021-04-06,3.617230380135231
2021-04-07,3.545575535651821
2021-04-08,3.6389040604366603
2021-04-09,3.6083445885128556
2021-04-10,3.5996644850758206
2021-04-11,3.6854742468275847
2021-04-12,3.7022158794755606
2021-04-13,3.5759332118072686
2021-04-14,3.574029660848878
2021-04-15,3.6068436350107023
2021-04-16,3.407002358405387
2021-04-17,3.488628545919248
2021-04-18,3.779894888160633
2021-04-19,3.810869767372783
2021-04-20,3.6247397139866653
2021-04-21,3.710673154413738
2021-04-22,3.6876194321440328
2021-04-23,3.967961244234513
2021-04-24,3.7757101288896666
2021-04-25,3.6547399903056
2021-04-26,3.575855334618992
2021-04-27,3.5147397443712984
2021-04-28,3.6998019283168517
2021-04-29,3.607986662768859
2021-04-30,3.545656288611922
2021-05-01,3.6275767808221726
2021-05-02,3.5885228762471355
2021-05-03,3.869925328428635
2021-05-04,3.793997166509351
2021-05-05,3.7097451205499734
2021-05-06,3.8633317649762926
2021-05-07,3.7279534999441033
2021-05-08,3.639050472977707
2021-05-09,3.8825349601937877
2021-05-10,3.7892371570715544
2021-05-11,3.636823560153362
2021-05-12,3.726793211835568
2021-05-13,3.663619475285177
2021-05-14,3.6183292788575163
2021-05-15,3.854727079968859
2021-05-16,3.9586215546654926
2021-05-17,3.633462540101639
2021-05-18,3.835322798402009
2021-05-19,3.7197336744724976
2021-05-20,3.74192121867731
2021-05-21,3.7372922300352713
2021-05-22,3.7160907029680277
2021-05-23,3.8133586267481676
2021-05-24,3.731484879997756
2021-05-25,3.8477539458818195
2021-05-26,3.821865952034914
2021-05-27,3.809227754268432
2021-05-28,3.748648438113451
2021-05-29,3.788057504445724
2021-05-30,3.9276493054263066
2021-05-31,3.9086212698918894
2021-06-01,3.7672353156825
2021-06-02,3.881425365865977
2021-06-03,3.953170222474663
2021-06-04,3.7176664987356194
2021-06-05,3.9455527562243513
2021-06-06,3.8315963060589406
2021-06-07,3.9615907604569363
2021-06-08,3.834905479144082
2021-06-09,3.7374699899861006
2021-06-10,3.761955072274386
2021-06-11,3.9362912369935477
2021-06-12,3.964248721906436
2021-06-13,3.854656828644253
2021-06-14,4.015776027917997
2021-06-15,3.79260731479413
2021-06-16,3.95900610064029
2021-06-17,3.8513774093028266
2021-06-18,3.9141685223304825
2021-06-19,3.990971222482543
2021-06-20,3.907073321009271
2021-06-21,3.9615444455770175
2021-06-22,4.107514623383778
2021-06-23,3.9560794576967835
2021-06-24,4.104217078095816
2021-06-25,3.914550285255167
2021-06-26,4.087366337286507
2021-06-27,4.185397541044764
2021-06-28,3.800918767947012
2021-06-29,3.9752219832982583
2021-06-30,4.119430740983766
2021-07-01,4.0482127190682915
2021-07-02,4.112405271274429
2021-07-03,4.021643281275866
2021-07-04,4.0974275839489565
2021-07-05,4.079901382863172
2021-07-06,4.218919524212455
2021-07-07,4.134225347343763
2021-07-08,4.149153239359764
2021-07-09,4.080780793250269
2021-07-10,4.079747242269697
2021-07-11,4.091753341055683
2021-07-12,4.180915663108379
2021-07-13,4.105791369074243
2021-07-14,4.183242848187085
2021-07-15,4.368135275546933
2021-07-16,4.253989911388096
2021-07-17,4.140507883803388
2021-07-18,4.299413128912559
2021-07-19,4.144612571058985
2021-07-20,3.98768108252853
2021-07-21,4.096701588972251
2021-07-22,4.016389185438257
2021-07-23,4.174214894542089
2021-07-24,4.2170439065342755
2021-07-25,4.388617856494577
2021-07-26,4.259373439892863
2021-07-27,4.210410056500634
2021-07-28,4.320831232902654
2021-07-29,4.0222772171452625
2021-07-30,4.272380155187204
2021-07-31,4.331259439744768
2021-08-01,4.111593199836008
2021-08-02,4.379029251617605
2021-08-03,4.303627088282619
2021-08-04,4.233292315499387
2021-08-05,4.343061517431288
2021-08-06,4.51173193469315
2021-08-07,4.307644240824215
2021-08-08,4.318988867815627
2021-08-09,4.252852745124598
2021-08-10,4.218337886444946
2021-08-11,4.390799512408
2021-08-12,4.226509957837424
2021-08-13,4.323534886424651
2021-08-14,4.272778690593359
2021-08-15,4.372513606177584
2021-08-16,4.36195683184966
2021-08-17,4.436222244972114
2021-08-18,4.285245722368317
2021-08-19,4.312939343081674
2021-08-20,4.245629211732091
2021-08-21,4.3025532158842275
2021-08-22,4.388086731362183
2021-08-23,4.429325865641881
2021-08-24,4.264576006166057
2021-08-25,4.446812939871464
2021-08-26,4.498369311001549
2021-08-27,4.406994685596503
2021-08-28,4.55606809634246
2021-08-29,4.293637753521321
2021-08-30,4.249069421198028
2021-08-31,4.19807039828633
2021-09-01,4.527842986119776
2021-09-02,4.445859172153468
2021-09-03,4.376935463545717
2021-09-04,4.412448776180902
2021-09-05,4.273747070332104
2021-09-06,4.632600766702286
2021-09-07,4.40256230026649
2021-09-08,4.402078816062753
2021-09-09,4.465099250498513
2021-09-10,4.441890449874508
2021-09-11,4.417328179385508
2021-09-12,4.31692555249041
2021-09-13,4.444035719480772
2021-09-14,4.585889612405085
2021-09-15,4.53290960307437
2021-09-16,4.558248651907202
2021-09-17,4.348252600819107
2021-09-18,4.300739522470015
2021-09-19,4.387328708781992
2021-09-20,4.405568787123345
2021-09-21,4.50938581530899
2021-09-22,4.230572049303461
2021-09-23,4.552506918180074
2021-09-24,4.383366074488258
2021-09-25,4.355975453706926
2021-09-26,4.296831686914262
2021-09-27,4.231817072520389
2021-09-28,4.4787626839935735
2021-09-29,4.402802832811776
2021-09-30,4.265383170011427
2021-10-01,4.263662743585631
2021-10-02,4.358267006729184
2021-10-03,4.557306372781887
2021-10-04,4.362888143515264
2021-10-05,4.236860817897815
2021-10-06,4.360813913017065
2021-10-07,4.356214769820151
2021-10-08,4.1117837343580215
2021-10-09,4.373915145353087
2021-10-10,4.3540110043353
2021-10-11,4.444373174999515
2021-10-12,4.557185181909727
2021-10-13,4.482372791832013
2021-10-14,4.340144581368275
2021-10-15,4.253589261163519
2021-10-16,4.618678301254859
2021-10-17,4.364257559695413
2021-10-18,4.356615858243092
2021-10-19,4.349592372878414
2021-10-20,4.368491003560514
2021-10-21,4.3308208100275705
2021-10-22,4.284362667211908
2021-10-23,4.2834137288171865
2021-10-24,4.331094864745856
2021-10-25,4.276199202376187
2021-10-26,4.25533064231065
2021-10-27,4.333235001297568
2021-10-28,4.292975423770961
2021-10-29,4.4646592408897545
2021-10-30,4.044856635707515
2021-10-31,4.414706130308464
2021-11-01,4.425675250262566
2021-11-02,4.089149781098624
2021-11-03,4.25755426222656
2021-11-04,4.249926678870805
2021-11-05,4.141482274571089
2021-11-06,4.199530821995705
2021-11-07,4.161251779244223
2021-11-08,4.442452590027775
2021-11-09,4.35563038219838
2021-11-10,4.383977394794042
2021-11-11,4.323672332242657
2021-11-12,4.133208662863608
2021-11-13,4.188197598661992
2021-11-14,4.284051557039781
2021-11-15,4.107296126272535
2021-11-16,4.295135547981309
2021-11-17,4.194063635600447
2021-11-18,4.174809938509814
2021-11-19,4.2775209532266905
2021-11-20,4.244923056526915
2021-11-21,4.158412466261568
2021-11-22,4.30439678340597
2021-11-23,4.074256344643394
2021-11-24,4.237801074434624
2021-11-25,4.2293102617846605
2021-11-26,4.132787739594849
2021-11-27,4.190049412886799
2021-11-28,4.025971828443056
2021-11-29,4.237088194212598
2021-11-30,4.119754711423995
2021-12-01,4.079491090837909
2021-12-02,4.23014373895802
2021-12-03,4.04825075865512
2021-12-04,3.97124614044333
2021-12-05,3.9498032797388123
2021-12-06,4.159409867326938
2021-12-07,3.964079332842617
2021-12-08,4.260887784374354
2021-12-09,3.8704762151290586
2021-12-10,4.241552271119229
2021-12-11,4.086224551895668
2021-12-12,4.048648367580911
2021-12-13,3.997007362300138
2021-12-14,4.084577214283885
2021-12-15,4.034051229684395
2021-12-16,4.141284779895037
2021-12-17,4.035508075812521
2021-12-18,4.032239069348
2021-12-19,3.9739661548694674
2021-12-20,3.997748236383369
2021-12-21,4.027337378133731
2021-12-22,3.8186557846434845
2021-12-23,3.8479725645876166
2021-12-24,4.050241098455954
2021-12-25,3.986131952119409
2021-12-26,3.9437869664378526
2021-12-27,3.957179790457862
2021-12-28,3.983258899555135
2021-12-29,3.8877043532011144
2021-12-30,3.857046722284362
2021-12-31,3.9476778912195436
2022-01-01,3.9234935663210666
2022-01-02,4.055416909395529
2022-01-03,3.8376193714839713
2022-01-04,4.10410669154019
2022-01-05,4.041793551150102
2022-01-06,4.0135107033517015
2022-01-07,4.079583970685156
2022-01-08,4.141304628071927
2022-01-09,4.069673613612001
2022-01-10,3.7776676517985424
2022-01-11,3.8273568110345226
2022-01-12,3.8864349561488463
2022-01-13,3.9451729943584968
2022-01-14,3.988023518520664
2022-01-15,3.857425482696832
2022-01-16,3.94246916270751
2022-01-17,3.8420990293612842
2022-01-18,3.8503844166312597
2022-01-19,3.7648248074717023
2022-01-20,3.8071799500105996
2022-01-21,3.7584065830320257
2022-01-22,3.7901206554374935
2022-01-23,3.9872680042445237
2022-01-24,3.7812244061527354
2022-01-25,4.13372929932201
2022-01-26,3.9142176891710996
2022-01-27,3.8778339870795184
2022-01-28,3.768050381996548
2022-01-29,3.9185258621025656
2022-01-30,3.785614332081597
2022-01-31,3.8501384385809025
2022-02-01,4.088782908141466
2022-02-02,3.818084646236729
2022-02-03,3.937614841873777
2022-02-04,3.7474489134445403
2022-02-05,3.809430385479919
2022-02-06,3.985257041928956
2022-02-07,3.740814489881785
2022-02-08,3.9801781247868897
2022-02-09,3.8652197484293302
2022-02-10,3.7337997058637575
2022-02-11,3.848980831874066
2022-02-12,3.878782299449627
2022-02-13,3.8395890176933416
2022-02-14,3.6163623074325884
2022-02-15,3.696744602927949
2022-02-16,3.7408779446773948
2022-02-17,3.75445703414877
2022-02-18,3.820338341855137
2022-02-19,3.772513248873361
2022-02-20,3.6177830366452617
2022-02-21,3.786014903511182
2022-02-22,3.805835645476585
2022-02-23,3.7976433284991407
2022-02-24,3.8467357516255882
2022-02-25,3.819150363417204
2022-02-26,3.778884557499086
2022-02-27,3.7232671399768984
2022-02-28,3.5616143342332096
2022-03-01,3.7682092833950858
2022-03-02,3.743664311360143
2022-03-03,3.747813251714669
2022-03-04,3.590852743765791
2022-03-05,3.6084072191642553
2022-03-06,3.819927065907631
2022-03-07,3.7088693714047087
2022-03-08,3.779302791085638
2022-03-09,3.712427617360099
2022-03-10,3.7111301372913785
2022-03-11,3.800657759805607
2022-03-12,3.6540162671927305
2022-03-13,3.7141410416011627
2022-03-14,3.657326845532114
2022-03-15,3.659247637549803
2022-03-16,3.6710406632128576
2022-03-17,3.723549816461704
2022-03-18,3.6529582734874952
2022-03-19,3.8260237263233385
2022-03-20,3.610720757503107
2022-03-21,3.681346172121969
2022-03-22,3.656030598278107
2022-03-23,3.844790387643417
2022-03-24,3.7199554731552844
2022-03-25,3.8038102854846376
2022-03-26,3.5525139734530407
2022-03-27,3.728337428128054
2022-03-28,3.791275916804763
2022-03-29,3.7113395151603696
2022-03-30,3.8105750394715945
2022-03-31,3.653331378032368
2022-04-01,3.8471452173177214
2022-04-02,3.9373672242532813
2022-04-03,3.6725768073537712
2022-04-04,3.6658095657909544
2022-04-05,3.8573128789711673
2022-04-06,3.8716612395111296
2022-04-07,3.663262083735753
2022-04-08,3.6754873876536522
2022-04-09,3.691398932595888
2022-04-10,3.5873163939257156
2022-04-11,3.632192382174822
2022-04-12,3.6260510317956234
2022-04-13,3.652203570057909
2022-04-14,3.728142996174668
2022-04-15,3.757770277979519
2022-04-16,3.892244524160353
2022-04-17,3.640312248065224
2022-04-18,3.8416397012638392
2022-04-19,3.724974111600104
2022-04-20,3.7446969469770597
2022-04-21,3.8204994073248217
2022-04-22,3.6442222145334493
2022-04-23,3.7983141380073944
2022-04-24,3.7803978585675146
2022-04-25,3.816776875854492
2022-04-26,3.8003262430698164
2022-04-27,4.020914390388145
2022-04-28,3.715681566304998
2022-04-29,3.7305220417971072
2022-04-30,3.725567606929214
2022-05-01,3.7366863573303997
2022-05-02,3.7329389638779236
2022-05-03,3.920112818032133
2022-05-04,3.9478836156133914
2022-05-05,3.7534677553066875
2022-05-06,3.7321017937768675
2022-05-07,3.867358224817982
2022-05-08,3.769956588682436
2022-05-09,3.893515734242373
2022-05-10,3.8556384547882185
2022-05-11,3.6889737640862843
2022-05-12,4.0005775997769355
2022-05-13,4.030769067933205
2022-05-14,3.795330382905511
2022-05-15,3.823339169222096
2022-05-16,3.89626642969097
2022-05-17,3.906764976482256
2022-05-18,3.9448803020002354
2022-05-19,4.085818385261315
2022-05-20,3.872939034304375
2022-05-21,3.816701898005313
2022-05-22,3.7645578571345566
2022-05-23,3.835413459959493
2022-05-24,3.9112671943514803
2022-05-25,4.100164049655615
2022-05-26,3.8751286330762107
2022-05-27,3.9555013541189634
2022-05-28,3.9377625147103354
2022-05-29,4.064573964847366
2022-05-30,4.204803425431093
2022-05-31,3.9054426738374195
2022-06-01,3.916046895910533
2022-06-02,4.075908223029962
2022-06-03,4.046220659100116
2022-06-04,4.16927775942136
2022-06-05,4.049609555518955
2022-06-06,3.96192947287482
2022-06-07,4.063596376666851
2022-06-08,4.122101752856625
2022-06-09,4.100006418172289
2022-06-10,4.075436719173433
2022-06-11,4.138150211286324
2022-06-12,4.155206030778855
2022-06-13,4.1833043902584475
2022-06-14,4.116787770799224
2022-06-15,4.042047512989341
2022-06-16,4.080285449148354
2022-06-17,4.193129925929908
2022-06-18,3.997658566011975
2022-06-19,4.123098686238192
2022-06-20,4.05378077630493
2022-06-21,4.102874482293482
2022-06-22,4.234730528723064
2022-06-23,4.132878551451089
2022-06-24,4.125291521704916
2022-06-25,3.9915353566229363
2022-06-26,4.2090112760977005
2022-06-27,4.205789097093081
2022-06-28,4.364408690290287
