Date,Fecal Coliform (MPN/100mL)
2020-06-10,9222.249157689748
2020-06-11,9424.988968839421
2020-06-12,8452.38006871088
2020-06-13,9361.480019722809
2020-06-14,9103.288766020814
2020-06-15,9325.065281259798
2020-06-16,9879.594064524654
2020-06-17,8825.68627477531
2020-06-18,8588.71030619851
2020-06-19,8538.029429031403
2020-06-20,8592.09485751728
2020-06-21,8978.662501448784
2020-06-22,9204.997599031067
2020-06-23,9189.965066888264
2020-06-24,9482.394051320332
2020-06-25,9092.4657446764
2020-06-26,9829.868736026094
2020-06-27,8987.879628280374
2020-06-28,10497.363355408073
2020-06-29,9467.142494546784
2020-06-30,8742.714365973337
2020-07-01,8652.780460812688
2020-07-02,9446.340707490212
2020-07-03,9110.19012034124
2020-07-04,9595.673013051995
2020-07-05,9491.972107402958
2020-07-06,9235.543701205668
2020-07-07,8865.085573846407
2020-07-08,8547.497612313357
2020-07-09,9098.012185658854
2020-07-10,9765.72229675585
2020-07-11,9460.722994241474
2020-07-12,8746.85515353468
2020-07-13,9472.253869169199
2020-07-14,9594.14667907039
2020-07-15,8975.264884511751
2020-07-16,9509.638145523195
2020-07-17,9477.33370096341
2020-07-18,8892.06512198754
2020-07-19,9657.62752028993
2020-07-20,9774.167813344095
2020-07-21,10050.196565439743
2020-07-22,10050.316633383001
2020-07-23,8849.170487559753
2020-07-24,9083.522793210059
2020-07-25,9824.219389895447
2020-07-26,9837.693248909905
2020-07-27,9852.250530113786
2020-07-28,11534.842615442487
2020-07-29,9907.49200378745
2020-07-30,10203.215120980476
2020-07-31,10125.630442781581
2020-08-01,9987.330243895178
2020-08-02,9516.808996512773
2020-08-03,10066.537377470302
2020-08-04,9313.045719782862
2020-08-05,9593.24731891177
2020-08-06,9480.96226438136
2020-08-07,9776.354092657148
2020-08-08,10904.301371033309
2020-08-09,8824.673212182688
2020-08-10,10112.544922071194
2020-08-11,8973.93791547595
2020-08-12,9554.979723862061
2020-08-13,10345.83638665836
2020-08-14,9843.679068555091
2020-08-15,9282.604164337761
2020-08-16,9473.518771735824
2020-08-17,10180.417280101816
2020-08-18,9484.633775668959
2020-08-19,9966.99325306679
2020-08-20,9890.242274681503
2020-08-21,9550.091531341333
2020-08-22,10956.039554606026
2020-08-23,10208.940857618554
2020-08-24,8887.05957632344
2020-08-25,10000.24097018735
2020-08-26,9583.234755801139
2020-08-27,10347.187955114747
2020-08-28,9531.281314362846
2020-08-29,9876.469008089476
2020-08-30,10192.349697432124
2020-08-31,10378.473984512202
2020-09-01,9350.908312767266
2020-09-02,9788.984208671432
2020-09-03,9723.657128291823
2020-09-04,9639.075321367998
2020-09-05,10852.791041992057
2020-09-06,10176.591310652897
2020-09-07,9347.406364338134
2020-09-08,10440.237443798997
2020-09-09,11045.55191525841
2020-09-10,10503.58207266956
2020-09-11,9230.247512110345
2020-09-12,9750.105172984806
2020-09-13,10627.673481487263
2020-09-14,9642.084263337789
2020-09-15,10219.23468718127
2020-09-16,10385.752447870233
2020-09-17,9535.784775450642
2020-09-18,9970.005823948992
2020-09-19,8379.357069701653
2020-09-20,9487.722837987592
2020-09-21,9873.262204990779
2020-09-22,9374.988124602609
2020-09-23,10814.12281283121
2020-09-24,9281.588212773853
2020-09-25,9775.083067752204
2020-09-26,10058.62713791046
2020-09-27,10711.750708526513
2020-09-28,9270.74651464262
2020-09-29,10567.53002604131
2020-09-30,9988.043082489776
2020-10-01,9488.859366121515
2020-10-02,10207.062287764003
2020-10-03,10071.648044415795
2020-10-04,9667.829344444668
2020-10-05,9998.37159105916
2020-10-06,9766.061018556416
2020-10-07,10010.43966925607
2020-10-08,10279.426917272694
2020-10-09,10735.769551463096
2020-10-10,9317.973596882006
2020-10-11,10997.240618366111
2020-10-12,8948.246822431842
2020-10-13,9841.691078541602
2020-10-14,10204.763233336504
2020-10-15,10043.8517361922
2020-10-16,9584.489530824612
2020-10-17,9783.996197450855
2020-10-18,9633.511736644119
2020-10-19,9577.023940237217
2020-10-20,10287.943176560422
2020-10-21,10032.82991273235
2020-10-22,9498.794259722736
2020-10-23,10285.725417135263
2020-10-24,9980.003959162214
2020-10-25,10222.969110865395
2020-10-26,10121.294367282751
2020-10-27,9381.68535832158
2020-10-28,9505.55933498023
2020-10-29,10148.530843928671
2020-10-30,10069.073745507276
2020-10-31,9742.216030549935
2020-11-01,9799.885702502987
2020-11-02,10368.3900019807
2020-11-03,9421.891219258046
2020-11-04,9979.132300692198
2020-11-05,9592.184900670032
2020-11-06,9571.932807863406
2020-11-07,10217.452290207128
2020-11-08,10067.8645317031
2020-11-09,10048.809531236884
2020-11-10,10281.502218173
2020-11-11,9625.786520779708
2020-11-12,9942.600548872404
2020-11-13,9432.651873995745
2020-11-14,9735.855444148547
2020-11-15,9494.517735226334
2020-11-16,9593.738421037011
2020-11-17,9828.30856088039
2020-11-18,9106.952049399117
2020-11-19,10547.435451288507
2020-11-20,8983.264016358838
2020-11-21,8864.065201279996
2020-11-22,10034.962130258493
2020-11-23,9836.350131331963
2020-11-24,9737.060248495633
2020-11-25,9723.52871344776
2020-11-26,9387.466890233009
2020-11-27,8929.080779461048
2020-11-28,9399.61600982663
2020-11-29,9007.031456914678
2020-11-30,9816.968348933407
2020-12-01,9239.578350184758
2020-12-02,8883.964220877235
2020-12-03,9119.537754372719
2020-12-04,9470.13121986582
2020-12-05,8965.159904078948
2020-12-06,8819.195472447398
2020-12-07,9335.364521185753
2020-12-08,9319.156175347938
2020-12-09,8926.294998039999
2020-12-10,8927.287860129356
2020-12-11,9261.824165598693
2020-12-12,8404.706006703918
2020-12-13,8407.927119933418
2020-12-14,8735.314639190981
2020-12-15,8970.662903377539
2020-12-16,9215.667060164797
2020-12-17,9780.700341479307
2020-12-18,9454.648251828143
2020-12-19,8928.637731906974
2020-12-20,8981.884899159968
2020-12-21,8472.916877453963
2020-12-22,8947.721198999274
2020-12-23,8795.45740317414
2020-12-24,9083.972800935582
2020-12-25,8491.847778406638
2020-12-26,9148.014249998892
2020-12-27,9637.621279048708
2020-12-28,8799.820728851697
2020-12-29,9038.048848110955
2020-12-30,9165.305410129995
2020-12-31,8602.716874263506
2021-01-01,9415.373351111632
2021-01-02,9292.775284951102
2021-01-03,9318.532379043803
2021-01-04,8866.472927591332
2021-01-05,9248.589594401465
2021-01-06,9468.768470423509
2021-01-07,9928.85898462403
2021-01-08,9666.528372106775
2021-01-09,10247.182746531247
2021-01-10,8770.713905885243
2021-01-11,9574.446587630571
2021-01-12,9213.963037665211
2021-01-13,10201.31118995237
2021-01-14,8686.494898506804
2021-01-15,8655.138738940057
2021-01-16,8759.784892927493
2021-01-17,7982.145444336637
2021-01-18,8765.962981485756
2021-01-19,8634.160962114462
2021-01-20,9073.955079792328
2021-01-21,9154.815596872728
2021-01-22,9907.35537144601
2021-01-23,9429.971480552373
2021-01-24,8651.958909758623
2021-01-25,8477.020396421496
2021-01-26,9158.17433346078
2021-01-27,8238.259333264756
2021-01-28,9800.444782963848
2021-01-29,9460.957245764808
2021-01-30,8623.357460711082
2021-01-31,7988.276378245476
2021-02-01,9508.872322869174
2021-02-02,8761.956667896675
2021-02-03,9425.626929099752
2021-02-04,7997.202560495638
2021-02-05,8482.635574847152
2021-02-06,8773.064295772603
2021-02-07,8782.268286033775
2021-02-08,8522.30043672837
2021-02-09,9047.536353383206
2021-02-10,8191.3057439416625
2021-02-11,8643.160402410638
2021-02-12,8763.964952073333
2021-02-13,8950.73947070843
2021-02-14,9039.26938759853
2021-02-15,8111.3247553571555
2021-02-16,7897.017435213553
2021-02-17,9293.589353596191
2021-02-18,8811.83483623997
2021-02-19,8262.614603671813
2021-02-20,9403.86966905194
2021-02-21,8677.825113172894
2021-02-22,9201.591269402421
2021-02-23,8637.919949970144
2021-02-24,9627.01816011631
2021-02-25,9467.065791127387
2021-02-26,8457.93429970107
2021-02-27,9061.494753284085
2021-02-28,8891.964043754595
2021-03-01,9247.434432470744
2021-03-02,8074.777126319527
2021-03-03,8894.664149987047
2021-03-04,9075.531246794348
2021-03-05,7661.912439801146
2021-03-06,7944.900195102964
2021-03-07,7512.446128095885
2021-03-08,8393.17838614866
2021-03-09,8882.760577265612
2021-03-10,9271.564834402523
2021-03-11,8554.120838229905
2021-03-12,9328.359622821816
2021-03-13,7821.271680660214
2021-03-14,7657.194716328968
2021-03-15,8478.969301284276
2021-03-16,8696.927413368956
2021-03-17,8486.993724198783
2021-03-18,7468.36178911467
2021-03-19,8456.560264658572
2021-03-20,7848.218969060217
2021-03-21,8834.919615760282
2021-03-22,8683.308383312235
2021-03-23,8030.291604856432
2021-03-24,8243.81653009197
2021-03-25,7971.95781789996
2021-03-26,8471.335478255258
2021-03-27,8981.652164103441
2021-03-28,8012.919069938277
2021-03-29,8759.801048340989
2021-03-30,8244.938695726427
2021-03-31,8116.214141474841
2021-04-01,8462.011003270629
2021-04-02,8001.072368518704
2021-04-03,8245.327005820753
2021-04-04,7926.9605985331555
2021-04-05,9512.298644606686
2021-04-06,8551.89183833101
2021-04-07,8189.007462131407
2021-04-08,8650.755128775205
2021-04-09,8492.779458859432
2021-04-10,8443.918812806247
2021-04-11,8867.227292079817
2021-04-12,8944.916626200727
2021-04-13,8307.20774261554
2021-04-14,8291.119591961025
2021-04-15,8448.346163238844
2021-04-16,7442.025604829572
2021-04-17,7842.773599248481
2021-04-18,9291.455787262714
2021-04-19,9438.416346807278
2021-04-20,8499.59027507757
2021-04-21,8920.822126798286
2021-04-22,8796.861118995967
2021-04-23,10189.62331270009
2021-04-24,9219.169050082812
2021-04-25,8604.87057789381
2021-04-26,8200.753226397372
2021-04-27,7885.237780863854
2021-04-28,8800.370729758934
2021-04-29,8330.87897060107
2021-04-30,8008.577294130388
2021-05-01,8407.298730994798
2021-05-02,8200.92018971424
2021-05-03,9596.598729839727
2021-05-04,9205.40285551074
2021-05-05,8772.36964104578
2021-05-06,9528.315447163239
2021-05-07,8839.225826772163
2021-05-08,8382.3051321122
2021-05-09,9587.118419801884
2021-05-10,9107.820403600052
2021-05-11,8332.74736180179
2021-05-12,8769.398360068019
2021-05-13,8440.144124866754
2021-05-14,8200.123264402706
2021-05-15,9368.362086805058
2021-05-16,9873.908046781266
2021-05-17,8234.014456799312
2021-05-18,9229.049305177665
2021-05-19,8636.673543900786
2021-05-20,8733.021700752102
2021-05-21,8695.13209402846
2021-05-22,8574.229065000116
2021-05-23,9045.526973856626
2021-05-24,8620.97467089163
2021-05-25,9186.999071149508
2021-05-26,9042.105352725
2021-05-27,8963.332373954478
2021-05-28,8644.730179773229
2021-05-29,8825.950928472226
2021-05-30,9507.971070022204
2021-05-31,9396.78247163582
2021-06-01,8673.699478006612
2021-06-02,9228.39649102225
2021-06-03,9570.772337029604
2021-06-04,8376.814926558704
2021-06-05,9499.721938655863
2021-06-06,8913.33482541089
2021-06-07,9546.62656829063
2021-06-08,8896.448908724577
2021-06-09,8392.454449799121
2021-06-10,8498.002071215175
2021-06-11,9352.749329149214
2021-06-12,9475.55243019646
2021-06-13,8910.56291533453
2021-06-14,9699.088184489334
2021-06-15,8566.138271418085
2021-06-16,9380.995301938896
2021-06-17,8825.689473316452
2021-06-18,9122.462278875666
2021-06-19,9489.27772403546
2021-06-20,9052.57996120219
2021-06-21,9307.722227885088
2021-06-22,10020.359760763055
2021-06-23,9245.975676861171
2021-06-24,9969.465723255826
2021-06-25,9003.94899947351
2021-06-26,9850.866887695089
2021-06-27,10323.886007776386
2021-06-28,8384.385794835709
2021-06-29,9238.831144378026
2021-06-30,9942.844884254551
2021-07-01,9569.770451159982
2021-07-02,9873.799646528898
2021-07-03,9403.111906510709
2021-07-04,9765.216406740616
2021-07-05,9660.83414830991
2021-07-06,10339.24432594609
2021-07-07,9899.168579184712
2021-07-08,9957.28376391821
2021-07-09,9598.982741595055
2021-07-10,9577.466549656117
2021-07-11,9621.243805684304
2021-07-12,10050.90219336552
2021-07-13,9659.232302480543
2021-07-14,10030.550834691814
2021-07-15,10939.188388528692
2021-07-16,10352.755954328162
2021-07-17,9769.763826466511
2021-07-18,10548.836302822383
2021-07-19,9759.512584392076
2021-07-20,8959.671572526862
2021-07-21,9489.732394701276
2021-07-22,9073.274983339177
2021-07-23,9847.658865344896
2021-07-24,10047.214361133076
2021-07-25,10890.653969305262
2021-07-26,10230.165443173199
2021-07-27,9971.250009049369
2021-07-28,10509.429477552507
2021-07-29,9002.909215611184
2021-07-30,10239.85402749515
2021-07-31,10520.86489783366
2021-08-01,9409.33643814506
2021-08-02,10733.511639845743
2021-08-03,10343.691822580153
2021-08-04,9979.408810273268
2021-08-05,10515.84926010479
2021-08-06,11347.003051183972
2021-08-07,10314.57716582516
2021-08-08,10359.527316114154
2021-08-09,10017.291637926433
2021-08-10,9833.383623746167
2021-08-11,10684.58273515606
2021-08-12,9852.253938116342
2021-08-13,10326.728775366473
2021-08-14,10062.53236479212
2021-08-15,10551.028971880556
2021-08-16,10488.307605945889
2021-08-17,10849.940598494759
2021-08-18,10085.610206207104
2021-08-19,10214.879623880843
2021-08-20,9869.382100384648
2021-08-21,10145.30972469154
2021-08-22,10564.541951666668
2021-08-23,10762.561818266038
2021-08-24,9930.898684370735
2021-08-25,10834.433829705073
2021-08-26,11084.832742205112
2021-08-27,10620.845439797184
2021-08-28,11359.369193995668
2021-08-29,10040.64708402741
2021-08-30,9811.509877167216
2021-08-31,9550.495933489756
2021-09-01,11193.618543171733
2021-09-02,10778.239344472182
2021-09-03,10428.442491136679
2021-09-04,10601.11409703221
2021-09-05,9902.995414005667
2021-09-06,11692.939911659922
2021-09-07,10538.711046160033
2021-09-08,10532.545738808103
2021-09-09,10844.189782220956
2021-09-10,10724.978432620448
2021-09-11,10599.291454533552
2021-09-12,10094.695267364696
2021-09-13,10727.95638798593
2021-09-14,11435.230155131469
2021-09-15,11168.629019224667
2021-09-16,11293.918286427854
2021-09-17,10242.827582939972
2021-09-18,10004.447601110392
2021-09-19,10436.875041930069
2021-09-20,10527.853195880536
2021-09-21,11047.012417890212
2021-09-22,9653.313965829948
2021-09-23,11263.65487531534
2021-09-24,10418.913211575898
2021-09-25,10283.21836678046
2021-09-26,9989.053123470612
2021-09-27,9665.82851333453
2021-09-28,10902.699355974411
2021-09-29,10525.336573826542
2021-09-30,9840.967700093302
2021-10-01,9835.387165948176
2021-10-02,10311.721342000426
2021-10-03,11310.521313277066
2021-10-04,10342.322520947258
2021-10-05,9716.366306465012
2021-10-06,10340.599016521177
2021-10-07,10322.356032113461
2021-10-08,9105.23767515966
2021-10-09,10421.214146753266
2021-10-10,10327.293878286082
2021-10-11,10784.98452870214
2021-10-12,11355.201978510651
2021-10-13,10987.573236966971
2021-10-14,10283.139280781978
2021-10-15,9857.34167572338
2021-10-16,11690.035703949614
2021-10-17,10425.448507742154
2021-10-18,10395.021968585967
2021-10-19,10367.949660418535
2021-10-20,10470.74869909325
2021-10-21,10290.96192208794
2021-10-22,10067.491166309708
2021-10-23,10071.819586732867
2021-10-24,10319.548844310639
2021-10-25,10054.641813157026
2021-10-26,9960.115160107334
2021-10-27,10359.695060166894
2021-10-28,10168.694255072189
2021-10-29,11037.64634937006
2021-10-30,8949.399137170534
2021-10-31,10809.642038751774
2021-11-01,10875.709423780823
2021-11-02,9204.526894644521
2021-11-03,10058.213757046315
2021-11-04,10031.956480678065
2021-11-05,9501.827762748268
2021-11-06,9804.37288309154
2021-11-07,9625.485486744103
2021-11-08,11044.199085925344
2021-11-09,10622.995553782815
2021-11-10,10777.832260733643
2021-11-11,10489.598846617453
2021-11-12,9550.758714354713
2021-11-13,9839.363930085035
2021-11-14,10332.472532906431
2021-11-15,9462.708363458352
2021-11-16,10416.08847749637
2021-11-17,9925.077739461583
2021-11-18,9843.319644387135
2021-11-19,10371.5423751176
2021-11-20,10223.373469188797
2021-11-21,9805.78962419915
2021-11-22,10550.824409355988
2021-11-23,9415.37502970851
2021-11-24,10248.486587822626
2021-11-25,10221.550968953747
2021-11-26,9754.582739158624
2021-11-27,10056.656787777525
2021-11-28,9252.151177011314
2021-11-29,10323.727240333217
2021-11-30,9753.161244449238
2021-12-01,9568.046971965012
2021-12-02,10337.611653854272
2021-12-03,9444.540974002111
2021-12-04,9076.000027017437
2021-12-05,8985.350905966056
2021-12-06,10050.027156153756
2021-12-07,9090.09099398247
2021-12-08,10590.918006431979
2021-12-09,8655.708185851716
2021-12-10,10527.994769870582
2021-12-11,9768.315746539827
2021-12-12,9597.44264098468
2021-12-13,9356.288634048105
2021-12-14,9811.227064297731
2021-12-15,9575.719398604775
2021-12-16,10129.037420241722
2021-12-17,9617.327101696814
2021-12-18,9618.173113735469
2021-12-19,9344.012334120205
2021-12-20,9480.134185028153
2021-12-21,9645.293887557342
2021-12-22,8619.097363444555
2021-12-23,8782.885055942612
2021-12-24,9811.418769645565
2021-12-25,9508.046239830508
2021-12-26,9313.471582006461
2021-12-27,9397.557959411002
2021-12-28,9545.042675228255
2021-12-29,9084.320962925445
2021-12-30,8948.040624360328
2021-12-31,9418.156041823278
2022-01-01,9314.140721398906
2022-01-02,9990.60546241744
2022-01-03,8918.402527650467
2022-01-04,10267.555638181886
2022-01-05,9972.633248478514
2022-01-06,9847.784191957722
2022-01-07,10194.632672699267
2022-01-08,10519.63018129546
2022-01-09,10177.776550284534
2022-01-10,8733.950571663445
2022-01-11,8998.497785902382
2022-01-12,9309.882745948196
2022-01-13,9619.45524844895
2022-01-14,9849.473551418941
2022-01-15,9212.127753453713
2022-01-16,9652.864597888043
2022-01-17,9166.40184031488
2022-01-18,9223.081590830163
2022-01-19,8810.396744467198
2022-01-20,9037.141563498772
2022-01-21,8808.095306175981
2022-01-22,8981.3333253494
2022-01-23,9981.580459763269
2022-01-24,8965.711293173852
2022-01-25,10742.41876451437
2022-01-26,9658.87369814797
2022-01-27,9490.793998622514
2022-01-28,8955.536509946065
2022-01-29,9721.392125108661
2022-01-30,9070.126373644549
2022-01-31,9405.848550113595
2022-02-01,10611.978404920865
2022-02-02,9271.196640660659
2022-02-03,9881.355436255859
2022-02-04,8942.828177329879
2022-02-05,9264.828841075558
2022-02-06,10155.842763731267
2022-02-07,8945.29446025752
2022-02-08,10153.557451466457
2022-02-09,9589.987354937195
2022-02-10,8943.882570685826
2022-02-11,9530.554014449046
2022-02-12,9690.094361030748
2022-02-13,9504.425034787653
2022-02-14,8398.349588608857
2022-02-15,8810.077213363656
2022-02-16,9040.315202805612
2022-02-17,9117.534228096914
2022-02-18,9456.013879025513
2022-02-19,9225.708372416717
2022-02-20,8460.621501935626
2022-02-21,9310.086721529446
2022-02-22,9417.23555001242
2022-02-23,9384.05593323061
2022-02-24,9637.034560452626
2022-02-25,9506.356447180237
2022-02-26,9312.006413554825
2022-02-27,9040.626422077583
2022-02-28,8238.795602204025
2022-03-01,9277.927763270862
2022-03-02,9161.082700191135
2022-03-03,9187.427838585516
2022-03-04,8407.944715459398
2022-03-05,8500.753912808572
2022-03-06,9563.105878102304
2022-03-07,9012.284640047608
2022-03-08,9368.632152057251
2022-03-09,9038.148637432862
2022-03-10,9035.264378102382
2022-03-11,9486.215351008015
2022-03-12,8756.029485927484
2022-03-13,9059.382798238152
2022-03-14,8777.748291654025
2022-03-15,8789.495037016428
2022-03-16,8850.308627164983
2022-03-17,9114.407984062686
2022-03-18,8762.708528302868
2022-03-19,9628.998347201727
2022-03-20,8553.15006820289
2022-03-21,8906.647519264583
2022-03-22,8780.143731126724
2022-03-23,9723.720440196976
2022-03-24,9099.027377016104
2022-03-25,9517.486848578754
2022-03-26,8259.894840373358
2022-03-27,9137.606136787452
2022-03-28,9450.597490917768
2022-03-29,9048.91978521978
2022-03-30,9542.807692445323
2022-03-31,8754.006332555828
2022-04-01,9720.199903340697
2022-04-02,10168.142591538017
2022-04-03,8840.732378274513
2022-04-04,8803.148284127194
2022-04-05,9756.628316707342
2022-04-06,9824.046135210501
2022-04-07,8777.440202551066
2022-04-08,8833.671764860164
2022-04-09,8908.051179274593
2022-04-10,8382.17835705572
2022-04-11,8600.817968816005
2022-04-12,8564.09238780104
2022-04-13,8688.55953386874
2022-04-14,9061.686268589974
2022-04-15,9202.979378082928
2022-04-16,9868.236433604403
2022-04-17,8601.192109978361
2022-04-18,9600.179852778743
2022-04-19,9008.938067943882
2022-04-20,9099.376440029542
2022-04-21,9469.953391353705
2022-04-22,8579.875030943049
2022-04-23,9341.387781564497
2022-04-24,9242.607698472051
2022-04-25,9415.055005638267
2022-04-26,9323.107768651495
2022-04-27,10416.111010948087
2022-04-28,8879.768919699665
2022-04-29,8943.555865742313
2022-04-30,8908.133885716841
2022-05-01,8952.846613535934
2022-05-02,8923.00062786818
2022-05-03,9847.53617785722
2022-05-04,9974.835101030942
2022-05-05,8990.98281482935
2022-05-06,8872.165591166111
2022-05-07,9536.249451141555
2022-05-08,9036.835710635847
2022-05-09,9642.02229004481
2022-05-10,9439.826892183371
2022-05-11,8593.498381466403
2022-05-12,10138.320299774854
2022-05-13,10275.892088106893
2022-05-14,9085.12878464268
2022-05-15,9211.422533071245
2022-05-16,9562.132421908653
2022-05-17,9600.526638702395
2022-05-18,9776.836823168795
2022-05-19,10467.097097844875
2022-05-20,9388.110778887425
2022-05-21,9092.180433878668
2022-05-22,8816.56483583276
2022-05-23,9155.801139913252
2022-05-24,9519.88624266025
2022-05-25,10449.049590018483
2022-05-26,9308.418757931482
2022-05-27,9694.700373207133
2022-05-28,9590.300562757651
2022-05-29,10208.533230480434
2022-05-30,10893.741670046136
2022-05-31,9380.889491363469
2022-06-01,9417.757379146777
2022-06-02,10200.810776842172
2022-06-03,10036.024520156867
2022-06-04,10634.871229987408
2022-06-05,10020.005935128876
2022-06-06,9565.000659490282
2022-06-07,10056.654649340206
2022-06-08,10332.430277287289
2022-06-09,10205.136590730062
2022-06-10,10065.410305710406
2022-06-11,10362.0442006131
2022-06-12,10430.338974558555
2022-06-13,10553.800723405499
2022-06-14,10204.14689889547
2022-06-15,9813.339262394138
2022-06-16,9987.392044479215
2022-06-17,10534.452056451859
2022-06-18,9539.912497283127
2022-06-19,10149.915042813705
2022-06-20,9786.117237680484
2022-06-21,10014.37241146741
2022-06-22,10656.439287459485
2022-06-23,10129.971145632697
2022-06-24,10074.837941301328
2022-06-25,9388.87435631236
2022-06-26,10459.091581751058
2022-06-27,10425.843788017974
2022-06-28,11201.835406552083
2022-06-29,9983.389654636763
2022-06-30,10263.88398449625
2022-07-01,10295.984986036856
2022-07-02,10976.953349724981
2022-07-03,10157.456733675142
2022-07-04,10361.432275889334
2022-07-05,10542.621020864219
2022-07-06,10348.657856694366
2022-07-07,10048.74135025884
2022-07-08,10385.527429329764
2022-07-09,10841.737099586175
2022-07-10,9808.012011986833
2022-07-11,10404.007736667552
2022-07-12,10003.615714706786
2022-07-13,10967.247857353095
2022-07-14,9624.06995385172
2022-07-15,10122.027065570179
2022-07-16,10605.799540144577
2022-07-17,11215.537607167602
2022-07-18,10415.354211203918
