Date,pH
2020-03-12,8.016512606641426
2020-03-13,8.000530333209555
2020-03-14,8.016320751631397
2020-03-15,7.974292017849032
2020-03-16,8.008553134868336
2020-03-17,8.001078754595842
2020-03-18,7.997121954936837
2020-03-19,8.00096297969662
2020-03-20,7.980132644988517
2020-03-21,7.997804207148006
2020-03-22,8.003594275517129
2020-03-23,8.014853939323448
2020-03-24,7.994973755701707
2020-03-25,7.992182566660252
2020-03-26,7.995390529949437
2020-03-27,8.009732230487627
2020-03-28,8.004065290154804
2020-03-29,7.995709148453594
2020-03-30,8.006397730091734
2020-03-31,8.00252339381827
2020-04-01,8.011555802878169
2020-04-02,7.9951946349106615
2020-04-03,7.99931333301678
2020-04-04,7.999072526283528
2020-04-05,7.988790856753194
2020-04-06,8.006848224383415
2020-04-07,8.006987070062609
2020-04-08,8.00494548293691
2020-04-09,8.003094489923534
2020-04-10,7.991860686785306
2020-04-11,8.002409823890053
2020-04-12,8.003818686476812
2020-04-13,7.999880098536121
2020-04-14,8.006974344064806
2020-04-15,8.013339127287882
2020-04-16,8.028898772046881
2020-04-17,8.012547643482364
2020-04-18,8.01416875291289
2020-04-19,8.011666370327914
2020-04-20,7.994066652374049
2020-04-21,8.013858465417927
2020-04-22,8.015620592946659
2020-04-23,8.040570580561404
2020-04-24,8.014959327715609
2020-04-25,8.020867818093095
2020-04-26,8.018498976402212
2020-04-27,8.008177110806338
2020-04-28,8.032333662469473
2020-04-29,8.029489745219792
2020-04-30,8.030968836782037
2020-05-01,8.015075544604196
2020-05-02,8.039330734339707
2020-05-03,8.01243978707568
2020-05-04,8.033504167108411
2020-05-05,8.050738894029923
2020-05-06,8.02014880404353
2020-05-07,8.025631745981606
2020-05-08,8.033552151767582
2020-05-09,8.02880178163461
2020-05-10,8.01963040958584
2020-05-11,8.037142399659043
2020-05-12,8.027172288018653
2020-05-13,8.04388823729484
2020-05-14,8.031333088961587
2020-05-15,8.057419316704795
2020-05-16,8.035497291447525
2020-05-17,8.04153585352118
2020-05-18,8.054334655019867
2020-05-19,8.035349796099105
2020-05-20,8.051407504960832
2020-05-21,8.063693872526827
2020-05-22,8.036051783642808
2020-05-23,8.05549131149504
2020-05-24,8.057775893768444
2020-05-25,8.064540669462732
2020-05-26,8.045911132629987
2020-05-27,8.046646634948559
2020-05-28,8.066653075031809
2020-05-29,8.065997392443265
2020-05-30,8.067137316285821
2020-05-31,8.069712192135558
2020-06-01,8.061072786614977
2020-06-02,8.07183041450598
2020-06-03,8.074082481444927
2020-06-04,8.065660670066325
2020-06-05,8.09312241559983
2020-06-06,8.080871052608524
2020-06-07,8.065894813727557
2020-06-08,8.086055086099476
2020-06-09,8.071430512313402
2020-06-10,8.090741531619276
2020-06-11,8.096155073723647
2020-06-12,8.078065299605155
2020-06-13,8.097612956802507
2020-06-14,8.093817639524621
2020-06-15,8.0996241217262
2020-06-16,8.112087687146307
2020-06-17,8.092384152117646
2020-06-18,8.08902047719415
2020-06-19,8.08938352008816
2020-06-20,8.091841897150346
2020-06-21,8.100950318521441
2020-06-22,8.10685368091044
2020-06-23,8.107928874715626
2020-06-24,8.115152075170592
2020-06-25,8.108726498792524
2020-06-26,8.124845510516316
2020-06-27,8.109374236157556
2020-06-28,8.140929568877223
2020-06-29,8.121687555544078
2020-06-30,8.108557738853984
2020-07-01,8.108113746003713
2020-07-02,8.125335174139293
2020-07-03,8.119957523447157
2020-07-04,8.131007281541516
2020-07-05,8.130267705757355
2020-07-06,8.126467526626842
2020-07-07,8.120380306107377
2020-07-08,8.11534365021877
2020-07-09,8.127661816648567
2020-07-10,8.142316277902646
2020-07-11,8.13750854965894
2020-07-12,8.124515066501948
2020-07-13,8.140298149882874
2020-07-14,8.144001972717886
2020-07-15,8.132880785899221
2020-07-16,8.144814810314498
2020-07-17,8.145405021358501
2020-07-18,8.134925324111979
2020-07-19,8.151451257615062
2020-07-20,8.15498540027968
2020-07-21,8.161697606816963
2020-07-22,8.162879581256904
2020-07-23,8.140023823474259
2020-07-24,8.14586528091761
2020-07-25,8.161820528301197
2020-07-26,8.163217886854502
2020-07-27,8.164623145559135
2020-07-28,8.19937500191806
2020-07-29,8.16791357995102
2020-07-30,8.174898886490823
2020-07-31,8.17440297373843
2020-08-01,8.172677374337285
2020-08-02,8.16429166943689
2020-08-03,8.1762949689273
2020-08-04,8.16221758055979
2020-08-05,8.168797476160778
2020-08-06,8.1675107683513
2020-08-07,8.174360443690261
2020-08-08,8.197843794436391
2020-08-09,8.157157928921938
2020-08-10,8.183804084592138
2020-08-11,8.161902426395182
2020-08-12,8.174375247017784
2020-08-13,8.191025614787142
2020-08-14,8.18179670609169
2020-08-15,8.171370207550948
2020-08-16,8.175964025543982
2020-08-17,8.190857818052795
2020-08-18,8.177678042835582
2020-08-19,8.1880409817234
2020-08-20,8.187201353871998
2020-08-21,8.181073167038367
2020-08-22,8.20984619188759
2020-08-23,8.195537324869134
2020-08-24,8.169711661098649
2020-08-25,8.192565924427958
2020-08-26,8.18479493417085
2020-08-27,8.200621462119626
2020-08-28,8.184828960973594
2020-08-29,8.192236358467623
2020-08-30,8.199035478583994
2020-08-31,8.203217190684414
2020-09-01,8.183102687558957
2020-09-02,8.192278470300781
2020-09-03,8.191363525275621
2020-09-04,8.190040701439747
2020-09-05,8.214660934587961
2020-09-06,8.201459862626852
2020-09-07,8.185175994607215
2020-09-08,8.20730926649771
2020-09-09,8.219668943645335
2020-09-10,8.20905959684491
2020-09-11,8.183799549849194
2020-09-12,8.19437988021313
2020-09-13,8.212090902181263
2020-09-14,8.19251520495853
2020-09-15,8.204170691592278
2020-09-16,8.207589882649849
2020-09-17,8.190655696408188
2020-09-18,8.199381596637371
2020-09-19,8.167586400572928
2020-09-20,8.189747789452131
2020-09-21,8.197428946554805
2020-09-22,8.187410139738855
2020-09-23,8.216115829125854
2020-09-24,8.185364476395812
2020-09-25,8.1951100862431
2020-09-26,8.200633090699602
2020-09-27,8.213524139290007
2020-09-28,8.184509137511439
2020-09-29,8.210226452517933
2020-09-30,8.198394985808193
2020-10-01,8.188146282654069
2020-10-02,8.202222089805868
2020-10-03,8.19920241661864
2020-10-04,8.19079160953082
2020-10-05,8.197045075706315
2020-10-06,8.192018645730112
2020-10-07,8.196503273115557
2020-10-08,8.201457464746428
2020-10-09,8.210136282500494
2020-10-10,8.181309979641274
2020-10-11,8.21440272685036
2020-10-12,8.172908194224084
2020-10-13,8.190240511655585
2020-10-14,8.196943635074266
2020-10-15,8.193145498909818
2020-10-16,8.183356933875285
2020-10-17,8.186724509759376
2020-10-18,8.183071211050764
2020-10-19,8.18127698430149
2020-10-20,8.1948102337752
2020-10-21,8.189002371834633
2020-10-22,8.1775958097827
2020-10-23,8.192588546696197
2020-10-24,8.185708415081157
2020-10-25,8.18978242633298
2020-10-26,8.18694428305133
2020-10-27,8.17132833626904
2020-10-28,8.172963175105902
2020-10-29,8.184961340187938
2020-10-30,8.182492563933389
2020-10-31,8.17505766681356
2020-11-01,8.175295474917947
2020-11-02,8.185732404366533
2020-11-03,8.165851977479239
2020-11-04,8.176029334822418
2020-11-05,8.16730619616436
2020-11-06,8.16590052891543
2020-11-07,8.177794154941225
2020-11-08,8.173769799210788
2020-11-09,8.172340567683662
2020-11-10,8.175931069531126
2020-11-11,8.16173849841266
2020-11-12,8.166981936035441
2020-11-13,8.155675857663311
2020-11-14,8.160618890315316
2020-11-15,8.154657495697341
2020-11-16,8.155494003503993
2020-11-17,8.159024575070562
2020-11-18,8.143424032269252
2020-11-19,8.171048054101433
2020-11-20,8.138567096895871
2020-11-21,8.13497406463951
2020-11-22,8.157171778085846
2020-11-23,8.151968505374679
2020-11-24,8.148741232167476
2020-11-25,8.147219050974204
2020-11-26,8.139236559937178
2020-11-27,8.128798252805538
2020-11-28,8.136929418654914
2020-11-29,8.127789614151952
2020-11-30,8.14269204555663
2020-12-01,8.129840130278561
2020-12-02,8.121416309959423
2020-12-03,8.124809209103391
2020-12-04,8.130495863815558
2020-12-05,8.119064972520055
2020-12-06,8.114808363067397
2020-12-07,8.123788963658898
2020-12-08,8.122116954690444
2020-12-09,8.112907226818846
2020-12-10,8.111570318237668
2020-12-11,8.116900419065564
2020-12-12,8.098393974330286
2020-12-13,8.097091262968403
2020-12-14,8.102269232769196
2020-12-15,8.105604176406228
2020-12-16,8.109130403392559
2020-12-17,8.119055785469948
2020-12-18,8.111158440254734
2020-12-19,8.099261314389235
2020-12-20,8.098949138232104
2020-12-21,8.087392862330908
2020-12-22,8.095512645339623
2020-12-23,8.091092085874218
2020-12-24,8.095488537680033
2020-12-25,8.082274015582758
2020-12-26,8.094027564430242
2020-12-27,8.102452571384767
2020-12-28,8.084332478823443
2020-12-29,8.087736415927138
2020-12-30,8.088924781344556
2020-12-31,8.076320506301784
2021-01-01,8.112573635838745
2021-01-02,8.108773832463838
2021-01-03,8.107946193962425
2021-01-04,8.09756768411335
2021-01-05,8.103878552469787
2021-01-06,8.106956915392532
2021-01-07,8.1148401541506
2021-01-08,8.108282004167268
2021-01-09,8.118590976352662
2021-01-10,8.087765293104045
2021-01-11,8.10255183329423
2021-01-12,8.094062623536987
2021-01-13,8.112539001666528
2021-01-14,8.080981421264886
2021-01-15,8.079102747581237
2021-01-16,8.07995419511051
2021-01-17,8.063170373406056
2021-01-18,8.077626499015805
2021-01-19,8.073781402673593
2021-01-20,8.081379756520183
2021-01-21,8.081811320656186
2021-01-22,8.095688703575965
2021-01-23,8.084980194527795
2021-01-24,8.068272037202359
2021-01-25,8.063638626496083
2021-01-26,8.076140666485816
2021-01-27,8.056635261607301
2021-01-28,8.086786127662211
2021-01-29,8.078918119747629
2021-01-30,8.061102772155294
2021-01-31,8.047353018988181
2021-02-01,8.0767323373203
2021-02-02,8.060777260599773
2021-02-03,8.073050040431037
2021-02-04,8.043497362401338
2021-02-05,8.052238558402866
2021-02-06,8.057096681588533
2021-02-07,8.056347604852787
2021-02-08,8.050232662532006
2021-02-09,8.059839638044421
2021-02-10,8.04183539156947
2021-02-11,8.050011219641915
2021-02-12,8.051584669938856
2021-02-13,8.054496393708492
2021-02-14,8.055462343636297
2021-02-15,8.036118159209229
2021-02-16,8.031066310350779
2021-02-17,8.05825186248368
2021-02-18,8.047890923144813
2021-02-19,8.036200921829442
2021-02-20,8.058340887884293
2021-02-21,8.043155525945574
2021-02-22,8.052987239577687
2021-02-23,8.041091255740609
2021-02-24,8.060271899016351
2021-02-25,8.056492945415009
2021-02-26,8.03575199590927
2021-02-27,8.047286637290235
2021-02-28,8.043381366392053
2021-03-01,8.04999818094578
2021-03-02,8.026074651055156
2021-03-03,8.042024356598766
2021-03-04,8.045216145205451
2021-03-05,8.016540823437039
2021-03-06,8.021820360016926
2021-03-07,8.012813899919992
2021-03-08,8.030094111992648
2021-03-09,8.039574367494723
2021-03-10,8.04706220135641
2021-03-11,8.0324482926062
2021-03-12,8.047691340459329
2021-03-13,8.017331226394615
2021-03-14,8.013854769207102
2021-03-15,8.030118838084292
2021-03-16,8.034330123379322
2021-03-17,8.030007162343642
2021-03-18,8.009533862913061
2021-03-19,8.029220828046368
2021-03-20,8.017000676926216
2021-03-21,8.036705059622825
2021-03-22,8.03366690848735
2021-03-23,8.020624351938737
2021-03-24,8.024936329702665
2021-03-25,8.019564322665554
2021-03-26,8.029640711716452
2021-03-27,8.039959523590294
2021-03-28,8.020720948847249
2021-03-29,8.035818244213385
2021-03-30,8.025704174307538
2021-03-31,8.023336327437978
2021-04-01,8.030482314725244
2021-04-02,8.021516929748644
2021-04-03,8.026678672795963
2021-04-04,8.02061117555687
2021-04-05,8.052640859144013
2021-04-06,8.033778641754232
2021-04-07,8.026889766532843
2021-04-08,8.03651631644815
2021-04-09,8.033771067873575
2021-04-10,8.033230665261952
2021-04-11,8.042156061206244
2021-04-12,8.04419135421818
2021-04-13,8.031940820165975
2021-04-14,8.032144688821889
2021-04-15,8.035836684209949
2021-04-16,8.01627940707238
2021-04-17,8.02488500241279
2021-04-18,8.05447060802849
2021-04-19,8.058042926140676
2021-04-20,8.039920469090012
2021-04-21,8.049019934157597
2021-04-22,8.047236105717856
2021-04-23,8.075807098931799
2021-04-24,8.057133908550897
2021-04-25,8.04560376144861
2021-04-26,8.038296940263754
2021-04-27,8.032781630896688
2021-04-28,8.051898527541205
2021-04-29,8.043341926871479
2021-04-30,8.037747877796946
2021-05-01,8.04659278846918
2021-05-02,8.043353939115999
2021-05-03,8.072174207581071
2021-05-04,8.065274695273096
2021-05-05,8.057555869757243
2021-05-06,8.073633779160723
2021-05-07,8.06082785037131
2021-05-08,8.05268188126435
2021-05-09,8.0777868788894
2021-05-10,8.069225638612618
2021-05-11,8.054764582353236
2021-05-12,8.064553383130146
2021-05-13,8.059039142622066
2021-05-14,8.055324315678844
2021-05-15,8.07978910677924
2021-05-16,8.09101413905932
2021-05-17,8.059344148632697
2021-05-18,8.080386161050143
2021-05-19,8.06969305715495
2021-05-20,8.072787185425797
2021-05-21,8.0732089663724
2021-05-22,8.071982537287203
2021-05-23,8.082611832267869
2021-05-24,8.075335471745605
2021-05-25,8.087881634083756
2021-05-26,8.086220059650465
2021-05-27,8.085891159270103
2021-05-28,8.080775564458985
2021-05-29,8.085665946069955
2021-05-30,8.10058145796919
2021-05-31,8.099641559658606
2021-06-01,8.086472157592603
2021-06-02,8.098866356885054
2021-06-03,8.107021748768087
2021-06-04,8.084457703900725
2021-06-05,8.108237786170388
2021-06-06,8.097838432898923
2021-06-07,8.111838710085337
2021-06-08,8.100175257134158
2021-06-09,8.091440729006491
2021-06-10,8.094901904636844
2021-06-11,8.113351535048466
2021-06-12,8.117166342950787
2021-06-13,8.107228956537629
2021-06-14,8.124365120097837
2021-06-15,8.103074629632566
2021-06-16,8.12074272213978
2021-06-17,8.111009595322143
2021-06-18,8.118319672199652
2021-06-19,8.127031825550889
2021-06-20,8.119674530731576
2021-06-21,8.1261544445577
2021-06-22,8.141784263707727
2021-06-23,8.127673242467042
2021-06-24,8.143518887842976
2021-06-25,8.125583174133656
2021-06-26,8.143894521652896
2021-06-27,8.154725855951321
2021-06-28,8.117304359488662
2021-06-29,8.13575892465662
2021-06-30,8.151201603338233
2021-07-01,8.145098860557717
2021-07-02,8.152534129718036
2021-07-03,8.144470598119703
2021-07-04,8.153058049175144
2021-07-05,8.152310504246675
2021-07-06,8.167213150128216
2021-07-07,8.159740024186421
2021-07-08,8.162224269908812
2021-07-09,8.156373352804403
2021-07-10,8.15725090392851
2021-07-11,8.159426708081213
2021-07-12,8.16931213364142
2021-07-13,8.162762609480863
2021-07-14,8.171464089193325
2021-07-15,8.19090280690705
2021-07-16,8.180430607295548
2021-07-17,8.170017323933365
2021-07-18,8.18683507339568
2021-07-19,8.172274273360069
2021-07-20,8.1574921386598
2021-07-21,8.169296691906823
2021-07-22,8.162159175174951
2021-07-23,8.178826425896142
2021-07-24,8.183984700945725
2021-07-25,8.202007904439514
2021-07-26,8.189939449366753
2021-07-27,8.18588902205729
2021-07-28,8.197766724507911
2021-07-29,8.168736333921434
2021-07-30,8.194560820425172
2021-07-31,8.201251882027886
2021-08-01,8.180077093645698
2021-08-02,8.207601002256297
2021-08-03,8.200829325958239
2021-08-04,8.194552397583358
2021-08-05,8.206273651366228
2021-08-06,8.223872590806222
2021-08-07,8.204183066380176
2021-08-08,8.206023908159402
2021-08-09,8.200103599774252
2021-08-10,8.197332137153207
2021-08-11,8.215244840853835
2021-08-12,8.19946874684799
2021-08-13,8.209810228047871
2021-08-14,8.205359534349816
2021-08-15,8.2159437041582
2021-08-16,8.21548427638311
2021-08-17,8.22349246207916
2021-08-18,8.2089616765749
2021-08-19,8.212282959799818
2021-08-20,8.206088758669758
2021-08-21,8.212302702872199
2021-08-22,8.221362175444872
2021-08-23,8.22597663716079
2021-08-24,8.209976481404178
2021-08-25,8.228659146166281
2021-08-26,8.234257759868312
2021-08-27,8.225547147850769
2021-08-28,8.240865086897244
2021-08-29,8.215016276366883
2021-08-30,8.210937175849176
2021-08-31,8.206198403305146
2021-09-01,8.239520081857606
2021-09-02,8.231649308193054
2021-09-03,8.225067635950085
2021-09-04,8.228912664650428
2021-09-05,8.2153191032925
2021-09-06,8.251463911981318
2021-09-07,8.228702257336995
2021-09-08,8.228878782096615
2021-09-09,8.235388313266148
2021-09-10,8.233257473992575
2021-09-11,8.23097378448219
2021-09-12,8.221088504954281
2021-09-13,8.233936904513152
2021-09-14,8.248242035654146
2021-09-15,8.243046100076267
2021-09-16,8.245664363577209
2021-09-17,8.224731385351244
2021-09-18,8.220028952921382
2021-09-19,8.228718980996993
2021-09-20,8.230556323096504
2021-09-21,8.240933581050182
2021-09-22,8.213029981771587
2021-09-23,8.245183474753109
2021-09-24,8.228211637100749
2021-09-25,8.225397079475943
2021-09-26,8.219389487357468
2021-09-27,8.212777118208082
2021-09-28,8.237343112238964
2021-09-29,8.229600938695118
2021-09-30,8.215695205998973
2021-10-01,8.215341867477362
2021-10-02,8.224603522171646
2021-10-03,8.244291270316129
2021-10-04,8.22461590614927
2021-10-05,8.211762348771225
2021-10-06,8.223889624215555
2021-10-07,8.223144546001253
2021-10-08,8.198399233233628
2021-10-09,8.22429320933604
2021-10-10,8.221966769036955
2021-10-11,8.230650198277676
2021-10-12,8.24156195405325
2021-10-13,8.233694722514786
2021-10-14,8.21906947570039
2021-10-15,8.209995203922004
2021-10-16,8.246069178264968
2021-10-17,8.220176113413634
2021-10-18,8.218945025182078
2021-10-19,8.217759969526252
2021-10-20,8.21915147947861
2021-10-21,8.21487060868575
2021-10-22,8.20969559690618
2021-10-23,8.209056316322902
2021-10-24,8.213265015239703
2021-10-25,8.207201172161053
2021-10-26,8.20452534731782
2021-10-27,8.211712296909013
2021-10-28,8.207068514204051
2021-10-29,8.223604915393697
2021-10-30,8.180978706052773
2021-10-31,8.217303929798279
2021-11-01,8.217727534678176
2021-11-02,8.183388298760777
2021-11-03,8.199528879467845
2021-11-04,8.198053282707638
2021-11-05,8.18648324406354
2021-11-06,8.191549955812789
2021-11-07,8.186971582493044
2021-11-08,8.214329090855589
2021-11-09,8.204872419652382
2021-11-10,8.206921022273598
2021-11-11,8.200093002100015
2021-11-12,8.18023794228416
2021-11-13,8.184917203659694
2021-11-14,8.193672270841525
2021-11-15,8.175155948701512
2021-11-16,8.193088910542741
2021-11-17,8.182120789872483
2021-11-18,8.179324796740696
2021-11-19,8.18871583878362
2021-11-20,8.184566814459439
2021-11-21,8.175017609052677
2021-11-22,8.188709248801027
2021-11-23,8.164780036074845
2021-11-24,8.180211234504492
2021-11-25,8.178431046576637
2021-11-26,8.167840131488422
2021-11-27,8.172620357888068
2021-11-28,8.155259660756542
2021-11-29,8.175411643265045
2021-11-30,8.162712209902642
2021-12-01,8.157713618017263
2021-12-02,8.17180079635195
2021-12-03,8.152627845021922
2021-12-04,8.143938454556285
2021-12-05,8.140800257537562
2021-12-06,8.16076231756155
2021-12-07,8.140226273498097
2021-12-08,8.168900033363823
2021-12-09,8.12884799490052
2021-12-10,8.164941222255457
2021-12-11,8.148390875965877
2021-12-12,8.143612788573282
2021-12-13,8.137425626877167
2021-12-14,8.14515726185569
2021-12-15,8.139077327957471
2021-12-16,8.14877166674351
2021-12-17,8.137163604223199
2021-12-18,8.13580524091507
2021-12-19,8.128945721900575
2021-12-20,8.130291243451659
2021-12-21,8.132217318000052
2021-12-22,8.110316472050721
2021-12-23,8.112215922478489
2021-12-24,8.131411313203646
2021-12-25,8.123970006457931
2021-12-26,8.118706491654754
2021-12-27,8.119018438618482
2021-12-28,8.120600999308358
2021-12-29,8.110022483504917
2021-12-30,8.105936251452125
2021-12-31,8.11398179397842
2022-01-01,8.130548983244491
2022-01-02,8.142730436013165
2022-01-03,8.11994359693456
2022-01-04,8.145589338325165
2022-01-05,8.13835942555133
2022-01-06,8.134537229823218
2022-01-07,8.140155627912106
2022-01-08,8.145344040351043
2022-01-09,8.137202852427729
2022-01-10,8.107030026419611
2022-01-11,8.111032857259667
2022-01-12,8.115981017702646
2022-01-13,8.120901882836462
2022-01-14,8.124240994323129
2022-01-15,8.110242527871511
2022-01-16,8.117815789209722
2022-01-17,8.10685550132562
2022-01-18,8.106768871202695
2022-01-19,8.097306118320649
2022-01-20,8.100643486194315
2022-01-21,8.094876914842253
2022-01-22,8.097168262654034
2022-01-23,8.116012374112014
2022-01-24,8.094547084870664
2022-01-25,8.128946593857941
2022-01-26,8.106154653779562
2022-01-27,8.101685954914457
2022-01-28,8.089887962201857
2022-01-29,8.104126817334507
2022-01-30,8.090038150413966
2022-01-31,8.095704462425545
2022-02-01,8.118794458961334
2022-02-02,8.090962060055054
2022-02-03,8.10216461057416
2022-02-04,8.082409874738023
2022-02-05,8.087882423727436
2022-02-06,8.104752250947707
2022-02-07,8.079608128337263
2022-02-08,8.102857802826769
2022-02-09,8.090688658075502
2022-02-10,8.076886928104354
2022-02-11,8.087759091882685
2022-02-12,8.090107258118007
2022-02-13,8.085570104990078
2022-02-14,8.062643947656504
2022-02-15,8.07009320836936
2022-02-16,8.073932265702622
2022-02-17,8.074730759973693
2022-02-18,8.080774504000525
2022-02-19,8.075462797204342
2022-02-20,8.059475924541967
2022-02-21,8.075800758112706
2022-02-22,8.077300125189888
2022-02-23,8.07601397540582
2022-02-24,8.080472227023078
2022-02-25,8.077278758536067
2022-02-26,8.072833438186345
2022-02-27,8.066869270666105
2022-02-28,8.050317997561043
2022-03-01,8.070608047561782
2022-03-02,8.06780076253259
2022-03-03,8.067879630370737
2022-03-04,8.051864414578752
2022-03-05,8.053317652897189
2022-03-06,8.074184473676915
2022-03-07,8.062810670159028
2022-03-08,8.06960318731082
2022-03-09,8.062682128698068
2022-03-10,8.062336192230408
2022-03-11,8.071090182861763
2022-03-12,8.056244737721443
2022-03-13,8.062093448746175
2022-03-14,8.056265840713605
2022-03-15,8.056329352798935
2022-03-16,8.057397747655244
2022-03-17,8.062555447540921
2022-03-18,8.055420797696826
2022-03-19,8.072669589697231
2022-03-20,8.05109929890907
2022-03-21,8.058139617692913
2022-03-22,8.055603615443639
2022-03-23,8.07449292864555
2022-03-24,8.062040546641148
2022-03-25,8.07047490327913
2022-03-26,8.045411898958815
2022-03-27,8.063078603043975
2022-03-28,8.06947451726684
2022-03-29,8.061600618950962
2022-03-30,8.071661554241919
2022-03-31,8.056092171259598
2022-04-01,8.075646092726647
2022-04-02,8.084858334209033
2022-04-03,8.058586780245038
2022-04-04,8.058134929268752
2022-04-05,8.077527452586027
2022-04-06,8.079221727691822
2022-04-07,8.058658421341237
2022-04-08,8.06017464916985
2022-04-09,8.06207650228188
2022-04-10,8.051995856146943
2022-04-11,8.056827874740968
2022-04-12,8.056574869450188
2022-04-13,8.05956785599104
2022-04-14,8.06755602235447
2022-04-15,8.070929348506832
2022-04-16,8.084803623647877
2022-04-17,8.060053372627388
2022-04-18,8.08064508933881
2022-04-19,8.06945336056341
2022-04-20,8.071916192389052
2022-04-21,8.080002559448706
2022-04-22,8.062896383956797
2022-04-23,8.07884238830909
2022-04-24,8.077602681518682
2022-04-25,8.081807450003502
2022-04-26,8.080744031108837
2022-04-27,8.103399095498373
2022-04-28,8.07348649134002
2022-04-29,8.075595464774306
2022-04-30,8.075739009628675
2022-05-01,8.077503746120003
2022-05-02,8.077795547879079
2022-05-03,8.097192956541422
2022-05-04,8.100663340183502
2022-05-05,8.081928133232914
2022-05-06,8.08051078204078
2022-05-07,8.0947683228587
2022-05-08,8.085772492834826
2022-05-09,8.09888495629426
2022-05-10,8.095865768384286
2022-05-11,8.07997960274653
2022-05-12,8.111931821924284
2022-05-13,8.11575410188687
2022-05-14,8.093024426083645
2022-05-15,8.096650315704565
2022-05-16,8.10477862656187
2022-05-17,8.106674392270758
2022-05-18,8.111341911409966
2022-05-19,8.126301528233833
2022-05-20,8.105888966988505
2022-05-21,8.101149933169404
2022-05-22,8.096829252703857
2022-05-23,8.104817315589003
2022-05-24,8.113313703180978
2022-05-25,8.133122644461137
2022-05-26,8.111546327754596
2022-05-27,8.120518519255159
2022-05-28,8.119686972118675
2022-05-29,8.13331759211012
2022-05-30,8.14829686996967
2022-05-31,8.11932370005316
2022-06-01,8.121353315615407
2022-06-02,8.138314642601454
2022-06-03,8.136326792430634
2022-06-04,8.1496188299693
2022-06-05,8.138643466099849
2022-06-06,8.130871749580512
2022-06-07,8.142039271706329
2022-06-08,8.148894884505413
2022-06-09,8.147694371825112
2022-06-10,8.146250069326749
2022-06-11,8.153537432477744
2022-06-12,8.156262073838029
2022-06-13,8.160093712699048
2022-06-14,8.15446629438596
2022-06-15,8.148018649452089
2022-06-16,8.152870656990588
2022-06-17,8.165184846984852
2022-06-18,8.146668676567803
2022-06-19,8.160244571926455
2022-06-20,8.154345276261143
2022-06-21,8.160287448229349
2022-06-22,8.174505854241657
2022-06-23,8.165353151842474
2022-06-24,8.165626332203889
2022-06-25,8.153281681270434
2022-06-26,8.176059015534017
2022-06-27,8.176765011556155
2022-06-28,8.19365335172299
2022-06-29,8.170650094861797
2022-06-30,8.177622385343069
2022-07-01,8.179623151255255
2022-07-02,8.194597203781958
2022-07-03,8.179557494662992
2022-07-04,8.18498236655812
2022-07-05,8.189946241697761
2022-07-06,8.187401420743184
2022-07-07,8.182731479607906
2022-07-08,8.190789143217044
2022-07-09,8.201228439964227
2022-07-10,8.181861813175127
2022-07-11,8.19508198670088
2022-07-12,8.188366404068246
2022-07-13,8.208922920578315
2022-07-14,8.183334471576524
2022-07-15,8.194559580447882
2022-07-16,8.205491479011878
2022-07-17,8.218932799547387
2022-07-18,8.204165431563311
2022-07-19,8.200803031823353
2022-07-20,8.226684954705986
