Date,Nitrate (mg/L)
2020-03-06,0.4303310222690101
2020-03-07,0.4013479779054872
2020-03-08,0.42246960289460367
2020-03-09,0.4092713513364037
2020-03-10,0.3888049497098993
2020-03-11,0.40863309711378526
2020-03-12,0.43189297230608537
2020-03-13,0.4001720728184555
2020-03-14,0.4319671881895387
2020-03-15,0.3480945668081354
2020-03-16,0.4167721599120875
2020-03-17,0.40194922527822424
2020-03-18,0.3941318814321793
2020-03-19,0.4018805874619743
2020-03-20,0.3602569558425084
2020-03-21,0.39560748826963077
2020-03-22,0.40716540123224587
2020-03-23,0.42963287977086195
2020-03-24,0.38979105351897064
2020-03-25,0.38409763063132074
2020-03-26,0.3903729595135914
2020-03-27,0.4188862516646463
2020-03-28,0.40735280125140044
2020-03-29,0.39041154641592396
2020-03-30,0.41153040442286853
2020-03-31,0.4034941693117516
2020-04-01,0.42124225278349686
2020-04-02,0.3881741039718873
2020-04-03,0.3960367115508026
2020-04-04,0.3951514447522062
2020-04-05,0.37415570727187214
2020-04-06,0.4098094271540615
2020-04-07,0.40959762278440726
2020-04-08,0.4049966175033339
2020-04-09,0.40074861858978283
2020-04-10,0.3777069793648022
2020-04-11,0.3982033706624003
2020-04-12,0.400391541311545
2020-04-13,0.3918573258439042
2020-04-14,0.40536148694814644
2020-04-15,0.4173796358560272
2020-04-16,0.4477606310589863
2020-04-17,0.41429342161068194
2020-04-18,0.41674425682011895
2020-04-19,0.4109219111702524
2020-04-20,0.3748789402210595
2020-04-21,0.4135933266634354
2020-04-22,0.41622289504606774
2020-04-23,0.46520300168625794
2020-04-24,0.4130357180677968
2020-04-25,0.4238832915164309
2020-04-26,0.4181518587051591
2020-04-27,0.3964903304301417
2020-04-28,0.44376189061462273
2020-04-29,0.43700907554665797
2020-04-30,0.4388791562524672
2020-05-01,0.405981670056249
2020-05-02,0.45335867744906644
2020-05-03,0.3984212764477559
2020-05-04,0.4393727380464142
2020-05-05,0.4726434502880221
2020-05-06,0.4102434407922215
2020-05-07,0.4199687686855779
2020-05-08,0.4345486654184583
2020-05-09,0.42376702509344816
2020-05-10,0.40412377527517923
2020-05-11,0.4378280294071028
2020-05-12,0.4165492508813912
2020-05-13,0.44862416160119106
2020-05-14,0.4221388466192476
2020-05-15,0.4729186607549707
2020-05-16,0.4276647585241635
2020-05-17,0.4383152383591245
2020-05-18,0.46246982719356344
2020-05-19,0.4230411529347659
2020-05-20,0.45368210430687217
2020-05-21,0.47676530006965084
2020-05-22,0.41997695129719664
2020-05-23,0.45733765008036104
2020-05-24,0.4603747217109274
2020-05-25,0.47235889818050314
2020-05-26,0.4335416255212067
2020-05-27,0.4334420688177172
2020-05-28,0.47187249068797726
2020-05-29,0.46896723917559646
2020-05-30,0.4696422447892804
2020-05-31,0.47317667423052817
2020-06-01,0.45427253939919376
2020-06-02,0.4741529514775912
2020-06-03,0.4770132061779127
2020-06-04,0.4585171558860621
2020-06-05,0.5117801607112764
2020-06-06,0.4856093818176408
2020-06-07,0.45398177875553053
2020-06-08,0.4926206221858147
2020-06-09,0.4616836956111292
2020-06-10,0.4986123776567013
2020-06-11,0.50774102951372
2020-06-12,0.46985847642163936
2020-06-13,0.5072467180949511
2020-06-14,0.4979454487939865
2020-06-15,0.5078447233261452
2020-06-16,0.531055616972847
2020-06-17,0.48993027095761726
2020-06-18,0.48148311555057566
2020-06-19,0.4804883757919061
2020-06-20,0.48368379430069125
2020-06-21,0.5001793014273014
2020-06-22,0.5102652006586075
2020-06-23,0.5106957827089258
2020-06-24,0.5234239076609525
2020-06-25,0.5088565177113028
2020-06-26,0.5393808512878898
2020-06-27,0.5067276678251761
2020-06-28,0.5681312605431189
2020-06-29,0.5279442290217283
2020-06-30,0.49998616328982215
2020-07-01,0.4974048210231022
2020-07-02,0.5301598982917256
2020-07-03,0.5177228955938996
2020-07-04,0.5381472864824369
2020-07-05,0.5350000820030897
2020-07-06,0.5257392375002731
2020-07-07,0.5119123689266928
2020-07-08,0.5001951779719116
2020-07-09,0.523196667127896
2020-07-10,0.5508802658458808
2020-07-11,0.5396494871002413
2020-07-12,0.5120576787148277
2020-07-13,0.5420299591413843
2020-07-14,0.5478551465151741
2020-07-15,0.524042211537209
2020-07-16,0.5463520613739538
2020-07-17,0.5459871085429612
2020-07-18,0.5234956211336727
2020-07-19,0.5550291312185446
2020-07-20,0.5605932455433624
2020-07-21,0.572528119248716
2020-07-22,0.5734176017772531
2020-07-23,0.5262471297946882
2020-07-24,0.5364870305184595
2020-07-25,0.566970880973285
2020-07-26,0.5683557463636243
2020-07-27,0.5697736224221973
2020-07-28,0.6379023168246071
2020-07-29,0.5736224850579501
2020-07-30,0.5862545428926297
2020-07-31,0.5839429913733621
2020-08-01,0.5791912868503438
2020-08-02,0.5611389769904876
2020-08-03,0.583884661132232
2020-08-04,0.5544893284144133
2020-08-05,0.5664292900933774
2020-08-06,0.5626571328730092
2020-08-07,0.575179185084125
2020-08-08,0.6209903801031258
2020-08-09,0.5384852769960213
2020-08-10,0.5906666864958842
2020-08-11,0.5457752676832845
2020-08-12,0.5696559283598891
2020-08-13,0.601915120756815
2020-08-14,0.5824395062826454
2020-08-15,0.5605927597716553
2020-08-16,0.5688109884513814
2020-08-17,0.5976537955421414
2020-08-18,0.57037437651841
2020-08-19,0.5902055676192198
2020-08-20,0.587657072271036
2020-08-21,0.5745571635623079
2020-08-22,0.6312856327808429
2020-08-23,0.6018765150923152
2020-08-24,0.5494602352320722
2020-08-25,0.5944304675756522
2020-08-26,0.5781770695231656
2020-08-27,0.6091457954675881
2020-08-28,0.5769037535892657
2020-08-29,0.5910889940529546
2020-08-30,0.6040853513737987
2020-08-31,0.6118747426261167
2020-09-01,0.5710997234883999
2020-09-02,0.5889334579423716
2020-09-03,0.586614072164011
2020-09-04,0.5835074091140112
2020-09-05,0.6323154769907726
2020-09-06,0.6055096797364612
2020-09-07,0.5725671550638648
2020-09-08,0.6164878859682565
2020-09-09,0.6408905056154619
2020-09-10,0.6193842494504216
2020-09-11,0.568605850189655
2020-09-12,0.5895375394844682
2020-09-13,0.6247600136731277
2020-09-14,0.5854385103023423
2020-09-15,0.6086088858737402
2020-09-16,0.6153362231841432
2020-09-17,0.5813863916924067
2020-09-18,0.5987863430767532
2020-09-19,0.5351737271722377
2020-09-20,0.579503913038788
2020-09-21,0.5949032650408725
2020-09-22,0.5749323079192064
2020-09-23,0.632439942165172
2020-09-24,0.5710630626162044
2020-09-25,0.5907096413761301
2020-09-26,0.6019404964724633
2020-09-27,0.6279368721806677
2020-09-28,0.5701505159996453
2020-09-29,0.6218580900394823
2020-09-30,0.59849731641839
2020-10-01,0.57833119614359
2020-10-02,0.6068431245485023
2020-10-03,0.6011930135743756
2020-10-04,0.5847894407592306
2020-10-05,0.5977430965562153
2020-10-06,0.5881655097614945
2020-10-07,0.5976384465680695
2020-10-08,0.608078771491638
2020-10-09,0.6259964506619492
2020-10-10,0.5689318246530062
2020-10-11,0.6357330605969234
2020-10-12,0.5533873162288594
2020-10-13,0.5887226607052277
2020-10-14,0.6028268071391132
2020-10-15,0.5959554175871691
2020-10-16,0.5771299386770791
2020-10-17,0.584643287255804
2020-10-18,0.5781412017041769
2020-10-19,0.575383336732048
2020-10-20,0.6033062547454117
2020-10-21,0.5925725266942836
2020-10-22,0.5706667138300933
2020-10-23,0.6015845454505288
2020-10-24,0.5887814102899231
2020-10-25,0.5979110475213708
2020-10-26,0.5932405714705667
2020-10-27,0.5630383861598202
2020-10-28,0.5673613647039321
2020-10-29,0.5924342762391693
2020-10-30,0.5885962665877236
2020-10-31,0.574848650873918
2020-11-01,0.5764687487510353
2020-11-02,0.5985090533244174
2020-11-03,0.5599362635908796
2020-11-04,0.5815003086341186
2020-11-05,0.56528426964002
2020-11-06,0.5637237168831573
2020-11-07,0.5887819234610971
2020-11-08,0.5820239627006691
2020-11-09,0.5804756640436691
2020-11-10,0.5889858576026701
2020-11-11,0.561948536828988
2020-11-12,0.5738014657483915
2020-11-13,0.5525731900973783
2020-11-14,0.5638605538402013
2020-11-15,0.553356065153664
2020-11-16,0.5564639631539195
2020-11-17,0.5649761453249317
2020-11-18,0.5352418254369159
2020-11-19,0.5919719268582868
2020-11-20,0.528506923080875
2020-11-21,0.5228321785116318
2020-11-22,0.5687528868208472
2020-11-23,0.5598851323143083
2020-11-24,0.5549824303379985
2020-11-25,0.5535025060668477
2020-11-26,0.5391140922087084
2020-11-27,0.5198257090906798
2020-11-28,0.5376874642368513
2020-11-29,0.521017997036831
2020-11-30,0.5524432428908082
2020-12-01,0.52836955646354
2020-12-02,0.5131613379914989
2020-12-03,0.5215953506868617
2020-12-04,0.5346251783583131
2020-12-05,0.5134277269920141
2020-12-06,0.5065861591117327
2020-12-07,0.5262258357738179
2020-12-08,0.5245666204015321
2020-12-09,0.5078377950651337
2020-12-10,0.5068599351814853
2020-12-11,0.5192209184391403
2020-12-12,0.48391313091531174
2020-12-13,0.4830166252246385
2020-12-14,0.49508479055667126
2020-12-15,0.5034697048891094
2020-12-16,0.5122394790485395
2020-12-17,0.5338093476394441
2020-12-18,0.5197350364867537
2020-12-19,0.4976619290896004
2020-12-20,0.49875897615307746
2020-12-21,0.4773675686845306
2020-12-22,0.4953275139796992
2020-12-23,0.48820549948501796
2020-12-24,0.4987157232834155
2020-12-25,0.47400170614723364
2020-12-26,0.4992210295726541
2020-12-27,0.5177799605147935
2020-12-28,0.48324487733887544
2020-12-29,0.4917535331481272
2020-12-30,0.49582622126166603
2020-12-31,0.4723083015829257
2021-01-01,0.5348145606568507
2021-01-02,0.5288997564716563
2021-01-03,0.5289229549479154
2021-01-04,0.5098375862747971
2021-01-05,0.5241236542123782
2021-01-06,0.5319368983049875
2021-01-07,0.5493515902285517
2021-01-08,0.5378747124281215
2021-01-09,0.560122800927778
2021-01-10,0.5000918174751657
2021-01-11,0.5312750396614369
2021-01-12,0.5158960435943706
2021-01-13,0.5544370309987068
2021-01-14,0.49289843841133485
2021-01-15,0.49070552915942905
2021-01-16,0.49396026865607007
2021-01-17,0.461931416162958
2021-01-18,0.49236894879899845
2021-01-19,0.48619007605805703
2021-01-20,0.5028836943849465
2021-01-21,0.505228880413958
2021-01-22,0.5344504119681244
2021-01-23,0.514484432909656
2021-01-24,0.4825030006457343
2021-01-25,0.4746544797826004
2021-01-26,0.5010598582008828
2021-01-27,0.4634329295370949
2021-01-28,0.5251007153207543
2021-01-29,0.5107125209548423
2021-01-30,0.47641101563424954
2021-01-31,0.45022167369727395
2021-02-01,0.510271061061955
2021-02-02,0.47963186214724607
2021-02-03,0.5054282035507714
2021-02-04,0.44755308581339487
2021-02-05,0.4662448081733283
2021-02-06,0.4771491185857149
2021-02-07,0.47681741079043527
2021-02-08,0.4657320078172143
2021-02-09,0.4860681373678957
2021-02-10,0.4511591872756441
2021-02-11,0.4685874247917027
2021-02-12,0.47278762625597637
2021-02-13,0.47964078204908056
2021-02-14,0.4825784924171862
2021-02-15,0.4448717382908517
2021-02-16,0.4357251686434238
2021-02-17,0.4910286307026639
2021-02-18,0.4712140632646092
2021-02-19,0.4487160564638778
2021-02-20,0.49385240763951826
2021-02-21,0.46431227228850364
2021-02-22,0.4847802114183272
2021-02-23,0.4617664405547113
2021-02-24,0.5008793782651714
2021-02-25,0.49404635383944245
2021-02-26,0.4532623544244792
2021-02-27,0.4770023467997778
2021-02-28,0.469835125887905
2021-03-01,0.48368449652110385
2021-03-02,0.43642541644935584
2021-03-03,0.46888487119875166
2021-03-04,0.4758003900739472
2021-03-05,0.4189534285728081
2021-03-06,0.4299877748902696
2021-03-07,0.4124215781423916
2021-03-08,0.44740004364820274
2021-03-09,0.46674979005268247
2021-03-10,0.48208577187737156
2021-03-11,0.4531892404103973
2021-03-12,0.4839774959150428
2021-03-13,0.42353021181246814
2021-03-14,0.4168209448135514
2021-03-15,0.4495633610953262
2021-03-16,0.4581707778687164
2021-03-17,0.44968021486270116
2021-03-18,0.40885944191266327
2021-03-19,0.4483296276512409
2021-03-20,0.4239559819211672
2021-03-21,0.463401785111127
2021-03-22,0.4573328909483179
2021-03-23,0.4312255540754638
2021-03-24,0.43979766052929775
2021-03-25,0.42897218744666454
2021-03-26,0.44901392074372104
2021-03-27,0.46951094679530686
2021-03-28,0.43086368838389394
2021-03-29,0.46085870936856366
2021-03-30,0.4404015981238159
2021-03-31,0.4354075991153545
2021-04-01,0.4494120111256996
2021-04-02,0.4311645065244516
2021-04-03,0.4411421797424907
2021-04-04,0.428632396630981
2021-04-05,0.4922881104731771
2021-04-06,0.4541312772739491
2021-04-07,0.43989251145291824
2021-04-08,0.4586561155554939
2021-04-09,0.45264778737666805
2021-04-10,0.45102096926662133
2021-04-11,0.468297728206679
2021-04-12,0.4717664313186536
2021-04-13,0.4466358086898698
2021-04-14,0.446386506415443
2021-04-15,0.45308616723843376
2021-04-16,0.41326019542502473
2021-04-17,0.42973309179080466
2021-04-18,0.4881393507029357
2021-04-19,0.49449260327568934
2021-04-20,0.45743010869444817
2021-04-21,0.47478550378815565
2021-04-22,0.4703486072632904
2021-04-23,0.526595907016352
2021-04-24,0.4883296576652437
2021-04-25,0.4643245855338039
2021-04-26,0.4487415358577501
2021-04-27,0.43671716769411245
2021-04-28,0.47393316389987683
2021-04-29,0.4557784194186362
2021-04-30,0.443525340700969
2021-05-01,0.4601270596267557
2021-05-02,0.4525384590798559
2021-05-03,0.5090456239317958
2021-05-04,0.4940910928425905
2021-05-05,0.47747614334407645
2021-05-06,0.508433220549623
2021-05-07,0.48160153344778767
2021-05-08,0.46406903925106807
2021-05-09,0.5130181196620986
2021-05-10,0.49461473904946535
2021-05-11,0.4643921208099727
2021-05-12,0.4826499963493101
2021-05-13,0.4702829600882181
2021-05-14,0.4614963183692007
2021-05-15,0.5090508822545565
2021-05-16,0.5301083054640225
2021-05-17,0.46535847289450544
2021-05-18,0.5060158534170495
2021-05-19,0.48318663146373353
2021-05-20,0.48791593158815105
2021-05-21,0.4872850271300122
2021-05-22,0.483342629590406
2021-05-23,0.5030970485473176
2021-05-24,0.4870259705814941
2021-05-25,0.5105862023415557
2021-05-26,0.5057176785559742
2021-05-27,0.5035016788014401
2021-05-28,0.4916999278385708
2021-05-29,0.4998982327642727
2021-05-30,0.5281353702274478
2021-05-31,0.5246507315348505
2021-06-01,0.49669660514461766
2021-06-02,0.5198596799393481
2021-06-03,0.5345356200018069
2021-06-04,0.4877636510895117
2021-06-05,0.5336713880941881
2021-06-06,0.5112121953094644
2021-06-07,0.5375446967712681
2021-06-08,0.5125426655687331
2021-06-09,0.4933919079998478
2021-06-10,0.4986264802580124
2021-06-11,0.5338323845150799
2021-06-12,0.5397635679680015
2021-06-13,0.5181857902865854
2021-06-14,0.5507510446856123
2021-06-15,0.5064594290098773
2021-06-16,0.540081924153309
2021-06-17,0.5188994333245189
2021-06-18,0.5318013111216314
2021-06-19,0.5475058122640537
2021-06-20,0.5310703970787375
2021-06-21,0.5423088891154035
2021-06-22,0.5718471917998723
2021-06-23,0.5419043237718116
2021-06-24,0.5718758089636282
2021-06-25,0.5342861055870796
2021-06-26,0.5691925634320503
2021-06-27,0.5891415421579015
2021-06-28,0.5125879144873895
2021-06-29,0.5477899721019169
2021-06-30,0.5769723246100389
2021-07-01,0.5630684066972879
2021-07-02,0.5762455884517507
2021-07-03,0.5584307462525455
2021-07-04,0.5739239470498746
2021-07-05,0.5707537318927534
2021-07-06,0.5988909707448148
2021-07-07,0.5822842326194347
2021-07-08,0.585600296529565
2021-07-09,0.5722545831431797
2021-07-10,0.5723748416877865
2021-07-11,0.5751011262030189
2021-07-12,0.5932566550652032
2021-07-13,0.578552764672662
2021-07-14,0.594361837762289
2021-07-15,0.6316568148935061
2021-07-16,0.6091418543298656
2021-07-17,0.5867570886116863
2021-07-18,0.61884721261732
2021-07-19,0.5881935196298541
2021-07-20,0.5571108933080218
2021-07-21,0.5792158287976497
2021-07-22,0.5634512559646934
2021-07-23,0.5953112910557288
2021-07-24,0.604168884737621
2021-07-25,0.6387722775622676
2021-07-26,0.613208723104395
2021-07-27,0.6036980167692029
2021-07-28,0.6260607803197461
2021-07-29,0.566624980831355
2021-07-30,0.6169169660062581
2021-07-31,0.6289605339667571
2021-08-01,0.5852912311879014
2021-08-02,0.6390385426883665
2021-08-03,0.6242142900331829
2021-08-04,0.6103995184443506
2021-08-05,0.6326014700272905
2021-08-06,0.6665795193842654
2021-08-07,0.6260017289307611
2021-08-08,0.6285061140224052
2021-08-09,0.6155099907788507
2021-08-10,0.6088336934585604
2021-08-11,0.6435481990192787
2021-08-12,0.6109079085889003
2021-08-13,0.6305258904200656
2021-08-14,0.6205829598821654
2021-08-15,0.6407335024156638
2021-08-16,0.6388208974359804
2021-08-17,0.6538678615217387
2021-08-18,0.6238615125863529
2021-08-19,0.6295842104468853
2021-08-20,0.6163011215119343
2021-08-21,0.6278597702714375
2021-08-22,0.6451351803753214
2021-08-23,0.6535465233272434
2021-08-24,0.6207548281624024
2021-08-25,0.6573552053673376
2021-08-26,0.6678141384563626
2021-08-27,0.6496814968830075
2021-08-28,0.6796330450228247
2021-08-29,0.6272783843758482
2021-08-30,0.6184906288160642
2021-08-31,0.6084112008161039
2021-09-01,0.6744805249724979
2021-09-02,0.6581929647565965
2021-09-03,0.6445117892409815
2021-09-04,0.6517123509136266
2021-09-05,0.624064212819518
2021-09-06,0.6959214317774873
2021-09-07,0.6499944691567465
2021-09-08,0.6499727300426635
2021-09-09,0.6626459795051348
2021-09-10,0.6580675663099435
2021-09-11,0.6532126247249812
2021-09-12,0.6331837603998292
2021-09-13,0.6586515880845132
2021-09-14,0.6870622806188958
2021-09-15,0.6765003005378174
2021-09-16,0.6815962298436036
2021-09-17,0.6396192285869327
2021-09-18,0.6301329047187967
2021-09-19,0.6474611117959962
2021-09-20,0.6511135722193929
2021-09-21,0.6718754962348928
2021-09-22,0.6161053354744395
2021-09-23,0.6804789779477156
2021-09-24,0.6466315581149594
2021-09-25,0.6411282687764687
2021-09-26,0.6292684436048663
2021-09-27,0.6162285514894261
2021-09-28,0.6655748180785838
2021-09-29,0.6503341183670022
2021-09-30,0.622795597001562
2021-10-01,0.6223910797567258
2021-10-02,0.6412456751787465
2021-10-03,0.6809814855690247
2021-10-04,0.6420199926356341
2021-10-05,0.6167309192400443
2021-10-06,0.641432193574696
2021-10-07,0.6404173103037762
2021-10-08,0.5914303668042132
2021-10-09,0.6437502606708609
2021-10-10,0.6396574237348686
2021-10-11,0.6576122619258115
2021-10-12,0.680051515002705
2021-10-13,0.6649603728102644
2021-10-14,0.6363805887948427
2021-10-15,0.6189299448345883
2021-10-16,0.6918027762974656
2021-10-17,0.6407682977537807
2021-10-18,0.6390843181012082
2021-10-19,0.6375187186551534
2021-10-20,0.6411323270862893
2021-10-21,0.6334270045665124
2021-10-22,0.6239589768373779
2021-10-23,0.6235877269104986
2021-10-24,0.6329374825375439
2021-10-25,0.6217669244497156
2021-10-26,0.6173968894910484
2021-10-27,0.6327765991859323
2021-10-28,0.6245187420298445
2021-10-29,0.6586448452795252
2021-10-30,0.5744690079688439
2021-10-31,0.6482189983175035
2021-11-01,0.6501883866031535
2021-11-02,0.5826543964366966
2021-11-03,0.6161020035270418
2021-11-04,0.6143388740476804
2021-11-05,0.5924081271163614
2021-11-06,0.6037717889368802
2021-11-07,0.5958658240383851
2021-11-08,0.6518517952898257
2021-11-09,0.6342292035838578
2021-11-10,0.6396365732235396
2021-11-11,0.627309722740448
2021-11-12,0.5889474245719882
2021-11-13,0.5996720009968969
2021-11-14,0.6185660164538057
2021-11-15,0.5829346706125936
2021-11-16,0.6202188948444655
2021-11-17,0.5997175358909024
2021-11-18,0.5955765886652015
2021-11-19,0.6158254384656551
2021-11-20,0.6090094475742984
2021-11-21,0.5914079473944873
2021-11-22,0.6203025468346715
2021-11-23,0.573969402798848
2021-11-24,0.6063705905739347
2021-11-25,0.604362059156323
2021-11-26,0.5847446670952823
2021-11-27,0.595881688110489
2021-11-28,0.5627485249926903
2021-11-29,0.6046519134571148
2021-11-30,0.5808631885382136
2021-12-01,0.5724863878120723
2021-12-02,0.6022908886103205
2021-12-03,0.5655844081164939
2021-12-04,0.5498538415926504
2021-12-05,0.5452339658023226
2021-12-06,0.5868224170750064
2021-12-07,0.5474219799731356
2021-12-08,0.6064479751836669
2021-12-09,0.5280287008216833
2021-12-10,0.6019057859383571
2021-12-11,0.5705010506379041
2021-12-12,0.5626456574545796
2021-12-13,0.5519764360090792
2021-12-14,0.569148622999211
2021-12-15,0.558700980933223
2021-12-16,0.5798046855636768
2021-12-17,0.5583058807098201
2021-12-18,0.5573082585296907
2021-12-19,0.5453095997784362
2021-12-20,0.5497217872144475
2021-12-21,0.5552953356889724
2021-12-22,0.5132147881241543
2021-12-23,0.5187340682574327
2021-12-24,0.5588439541438751
2021-12-25,0.5456786608392126
2021-12-26,0.5368666582912265
2021-12-27,0.5392027779491384
2021-12-28,0.5440768163619754
2021-12-29,0.5246248867018254
2021-12-30,0.5181532041981021
2021-12-31,0.5359402465293974
2022-01-01,0.5607652554683417
2022-01-02,0.5868129635703099
2022-01-03,0.542917760892182
2022-01-04,0.5958808946984194
2022-01-05,0.5830854003754602
2022-01-06,0.5770975271663559
2022-01-07,0.5899825377515613
2022-01-08,0.6019987847956688
2022-01-09,0.5873465530779096
2022-01-10,0.5286212841062937
2022-01-11,0.5382370875923091
2022-01-12,0.5497328319256899
2022-01-13,0.56116279333857
2022-01-14,0.5694175845278203
2022-01-15,0.5429850897399753
2022-01-16,0.5596834568544922
2022-01-17,0.5393016720020877
2022-01-18,0.5406536931727746
2022-01-19,0.5232395073521666
2022-01-20,0.5314111537332044
2022-01-21,0.5213600687860881
2022-01-22,0.5274095301242601
2022-01-23,0.5665487920780917
2022-01-24,0.5250530959823435
2022-01-25,0.5952704145063153
2022-01-26,0.5510878327883705
2022-01-27,0.5435343161514052
2022-01-28,0.521304384400043
2022-01-29,0.5511299161285963
2022-01-30,0.5242817721515881
2022-01-31,0.5369245605719988
2022-02-01,0.5843953043440226
2022-02-02,0.5300014610578054
2022-02-03,0.5536573438370158
2022-02-04,0.5153781104867644
2022-02-05,0.5275325388224645
2022-02-06,0.5624602573040615
2022-02-07,0.513338457759385
2022-02-08,0.5609822884067377
2022-02-09,0.5377661774300552
2022-02-10,0.5112622603454107
2022-02-11,0.5340831692732388
2022-02-12,0.539832802614273
2022-02-13,0.5317882046122494
2022-02-14,0.4869417004575993
2022-02-15,0.5028218366111116
2022-02-16,0.5114570793471063
2022-02-17,0.5139864256826927
2022-02-18,0.5269812249760308
2022-02-19,0.517239807213674
2022-02-20,0.4861224809548659
2022-02-21,0.5196027366227657
2022-02-22,0.5234059826427271
2022-02-23,0.5216118798851299
2022-02-24,0.5312800342786239
2022-02-25,0.5256179800815565
2022-02-26,0.5174252389786294
2022-02-27,0.5061676135515177
2022-02-28,0.47370838822588224
2022-03-01,0.5149042297531086
2022-03-02,0.5098776394042202
2022-03-03,0.5105954187426903
2022-03-04,0.4790969288205493
2022-03-05,0.48250708749310506
2022-03-06,0.5247160022102433
2022-03-07,0.5024151186204604
2022-03-08,0.5164181942845463
2022-03-09,0.5029653124593724
2022-03-10,0.5026337536253659
2022-03-11,0.5204730209215217
2022-03-12,0.4910842904392695
2022-03-13,0.5030546565155857
2022-03-14,0.4916430878265537
2022-03-15,0.49198439052461224
2022-03-16,0.4943060264205575
2022-03-17,0.5047767852572573
2022-03-18,0.4906333114801912
2022-03-19,0.525227150952967
2022-03-20,0.4821532258868742
2022-03-21,0.49627090125129897
2022-03-22,0.4912063048608975
2022-03-23,0.5289627074890856
2022-03-24,0.5040060944062632
2022-03-25,0.5207933486738162
2022-03-26,0.47055629522844494
2022-03-27,0.5057491057026672
2022-03-28,0.5183708252230735
2022-03-29,0.5024234588437152
2022-03-30,0.5223163579925718
2022-03-31,0.49091928675859386
2022-04-01,0.5297395671285025
2022-04-02,0.5478473154452241
2022-04-03,0.49495839464064106
2022-04-04,0.49367990405474244
2022-04-05,0.5320612973572033
2022-04-06,0.5350174491491287
2022-04-07,0.4934298210697045
2022-04-08,0.4959727809988923
2022-04-09,0.4992586561932745
2022-04-10,0.47855135103660024
2022-04-11,0.48764135527612645
2022-04-12,0.48653346178266615
2022-04-13,0.4918898803399978
2022-04-14,0.5072091734806009
2022-04-15,0.513271495832197
2022-04-16,0.5403086285760179
2022-04-17,0.4900698322199999
2022-04-18,0.5304883133235768
2022-04-19,0.5073134721211534
2022-04-20,0.5114215552925271
2022-04-21,0.5267507543703724
2022-04-22,0.4916691637411738
2022-04-23,0.5226664857709282
2022-04-24,0.5192672036008134
2022-04-25,0.5267319626435821
2022-04-26,0.5236357175479149
2022-04-27,0.5679520968974817
2022-04-28,0.507109091497506
2022-04-29,0.5102854952242859
2022-04-30,0.5095076043644272
2022-05-01,0.5119489749284012
2022-05-02,0.5114216766060135
2022-05-03,0.5490831218524955
2022-05-04,0.5548683826633986
2022-05-05,0.5162206702954193
2022-05-06,0.512187226309738
2022-05-07,0.5394824784225635
2022-05-08,0.5202502623920139
2022-05-09,0.5452142744718157
2022-05-10,0.5378949985927981
2022-05-11,0.5048221615965572
2022-05-12,0.5674068739375835
2022-05-13,0.5737128786178236
2022-05-14,0.5268965391787997
2022-05-15,0.532773300105204
2022-05-16,0.547637280469118
2022-05-17,0.5500189601706288
2022-05-18,0.5579273541366946
2022-05-19,0.586403573621497
2022-05-20,0.5441194947135639
2022-05-21,0.5331669607240205
2022-05-22,0.5230360604237118
2022-05-23,0.5375080151895828
2022-05-24,0.552982433452239
2022-05-25,0.5910682230963147
2022-05-26,0.5463702147642335
2022-05-27,0.5627563987715463
