Date,Temperature (°C)
2020-04-10,22.250025098609374
2020-04-11,23.261302297971596
2020-04-12,23.35654585363044
2020-04-13,22.915051689557636
2020-04-14,23.574862320824323
2020-04-15,24.159762871607292
2020-04-16,25.662201009666862
2020-04-17,23.97162911006808
2020-04-18,24.076364738378512
2020-04-19,23.766851895087168
2020-04-20,21.945723809194565
2020-04-21,23.861885239292324
2020-04-22,23.973233208240323
2020-04-23,26.401541496990472
2020-04-24,23.771919812712905
2020-04-25,24.292486820751975
2020-04-26,23.983555818024513
2020-04-27,22.877578969900107
2020-04-28,25.217722258433884
2020-04-29,24.856119442242143
2020-04-30,24.925141173112216
2020-05-01,23.255271571889214
2020-05-02,25.598621069770573
2020-05-03,22.82575212405676
2020-05-04,24.84683598848651
2020-05-05,26.4833999145351
2020-05-06,23.335953275477284
2020-05-07,23.794307160532142
2020-05-08,24.494931413297042
2020-05-09,23.927029145717537
2020-05-10,22.915605276087668
2020-05-11,24.57112414735804
2020-05-12,23.47706772806151
2020-05-13,25.050281037818586
2020-05-14,23.6950773766241
2020-05-15,26.202733653019585
2020-05-16,23.90831687786319
2020-05-17,24.40874137258337
2020-05-18,25.584002995639345
2020-05-19,23.579742763310783
2020-05-20,25.078614839010843
2020-05-21,26.19925999134249
2020-05-22,23.325998705120355
2020-05-23,25.159870613549465
2020-05-24,25.277252104462292
2020-05-25,25.841689992263625
2020-05-26,23.865766881938043
2020-05-27,23.8254514165993
2020-05-28,25.71136719844698
2020-05-29,25.530242180283835
2020-05-30,25.527883514360852
2020-05-31,25.668260235613165
2020-06-01,24.686483708767508
2020-06-02,25.643720329356206
2020-06-03,25.749745782877007
2020-06-04,24.78776364875484
2020-06-05,27.41355294957524
2020-06-06,26.067482814395426
2020-06-07,24.448412342035894
2020-06-08,26.342516233995127
2020-06-09,24.757694877703756
2020-06-10,26.56602845724339
2020-06-11,26.98424632218063
2020-06-12,25.05180105833681
2020-06-13,26.8828040057711
2020-06-14,26.379251258956053
2020-06-15,26.835656963466512
2020-06-16,27.95758630894757
2020-06-17,25.86265779913318
2020-06-18,25.401604403679958
2020-06-19,25.31314884094593
2020-06-20,25.434189715034563
2020-06-21,26.22023502001444
2020-06-22,26.685811406779194
2020-06-23,26.668644884193967
2020-06-24,27.266389922742405
2020-06-25,26.499405088405883
2020-06-26,27.987063745137764
2020-06-27,26.315915290235264
2020-06-28,29.3476857899011
2020-06-29,27.30001660459178
2020-06-30,25.86389859008278
2020-07-01,25.69673095400781
2020-07-02,27.29650978988189
2020-07-03,26.636821375435606
2020-07-04,27.620350600608454
2020-07-05,27.425459186143062
2020-07-06,26.925056020561918
2020-07-07,26.19653297235327
2020-07-08,25.57368614311893
2020-07-09,26.686976617586982
2020-07-10,28.034586768207284
2020-07-11,27.436703080115226
2020-07-12,26.021003714237363
2020-07-13,27.4837552930211
2020-07-14,27.73940935004526
2020-07-15,26.51342497098274
2020-07-16,27.593857985459216
2020-07-17,27.540839408232127
2020-07-18,26.381792947152217
2020-07-19,27.924305420666702
2020-07-20,28.16866728930817
2020-07-21,28.731896338768564
2020-07-22,28.743194972290166
2020-07-23,26.351844853773233
2020-07-24,26.83137207129583
2020-07-25,28.323465097009233
2020-07-26,28.36098670291016
2020-07-27,28.400546075448148
2020-07-28,31.0
2020-07-29,28.531519068905553
2020-07-30,29.133004467628584
2020-07-31,28.9877330563394
2020-08-01,28.720886451472065
2020-08-02,27.789450707150255
2020-08-03,28.89836433035835
2020-08-04,27.400685184854456
2020-08-05,27.97023710453487
2020-08-06,27.754657557484656
2020-08-07,28.35427095253728
2020-08-08,30.618831807839037
2020-08-09,26.4680757807243
2020-08-10,29.052150964305344
2020-08-11,26.783097719254982
2020-08-12,27.953168690291704
2020-08-13,29.542693589447726
2020-08-14,28.546012431365707
2020-08-15,27.43131574365233
2020-08-16,27.820415513246004
2020-08-17,29.24129836442949
2020-08-18,27.856630369983566
2020-08-19,28.828059474840433
2020-08-20,28.681076815410208
2020-08-21,28.007101841540848
2020-08-22,30.825129741669578
2020-08-23,29.33686772508177
2020-08-24,26.69884230488606
2020-08-25,28.93074229997668
2020-08-26,28.10206550274128
2020-08-27,29.63510437601697
2020-08-28,28.008218891410092
2020-08-29,28.703315937796145
2020-08-30,29.33959143832067
2020-08-31,29.71614525959476
2020-09-01,27.665109012755895
2020-09-02,28.54514453728679
2020-09-03,28.418161594487874
2020-09-04,28.25245559597714
2020-09-05,30.683130025372744
2020-09-06,29.333757962685116
2020-09-07,27.67819898480551
2020-09-08,29.866454740301698
2020-09-09,31.0
2020-09-10,29.99767622713461
2020-09-11,27.452944395536207
2020-09-12,28.494377003033062
2020-09-13,30.25101039314499
2020-09-14,28.28110777378596
2020-09-15,29.436463104193656
2020-09-16,29.770331461607142
2020-09-17,28.07100705933105
2020-09-18,28.939838024382897
2020-09-19,25.75870719420545
2020-09-20,27.97538316996624
2020-09-21,28.746184120497073
2020-09-22,27.749136035893994
2020-09-23,30.626683496311465
2020-09-24,27.560670601863333
2020-09-25,28.546495118829935
2020-09-26,29.11219691277148
2020-09-27,30.416836965048116
2020-09-28,27.5330012219595
2020-09-29,30.12452116455549
2020-09-30,28.96328107896454
2020-10-01,27.96242900097715
2020-10-02,29.396132488502282
2020-10-03,29.12238473630339
2020-10-04,28.311612026157384
2020-10-05,28.96934609354143
2020-10-06,28.501160399853305
2020-10-07,28.986140085984974
2020-10-08,29.52012501955452
2020-10-09,30.42860996046901
2020-10-10,27.588608203485588
2020-10-11,30.94252418501071
2020-10-12,26.839711686508505
2020-10-13,28.621569876627746
2020-10-14,29.34247993924367
2020-10-15,29.015220324127917
2020-10-16,28.090858529700405
2020-10-17,28.48403538687383
2020-10-18,28.17703262626839
2020-10-19,28.057827619506423
2020-10-20,29.47324294915828
2020-10-21,28.95640145277707
2020-10-22,27.88152531246027
2020-10-23,29.448394943834504
2020-10-24,28.829773567367358
2020-10-25,29.30834176031523
2020-10-26,29.09744869430621
2020-10-27,27.610507864480123
2020-10-28,27.850356061269498
2020-10-29,29.12822471888262
2020-10-30,28.961063950607457
2020-10-31,28.298932181748874
2020-11-01,28.405687913142422
2020-11-02,29.53394816952627
2020-11-03,27.632040123773066
2020-11-04,28.737452308964777
2020-11-05,27.954330721505293
2020-11-06,27.904445672834576
2020-11-07,29.185952478574407
2020-11-08,28.877096331313012
2020-11-09,28.82916009740119
2020-11-10,29.284576547292875
2020-11-11,27.96303649153191
2020-11-12,28.5864191451635
2020-11-13,27.556142687210844
2020-11-14,28.152040089225334
2020-11-15,27.6587274172603
2020-11-16,27.846407170979507
2020-11-17,28.30466465788223
2020-11-18,26.850950892060123
2020-11-19,29.720802262661344
2020-11-20,26.581232563049195
2020-11-21,26.33150003331539
2020-11-22,28.66185428064833
2020-11-23,28.2530893509268
2020-11-24,28.04287075196843
2020-11-25,28.004074396007237
2020-11-26,27.32012648795837
2020-11-27,26.39144253282507
2020-11-28,27.320517317700588
2020-11-29,26.523272148332403
2020-11-30,28.13099305953521
2020-12-01,26.963986981071383
2020-12-02,26.240463056209588
2020-12-03,26.69924851514485
2020-12-04,27.388011559277647
2020-12-05,26.3655864435186
2020-12-06,26.061120197567753
2020-12-07,27.080869728951352
2020-12-08,27.035817018041058
2020-12-09,26.237414935374165
2020-12-10,26.2266809799626
2020-12-11,26.882997728887293
2020-12-12,25.155973146497274
2020-12-13,25.149598495208107
2020-12-14,25.791531840744863
2020-12-15,26.249365666180175
2020-12-16,26.726494078353934
2020-12-17,27.84366735771201
2020-12-18,27.178660333826635
2020-12-19,26.113730711480468
2020-12-20,26.20731455065342
2020-12-21,25.176469924737578
2020-12-22,26.113175723245153
2020-12-23,25.79575484832393
2020-12-24,26.359905742446067
2020-12-25,25.162792994450378
2020-12-26,26.462284244656512
2020-12-27,27.428681425007984
2020-12-28,25.74029206001349
2020-12-29,26.20399243651802
2020-12-30,26.44578588096582
2020-12-31,25.30792908118183
2021-01-01,25.93324203487808
2021-01-02,25.675409883322356
2021-01-03,25.71433550541465
2021-01-04,24.79767921982196
2021-01-05,25.54943006925692
2021-01-06,25.977363934447606
2021-01-07,26.885183354792943
2021-01-08,26.348226463511683
2021-01-09,27.497309131394097
2021-01-10,24.532218577267436
2021-01-11,26.12760787721382
2021-01-12,25.39464510142745
2021-01-13,27.357429672412387
2021-01-14,24.31597282790189
2021-01-15,24.24152722290295
2021-01-16,24.439180697592114
2021-01-17,22.87236086854193
2021-01-18,24.42855633221611
2021-01-19,24.153617393897406
2021-01-20,25.021978799500324
2021-01-21,25.17258440048356
2021-01-22,26.666663206770572
2021-01-23,25.701012632199262
2021-01-24,24.134225872709614
2021-01-25,23.773711591914747
2021-01-26,25.125509727702205
2021-01-27,23.27530061911082
2021-01-28,26.389426115955203
2021-01-29,25.700342380582743
2021-01-30,24.015173886494743
2021-01-31,22.73518548858414
2021-02-01,25.766696747578195
2021-02-02,24.263333278685586
2021-02-03,25.581292938034274
2021-02-04,22.715217413410894
2021-02-05,23.677013464437334
2021-02-06,24.248960425980343
2021-02-07,24.258620063931104
2021-02-08,23.730100752807733
2021-02-09,24.772156247173506
2021-02-10,23.051448456858044
2021-02-11,23.94708341351224
2021-02-12,24.180792756309703
2021-02-13,24.54661898167615
2021-02-14,24.716135236612622
2021-02-15,22.85288386167138
2021-02-16,22.417090760863125
2021-02-17,25.203241914177585
2021-02-18,24.232928045167565
2021-02-19,23.127872611306188
2021-02-20,25.403959599071886
2021-02-21,23.945641073365636
2021-02-22,24.987139546832722
2021-02-23,23.85396043188911
2021-02-24,25.826519468489106
2021-02-25,25.50117810968411
2021-02-26,23.47768087985759
2021-02-27,24.67977146492335
2021-02-28,24.335885139230705
2021-03-01,25.042207855219914
2021-03-02,22.69248339509624
2021-03-03,24.328057114964967
2021-03-04,24.685801746115864
2021-03-05,21.85478651686182
2021-03-06,22.417197478782818
2021-03-07,21.54893891892372
2021-03-08,23.307268124825526
2021-03-09,24.28351324155695
2021-03-10,25.058419400070928
2021-03-11,23.621046762474823
2021-03-12,25.16725813317076
2021-03-13,22.15103516864617
2021-03-14,21.82105388466284
2021-03-15,23.462995965617992
2021-03-16,23.89752584341239
2021-03-17,23.47649327208194
2021-03-18,21.438285707580295
2021-03-19,23.41396074262837
2021-03-20,22.196778227604913
2021-03-21,24.16990173752951
2021-03-22,23.866623711822328
2021-03-23,22.560756833227945
2021-03-24,22.988195551754178
2021-03-25,22.445089069933246
2021-03-26,23.4446772266794
2021-03-27,24.466365081096495
2021-03-28,22.53017470970609
2021-03-29,24.025435439618533
2021-03-30,22.997428020137338
2021-03-31,22.741916201154194
2021-04-01,23.43566664397719
2021-04-02,22.516164884333698
2021-04-03,23.007267755512263
2021-04-04,22.373345855686996
2021-04-05,25.547049347824743
2021-04-06,23.629478723420878
2021-04-07,22.907167586358586
2021-04-08,23.83433413760648
2021-04-09,23.522266530497497
2021-04-10,23.428640335042136
2021-04-11,24.279562540703214
2021-04-12,24.439455330784263
2021-04-13,23.168759222546683
2021-04-14,23.141510718134576
2021-04-15,23.46109633533869
2021-04-16,21.453790850057167
2021-04-17,22.260824046257778
2021-04-18,25.163925564680767
2021-04-19,25.463782061157033
2021-04-20,23.592261771296954
2021-04-21,24.441051987549372
2021-04-22,24.19964926928508
2021-04-23,26.991883806754537
2021-04-24,25.05787429593976
2021-04-25,23.836363186013262
2021-04-26,23.035399037817935
2021-04-27,22.411821267472185
2021-04-28,24.249720643386862
2021-04-29,23.318548698634558
2021-04-30,22.681932699957695
2021-05-01,23.487536341826644
2021-05-02,23.08311102306956
2021-05-03,25.88296839390704
2021-05-04,25.109242943798492
2021-05-05,24.252006253369625
2021-05-06,25.772888427615147
2021-05-07,24.40385790825559
2021-05-08,23.49932068880665
2021-05-09,25.918404125479057
2021-05-10,24.969414843518393
2021-05-11,23.429022552827345
2021-05-12,24.312222494468404
2021-05-13,23.663753188402858
2021-05-14,23.193888876219066
2021-05-15,25.54067915838954
2021-05-16,26.562215888472178
2021-05-17,23.293002596380287
2021-05-18,25.293772125479617
2021-05-19,24.11984320914785
2021-05-20,24.323481695980043
2021-05-21,24.258760980167843
2021-05-22,24.028126467380247
2021-05-23,24.982003567626407
2021-05-24,24.144286638606122
2021-05-25,25.287826135993708
2021-05-26,25.009629011037177
2021-05-27,24.86376954594972
2021-05-28,24.23834436764198
2021-05-29,24.612654302261745
2021-05-30,25.988648732876406
2021-05-31,25.778307851639358
2021-06-01,24.344256781317636
2021-06-02,25.465840735775224
2021-06-03,26.162853755566992
2021-06-04,23.787268028456953
2021-06-05,26.045475259161144
2021-06-06,24.885154679484636
2021-06-07,26.164248562076796
2021-06-08,24.876456682696027
2021-06-09,23.88108052469678
2021-06-10,24.104834110047918
2021-06-11,25.82702880016232
2021-06-12,26.085373244894708
2021-06-13,24.968166751584114
2021-06-14,26.558020335304153
2021-06-15,24.304950269750595
2021-06-16,25.947517004824707
2021-06-17,24.849777126531162
2021-06-18,25.456209807333895
2021-06-19,26.202739239353864
2021-06-20,25.342249905287503
2021-06-21,25.865444455770174
2021-06-22,27.303629538642983
2021-06-23,25.767767562439403
2021-06-24,27.22764619692909
2021-06-25,25.30949981904876
2021-06-26,27.01620737444326
2021-06-27,27.975098288638346
2021-06-28,24.10892762334593
2021-06-29,25.830621367841
2021-06-30,27.251421384007312
2021-07-01,26.518010760456068
2021-07-02,27.13876932544023
2021-07-03,26.21005218792288
2021-07-04,26.946873948234355
2021-07-05,26.750672871124284
2021-07-06,28.120003623229323
2021-07-07,27.252305776520004
2021-07-08,27.380929352496878
2021-07-09,26.67665640168233
2021-07-10,26.645885345581508
2021-07-11,26.745629786064193
2021-07-12,27.61706147836332
2021-07-13,26.84575801212909
2021-07-14,27.600349224066335
2021-07-15,29.429492768961865
2021-07-16,28.268407110615566
2021-07-17,27.114109347345845
2021-07-18,28.68384461195007
2021-07-19,27.11668787196129
2021-07-20,25.528393525140565
2021-07-21,26.599796452022535
2021-07-22,25.778053174567432
2021-07-23,27.337879436213953
2021-07-24,27.747932600919874
2021-07-25,29.445634423486236
2021-07-26,28.135357203564737
2021-07-27,27.62810022318909
2021-07-28,28.71490397032559
2021-07-29,25.71217608380871
2021-07-30,28.19624311632095
2021-07-31,28.768304021334952
2021-08-01,26.555145047066357
2021-08-02,29.213249243373195
2021-08-03,28.443216359285014
2021-08-04,27.724107195964283
2021-08-05,28.806292265498314
2021-08-06,30.477748569079274
2021-08-07,28.421887360372253
2021-08-08,28.520617399451293
2021-08-09,27.844812341625286
2021-08-10,27.485496603851256
2021-08-11,29.196226590475074
2021-08-12,27.539729764535764
2021-08-13,28.49666679330053
2021-08-14,27.976085545715243
2021-08-15,28.960712238016637
2021-08-16,28.842722626868586
2021-08-17,29.57325916676387
2021-08-18,28.051684216640066
2021-08-19,28.317122066407332
2021-08-20,27.63283716947615
2021-08-21,28.19121171543028
2021-08-22,29.03600268219152
2021-08-23,29.438174268989602
2021-08-24,27.780783378586133
2021-08-25,29.593590811649328
2021-08-26,30.0999258440122
2021-08-27,29.17728687073337
2021-08-28,30.65946685377881
2021-08-29,28.02695043073922
2021-08-30,27.573397675951625
2021-08-31,27.055883910435934
2021-09-01,30.346434376913823
2021-09-02,29.519771076165732
2021-09-03,28.824061102217286
2021-09-04,29.17307553196865
2021-09-05,27.780295781252473
2021-09-06,31.0
2021-09-07,29.057997433699388
2021-09-08,29.048477733745447
2021-09-09,29.674359417145617
2021-09-10,29.438312227804968
2021-09-11,29.189094990862593
2021-09-12,28.181839906044907
2021-09-13,29.45007943303531
2021-09-14,30.8661237404334
2021-09-15,30.334197285559718
2021-09-16,30.585830302686826
2021-09-17,28.48448173174662
2021-09-18,28.00833271065055
2021-09-19,28.87357646034505
2021-09-20,29.055699446563217
2021-09-21,30.09396232977148
2021-09-22,27.306287642175413
2021-09-23,30.526469537319457
2021-09-24,28.836264293800838
2021-09-25,28.563930909876547
2021-09-26,27.97443523026675
2021-09-27,27.32659966361962
2021-09-28,29.798734259943917
2021-09-29,29.042181340327343
2021-09-30,27.671396512659477
2021-10-01,27.657969245881336
2021-10-02,28.608152952734972
2021-10-03,30.603050539528404
2021-10-04,28.663733689366314
2021-10-05,27.40868595019807
2021-10-06,28.653800944465466
2021-10-07,28.613750426967393
2021-10-08,26.175736097792154
2021-10-09,28.80369947851566
2021-10-10,28.61165861411498
2021-10-11,29.522630067125853
2021-10-12,30.65844690529979
2021-10-13,29.918364515578766
2021-10-14,28.5044662811085
2021-10-15,27.647636824017425
2021-10-16,31.0
2021-10-17,28.772776483535488
2021-10-18,28.70608692914405
2021-10-19,28.64590847381722
2021-10-20,28.84527713721849
2021-10-21,28.479280440213316
2021-10-22,28.025723959931785
2021-10-23,28.027575966480534
2021-10-24,28.516041798185256
2021-10-25,27.979049275356985
2021-10-26,27.782633858799105
2021-10-27,28.574250080074492
2021-10-28,28.18452565798134
2021-10-29,29.914530090049155
2021-10-30,25.72996130536635
2021-10-31,29.442200537096454
2021-11-01,29.56591896821065
2021-11-02,26.214970297425488
2021-11-03,27.913595679657494
2021-11-04,27.852170646613107
2021-11-05,26.782843233076917
2021-11-06,27.378706686348313
2021-11-07,27.011551030595967
2021-11-08,29.83944607001084
2021-11-09,28.987358375472446
2021-11-10,29.28720555639471
2021-11-11,28.700769804181782
2021-11-12,26.81298087868192
2021-11-13,27.379945907588763
2021-11-14,28.35578400503222
2021-11-15,26.605745927844946
2021-11-16,28.501868901800375
2021-11-17,27.509085807828654
2021-11-18,27.33468682489572
2021-11-19,28.380131543497086
2021-11-20,28.072678298461923
2021-11-21,27.22628377872982
2021-11-22,28.70501844946737
2021-11-23,26.422680079548368
2021-11-24,28.077362263908125
2021-11-25,28.01185219288466
2021-11-26,27.066182447428968
2021-11-27,27.6585062830474
2021-11-28,26.0375833279256
2021-11-29,28.16873977871376
2021-11-30,27.015531723401526
2021-12-01,26.63315030559842
2021-12-02,28.160053588410413
2021-12-03,26.36161656245934
2021-12-04,25.612173060434284
2021-12-05,25.41845093147812
2021-12-06,27.535320947668215
2021-12-07,25.6029112406379
2021-12-08,28.591976699443805
2021-12-09,24.70892103904861
2021-12-10,28.440814479035335
2021-12-11,26.908736752783543
2021-12-12,26.554234679659263
2021-12-13,26.05913840118565
2021-12-14,26.956198383936734
2021-12-15,26.47234135957245
2021-12-16,27.566114699908542
2021-12-17,26.52981416141797
2021-12-18,26.518612902224337
2021-12-19,25.95738849841076
2021-12-20,26.216723617722828
2021-12-21,26.53413252744817
2021-12-22,24.46883089671876
2021-12-23,24.783503437131827
2021-12-24,26.827677581266787
2021-12-25,26.208052620235918
2021-12-26,25.80604060165002
2021-12-27,25.961371663480733
2021-12-28,26.243524217367074
2021-12-29,25.309292528160984
2021-12-30,25.02397598901677
2021-12-31,25.951487144352384
2022-01-01,24.730776775452632
2022-01-02,26.071070238255032
2022-01-03,23.914075802627977
2022-01-04,26.59984464100307
2022-01-05,25.99751737741102
2022-01-06,25.735395377516035
2022-01-07,26.416730730943414
2022-01-08,27.054430081889052
2022-01-09,26.358496738900673
2022-01-10,23.458691908823837
2022-01-11,23.97571027375744
2022-01-12,24.58648451799342
2022-01-13,25.19371778940555
2022-01-14,25.641930133726163
2022-01-15,24.35550525193026
2022-01-16,25.225340107513215
2022-01-17,24.240873660498416
2022-01-18,24.342793550904926
2022-01-19,23.50608895860288
2022-01-20,23.948351766913213
2022-01-21,23.47914381909007
2022-01-22,23.81461911457735
2022-01-23,25.80423059062105
2022-01-24,23.761730639540072
2022-01-25,27.304508328100496
2022-01-26,25.12690845707659
2022-01-27,24.780369949826337
2022-01-28,23.699609569919637
2022-01-29,25.221212139270445
2022-01-30,23.908711712361676
2022-01-31,24.57032983232038
2022-02-01,26.97290891168158
2022-02-02,24.281813224213554
2022-02-03,25.49274995234649
2022-02-04,23.606468647079375
2022-02-05,24.241399996894145
2022-02-06,26.01451736189767
2022-02-07,23.584672412378595
2022-02-08,25.99261478228391
2022-02-09,24.857058250281483
2022-02-10,23.55660211034637
2022-02-11,24.721870637589053
2022-02-12,25.033051574224537
2022-02-13,24.6539901098346
2022-02-14,22.434295638633273
2022-02-15,23.250388777684382
2022-02-16,23.703686296047245
2022-02-17,23.85113166317903
2022-02-18,24.521286130738652
2022-02-19,24.054060148795998
2022-02-20,22.51746326483926
2022-02-21,24.21016429007874
2022-02-22,24.41842810805272
2022-02-23,24.34623239841004
2022-02-24,24.84655226916174
2022-02-25,24.57975942178981
2022-02-26,24.1858251075651
2022-02-27,23.638034802510347
2022-02-28,22.029548256129566
2022-03-01,24.10319451682015
2022-03-02,23.865094542839454
2022-03-03,23.913584492161903
2022-03-04,22.350628683445965
2022-03-05,22.532469462876673
2022-03-06,24.653608844781495
2022-03-07,23.54861594282717
2022-03-08,24.258175656642706
2022-03-09,23.594289361891448
2022-03-10,23.585818487470647
2022-03-11,24.485235788031048
2022-03-12,23.022597859382092
2022-03-13,23.627257403802044
2022-03-14,23.062161035312954
2022-03-15,23.084047437082294
2022-03-16,23.204288271004444
2022-03-17,23.731321791809748
2022-03-18,23.026979185956694
2022-03-19,24.758836907714677
2022-03-20,22.606640425890262
2022-03-21,23.31335754453811
2022-03-22,23.060294407451302
2022-03-23,24.947614503909033
2022-03-24,23.698617245602446
2022-03-25,24.536147131290836
2022-03-26,22.0217959509156
2022-03-27,23.778273026464515
2022-03-28,24.405531551665067
2022-03-29,23.603672913376112
2022-03-30,24.593166013575132
2022-03-31,23.017500583316163
2022-04-01,24.952044444117327
2022-04-02,25.850305330372322
2022-04-03,23.198078500419786
2022-04-04,23.125721226875072
2022-04-05,25.035708692026056
2022-04-06,25.173787317179862
2022-04-07,23.084033067197904
2022-04-08,23.2001674097764
2022-04-09,23.35280997132782
2022-04-10,22.30515942354108
2022-04-11,22.746743894175587
2022-04-12,22.677806853984887
2022-04-13,22.93146280505308
2022-04-14,23.682644071392474
2022-04-15,23.970362765026856
2022-04-16,25.30621250760683
2022-04-17,22.77766106771754
2022-04-18,24.781373695712823
2022-04-19,23.60482550343024
2022-04-20,23.7918341012009
2022-04-21,24.539314516660212
2022-04-22,22.765677093179242
2022-04-23,24.29541274448335
2022-04-24,24.10475159271824
2022-04-25,24.45673204150218
2022-04-26,24.28010812232618
2022-04-27,26.47356772764065
2022-04-28,23.408517023268324
2022-04-29,23.543902488917045
2022-04-30,23.481045883130605
2022-05-01,23.578632106908916
2022-05-02,23.527271899377435
2022-05-03,25.384843289942026
2022-05-04,25.648107434838895
2022-05-05,23.689232600936766
2022-05-06,23.460588715620894
2022-05-07,24.797905156994375
2022-05-08,23.808381845853944
2022-05-09,25.028211865964913
2022-05-10,24.633427820685036
2022-05-11,22.95052459215657
2022-05-12,26.050066373882075
2022-05-13,26.335249114883137
2022-05-14,23.963899916699017
2022-05-15,24.226800050921916
2022-05-16,24.93866463872695
2022-05-17,25.026026960186453
2022-05-18,25.389347161461878
2022-05-19,26.780690317036026
2022-05-20,24.633659852250688
2022-05-21,24.05285765986826
2022-05-22,23.512798009045536
2022-05-23,24.20255189973966
2022-05-24,24.942109782143362
2022-05-25,26.811927173731657
2022-05-26,24.54225582145014
2022-05-27,25.326505544455024
2022-05-28,25.129485133610824
2022-05-29,26.377818906278165
2022-05-30,27.76018993292427
2022-05-31,24.746521891094655
2022-06-01,24.832372583597966
2022-06-02,26.41066930741507
2022-06-03,26.093358121821517
2022-06-04,27.303380635314358
2022-06-05,26.08604325210717
2022-06-06,25.188486347643426
2022-06-07,26.184304724175945
2022-06-08,26.748419419821452
2022-06-09,26.50644480655866
2022-06-10,26.239650579038376
2022-06-11,26.84561854309009
2022-06-12,26.9949463336189
2022-06-13,27.25464236772605
2022-06-14,26.568137764116422
2022-06-15,25.7993522517027
2022-06-16,26.160310489905346
2022-06-17,27.267302292801975
2022-06-18,25.29111024414882
2022-06-19,26.52401387691035
2022-06-20,25.809324458244095
2022-06-21,26.27874482293482
2022-06-22,27.575788592035842
2022-06-23,26.535758499982453
2022-06-24,26.438390633020095
2022-06-25,25.079350532726462
2022-06-26,27.232656762555198
2022-06-27,27.17901384912152
2022-06-28,28.74382684677868
2022-06-29,26.319738388358477
2022-06-30,26.893499584490712
2022-07-01,26.970439830209816
2022-07-02,28.345076731832396
2022-07-03,26.71874184225175
2022-07-04,27.139305686531795
2022-07-05,27.514246616232903
2022-07-06,27.138830684725875
2022-07-07,26.551451318668263
2022-07-08,27.237416683319985
2022-07-09,28.162165117664568
2022-07-10,26.106976270242942
2022-07-11,27.311157648030687
2022-07-12,26.52248852104585
2022-07-13,28.461789121874194
2022-07-14,25.787387462386146
2022-07-15,26.795170123044837
2022-07-16,27.774494282248394
2022-07-17,29.005656908748026
2022-07-18,27.41688042871314
2022-07-19,26.969563718289642
2022-07-20,29.44767512975901
