Date,Dissolved Oxygen (mg/L)
2020-05-24,10.539816273119534
2020-05-25,10.603600592764908
2020-05-26,10.413409726952953
2020-05-27,10.416838346787092
2020-05-28,10.612946601878985
2020-05-29,10.602405060155315
2020-05-30,10.609792193402308
2020-05-31,10.631502646254113
2020-06-01,10.541045281572877
2020-06-02,10.644534451223882
2020-06-03,10.662945422669411
2020-06-04,10.574596240046784
2020-06-05,10.845062479777335
2020-06-06,10.718378717586717
2020-06-07,10.56442851552661
2020-06-08,10.76182698596192
2020-06-09,10.611361800594834
2020-06-10,10.800238602238137
2020-06-11,10.85012794240253
2020-06-12,10.66497268907988
2020-06-13,10.856181579249917
2020-06-14,10.813951819608073
2020-06-15,10.867732416946364
2020-06-16,10.988077478163655
2020-06-17,10.786746437982272
2020-06-18,10.748810174847192
2020-06-19,10.748138539920571
2020-06-20,10.768418971503456
2020-06-21,10.855199846175466
2020-06-22,10.909931406198723
2020-06-23,10.916383830350442
2020-06-24,10.984320145005341
2020-06-25,10.915773788240877
2020-06-26,11.072679680801308
2020-06-27,10.913690350350718
2020-06-28,11.224975995743911
2020-06-29,11.028298350274712
2020-06-30,10.89275410249448
2020-07-01,10.884080782576321
2020-07-02,11.052075616425782
2020-07-03,10.994094856220539
2020-07-04,11.100404623913672
2020-07-05,11.088838733794494
2020-07-06,11.046685726884892
2020-07-07,10.981682452853615
2020-07-08,10.927206196023631
2020-07-09,11.04630075106257
2020-07-10,11.188782054127932
2020-07-11,11.136666466045298
2020-07-12,11.002719529296805
2020-07-13,11.156565647267822
2020-07-14,11.189647729877363
2020-07-15,11.074509458339124
2020-07-16,11.189954205007375
2020-07-17,11.191992878149907
2020-07-18,11.083365673394075
2020-07-19,11.24482911612167
2020-07-20,11.276410115256805
2020-07-21,11.339808332206607
2020-07-22,11.347941910727652
2020-07-23,11.115736941858016
2020-07-24,11.1705439808842
2020-07-25,11.326529843939204
2020-07-26,11.336978800181571
2020-07-27,11.347549783851177
2020-07-28,11.691630801651817
2020-07-29,11.373624112399968
2020-07-30,11.440130789685693
2020-07-31,11.431872347125557
2020-08-01,11.411365088812289
2020-08-02,11.324305789660675
2020-08-03,11.441186497467076
2020-08-04,11.297311223834978
2020-08-05,11.36006060603733
2020-08-06,11.344196673939024
2020-08-07,11.409750181161622
2020-08-08,11.641694922439767
2020-08-09,11.232002837099747
2020-08-10,11.495687139200404
2020-08-11,11.273950301184115
2020-08-12,11.39601605598864
2020-08-13,11.559915875827743
2020-08-14,11.465082296165066
2020-08-15,11.35833293718388
2020-08-16,11.40184759884836
2020-08-17,11.548423579119325
2020-08-18,11.414326155473933
2020-08-19,11.51571882766505
2020-08-20,11.50514945003758
2020-08-21,11.4417587440976
2020-08-22,11.727445041390055
2020-08-23,11.582377912076462
2020-08-24,11.322208893573421
2020-08-25,11.54890579107892
2020-08-26,11.469417344662162
2020-08-27,11.625971799267099
2020-08-28,11.466404188841127
2020-08-29,11.538904277470504
2020-08-30,11.605390771354466
2020-08-31,11.645772809987369
2020-09-01,11.443262746515787
2020-09-02,11.533725996359834
2020-09-03,11.52335280678813
2020-09-04,11.50897202998377
2020-09-05,11.75409336541674
2020-09-06,11.62107351247541
2020-09-07,11.457297860695737
2020-09-08,11.677766047409184
2020-09-09,11.800570982265333
2020-09-10,11.693758607850604
2020-09-11,11.440512374720113
2020-09-12,11.545743249776823
2020-09-13,11.722354545089125
2020-09-14,11.526172300548506
2020-09-15,11.64237567264574
2020-09-16,11.676289971209608
2020-09-17,11.506744461271953
2020-09-18,11.593873840878738
2020-09-19,11.275866320795236
2020-09-20,11.497498729857623
2020-09-21,11.5744028953762
2020-09-22,11.47438146849229
2020-09-23,11.761679001042207
2020-09-24,11.454480038519565
2020-09-25,11.552324534655824
2020-09-26,11.608016694679169
2020-09-27,11.737462876901702
2020-09-28,11.44792197755631
2020-09-29,11.705777487688367
2020-09-30,11.588218220086944
2020-10-01,11.486559403629322
2020-10-02,11.628218260400603
2020-10-03,11.598994617029144
2020-10-04,11.515931649552169
2020-10-05,11.579583119922113
2020-10-06,11.530507003054295
2020-10-07,11.576612481997959
2020-10-08,11.627484252461233
2020-10-09,11.71567253915735
2020-10-10,11.428879459838889
2020-10-11,11.76134628574411
2020-10-12,11.348009261692571
2020-10-13,11.523009210040987
2020-10-14,11.591785193219119
2020-10-15,11.555616038517016
2020-10-16,11.459609516069122
2020-10-17,11.495230766936391
2020-10-18,11.460709059514269
2020-10-19,11.44484326333757
2020-10-20,11.582316805739534
2020-10-21,11.526443175908875
2020-10-22,11.41464583348873
2020-10-23,11.566904097107303
2020-10-24,11.500495601130593
2020-10-25,11.543689750468332
2020-10-26,11.51782284393307
2020-10-27,11.364237646744755
2020-10-28,11.383219287289338
2020-10-29,11.505892391537605
2020-10-30,11.483953486136253
2020-10-31,11.41240996125259
2020-11-01,11.417649246467324
2020-11-02,11.524934655143708
2020-11-03,11.329100546373388
2020-11-04,11.433897445697387
2020-11-05,11.349741654921845
2020-11-06,11.338811936785039
2020-11-07,11.460925583358868
2020-11-08,11.423908902805616
2020-11-09,11.412891998527487
2020-11-10,11.452119991662308
2020-11-11,11.31356383413577
2020-11-12,11.369413344548189
2020-11-13,11.25981226356001
2020-11-14,11.312745836177088
2020-11-15,11.256677641370864
2020-11-16,11.268629925404761
2020-11-17,11.307563238665141
2020-11-18,11.155224724938542
2020-11-19,11.435170087652878
2020-11-20,11.114102792181546
2020-11-21,11.081950769476624
2020-11-22,11.307741107481352
2020-11-23,11.259555357659165
2020-11-24,11.231162236682382
2020-11-25,11.219851520038144
2020-11-26,11.143968030207658
2020-11-27,11.04355553675439
2020-11-28,11.128865753866698
2020-11-29,11.041493063351838
2020-11-30,11.194568335010173
2020-12-01,11.070124542551655
2020-12-02,10.989984894775866
2020-12-03,11.028034422234112
2020-12-04,11.089042264973568
2020-12-05,10.978894180080303
2020-12-06,10.940507213116314
2020-12-07,11.034509407729038
2020-12-08,11.022001324456054
2020-12-09,10.934130621757058
2020-12-10,10.925001429142055
2020-12-11,10.98255439142567
2020-12-12,10.801752698939703
2020-12-13,10.792997877903614
2020-12-14,10.849058140237656
2020-12-15,10.886695144253911
2020-12-16,10.926250714584144
2020-12-17,11.029802296448352
2020-12-18,10.955129792490553
2020-12-19,10.840461394670175
2020-12-20,10.841643131543215
2020-12-21,10.73038323336587
2020-12-22,10.815882011647362
2020-12-23,10.775974178083642
2020-12-24,10.824231996608711
2020-12-25,10.696374343281867
2020-12-26,10.818190396082846
2020-12-27,10.906712758210821
2020-12-28,10.729774587464409
2020-12-29,10.768065912506005
2020-12-30,10.78418945987694
2020-12-31,10.662373285466234
2021-01-01,11.024904580835859
2021-01-02,10.991118553498332
2021-01-03,10.987038357181925
2021-01-04,10.887432386253753
2021-01-05,10.95470189787989
2021-01-06,10.989626822725134
2021-01-07,11.072579746324386
2021-01-08,11.011096801906652
2021-01-09,11.11826188408276
2021-01-10,10.814056009208146
2021-01-11,10.965946765624743
2021-01-12,10.885053226670863
2021-01-13,11.073787585829418
2021-01-14,10.762153202352769
2021-01-15,10.747277560804756
2021-01-16,10.759671647192727
2021-01-17,10.595680407437676
2021-01-18,10.744054867076526
2021-01-19,10.709382203513114
2021-01-20,10.78910801856329
2021-01-21,10.797128804315827
2021-01-22,10.93956954780014
2021-01-23,10.836112054913118
2021-01-24,10.67261768762613
2021-01-25,10.629829331936921
2021-01-26,10.758352977931297
2021-01-27,10.566758631879244
2021-01-28,10.87168242661294
2021-01-29,10.796371901125255
2021-01-30,10.621541399862107
2021-01-31,10.4873192791841
2021-02-01,10.784339339256391
2021-02-02,10.627965958366977
2021-02-03,10.753820711032112
2021-02-04,10.46136952654018
2021-02-05,10.551804812447653
2021-02-06,10.603356204406953
2021-02-07,10.598781551240029
2021-02-08,10.54049333220307
2021-02-09,10.639368533641843
2021-02-10,10.462074926036461
2021-02-11,10.546524660188835
2021-02-12,10.564892415334228
2021-02-13,10.596583923665166
2021-02-14,10.608757949224453
2021-02-15,10.41777014177328
2021-02-16,10.369644473362461
2021-02-17,10.643830889175055
2021-02-18,10.54248977388559
2021-02-19,10.427794750306912
2021-02-20,10.651335458520261
2021-02-21,10.501558310449134
2021-02-22,10.601886726434264
2021-02-23,10.48487238008983
2021-02-24,10.678557940744685
2021-02-25,10.642580611673658
2021-02-26,10.436915865607547
2021-02-27,10.553939053450614
2021-02-28,10.51649464668003
2021-03-01,10.58420214603166
2021-03-02,10.346436796399175
2021-03-03,10.507333960990715
2021-03-04,10.540581701212124
2021-03-05,10.255087688617218
2021-03-06,10.309071237310311
2021-03-07,10.220123444955941
2021-03-08,10.393970669083748
2021-03-09,10.48974631260532
2021-03-10,10.565525436475486
2021-03-11,10.420214564056991
2021-03-12,10.573400442084257
2021-03-13,10.270481661504256
2021-03-14,10.236326208069393
2021-03-15,10.399502593159779
2021-03-16,10.442077561568409
2021-03-17,10.399236348874963
2021-03-18,10.194817919346969
2021-03-19,10.391928209359946
2021-03-20,10.269893339433997
2021-03-21,10.46702976089195
2021-03-22,10.436666769807543
2021-03-23,10.306185644882346
2021-03-24,10.34917579983657
2021-03-25,10.295252081944431
2021-03-26,10.395738360441566
2021-03-27,10.49857498493974
2021-03-28,10.305763965195982
2021-03-29,10.456237994488337
2021-03-30,10.354524866847242
2021-03-31,10.330200634978276
2021-04-01,10.400941601440476
2021-04-02,10.310495915054355
2021-04-03,10.361248813336038
2021-04-04,10.2996368693618
2021-04-05,10.618924571903008
2021-04-06,10.429221401956031
2021-04-07,10.359180111296515
2021-04-08,10.454221871129494
2021-04-09,10.425474807809552
2021-04-10,10.418705749476322
2021-04-11,10.506524626547922
2021-04-12,10.525372849387537
2021-04-13,10.40129362255455
2021-04-14,10.401689710148057
2021-04-15,10.436898839145837
2021-04-16,10.239547523924465
2021-04-17,10.323757741540962
2021-04-18,10.617701416899793
2021-04-19,10.651446138892606
2021-04-20,10.46817761718618
2021-04-21,10.55706343025838
2021-04-22,10.537052046747501
2021-04-23,10.82052526219988
2021-04-24,10.631493686917599
2021-04-25,10.513830271077568
2021-04-26,10.438338540963146
2021-04-27,10.380701073718722
2021-04-28,10.569325547455714
2021-04-29,10.481155682903987
2021-04-30,10.422552740737151
2021-05-01,10.508281591412794
2021-05-02,10.473115843279638
2021-05-03,10.758485097734841
2021-05-04,10.686601208471956
2021-05-05,10.606469707146404
2021-05-06,10.764251947177671
2021-05-07,10.633143085476027
2021-05-08,10.548582004449424
2021-05-09,10.796479693602256
2021-05-10,10.707665040686758
2021-05-11,10.559803213791119
2021-05-12,10.654391906524006
2021-05-13,10.595903113330873
2021-05-14,10.555362374317221
2021-05-15,10.796572739532591
2021-05-16,10.905341458956663
2021-05-17,10.585116925399749
2021-05-18,10.791970438793342
2021-05-19,10.681431864434092
2021-05-20,10.70872575609937
2021-05-21,10.709257399687035
2021-05-22,10.693269260412036
2021-05-23,10.795801782707642
2021-05-24,10.719242285181759
2021-05-25,10.840873676272677
2021-05-26,10.820394494642263
2021-05-27,10.813209993354121
2021-05-28,10.758127641891361
2021-05-29,10.803075312260463
2021-05-30,10.948245715414572
2021-05-31,10.93483462713016
2021-06-01,10.799102300824561
2021-06-02,10.918980984273649
2021-06-03,10.996447793844961
2021-06-04,10.766697647227407
2021-06-05,11.000367401087415
2021-06-06,10.892222652768275
2021-06-07,11.028055292354853
2021-06-08,10.907232949592624
2021-06-09,10.815683415032085
2021-06-10,10.846075723829252
2021-06-11,11.02633863653003
2021-06-12,11.060240634673937
2021-06-13,10.956609258404612
2021-06-14,11.123703212203223
2021-06-15,10.906521720687527
2021-06-16,11.078918421082184
2021-06-17,10.977296559922015
2021-06-18,11.046101638802345
2021-06-19,11.128923658414584
2021-06-20,11.051048646354728
2021-06-21,11.111544445577017
2021-06-22,11.26353929803832
2021-06-23,11.118127021764744
2021-06-24,11.272283961623955
2021-06-25,11.088631134635978
2021-06-26,11.267454016844614
2021-06-27,11.371483135151367
2021-06-28,10.992991583661786
2021-06-29,11.173269553537901
2021-06-30,11.323438828216265
2021-07-01,11.258165319531809
2021-07-02,11.328284619719565
2021-07-03,11.243429856229882
2021-07-04,11.325100113500413
2021-07-05,11.313436850965255
2021-07-06,11.458293177503121
2021-07-07,11.379410702480701
2021-07-08,11.400122090867978
2021-07-09,11.337503221879972
2021-07-10,11.342191623862025
2021-07-11,11.359886355913623
2021-07-12,11.454702305870109
2021-07-13,11.385194959085979
2021-07-14,11.468225040372346
2021-07-15,11.658656071769023
2021-07-16,11.550007672302408
2021-07-17,11.441979341196038
2021-07-18,11.606293398521702
2021-07-19,11.456855165874982
2021-07-20,11.305237926569056
2021-07-21,11.419523031528243
2021-07-22,11.344424015786494
2021-07-23,11.507410357120031
2021-07-24,11.55534571657268
2021-07-25,11.731970216103242
2021-07-26,11.607719054594755
2021-07-27,11.563690152209466
2021-07-28,11.678985573338922
2021-07-29,11.385244121685556
2021-07-30,11.640096517141508
2021-07-31,11.70366074505633
2021-08-01,11.488613546198254
2021-08-02,11.760601368002403
2021-08-03,11.68968235487415
2021-08-04,11.62376078402767
2021-08-05,11.737871931899363
2021-08-06,11.910811752491771
2021-08-07,11.710919654227785
2021-08-08,11.726384825853023
2021-08-09,11.664292975818393
2021-08-10,11.633744919412443
2021-08-11,11.810094701817379
2021-08-12,11.649613505712194
2021-08-13,11.750365866289524
2021-08-14,11.703255071454494
2021-08-15,11.80655227683016
2021-08-16,11.799473625505506
2021-08-17,11.877131964200146
2021-08-18,11.729462164340383
2021-08-19,11.76037532511631
2021-08-20,11.696196597128623
2021-08-21,11.756162940039587
2021-08-22,11.844648828162669
2021-08-23,11.888749494122058
2021-08-24,11.726769477426899
2021-08-25,11.91168374424975
2021-08-26,11.965824145482472
2021-08-27,11.876939481461372
2021-08-28,12.028408047043284
2021-08-29,11.76827734277404
2021-08-30,11.725912451286053
2021-08-31,11.677020018565994
2021-09-01,12.008801721719275
2021-09-02,11.92872895285677
2021-09-03,11.861617652852884
2021-09-04,11.898844200536209
2021-09-05,11.761756048511304
2021-09-06,12.122123139350313
2021-09-07,11.893497459576839
2021-09-08,11.894325735589732
2021-09-09,11.958556515093576
2021-09-10,11.93645628573774
2021-09-11,11.912900484223403
2021-09-12,11.813401925770982
2021-09-13,11.941313492777049
2021-09-14,12.083865879817967
2021-09-15,12.031481251725882
2021-09-16,12.057312392495058
2021-09-17,11.847704998223556
2021-09-18,11.800477026403906
2021-09-19,11.887247684474954
2021-09-20,11.905565546031013
2021-09-21,12.00935664583815
2021-09-22,11.730413247544035
2021-09-23,12.052114818634838
2021-09-24,11.882637080791145
2021-09-25,11.854806069320887
2021-09-26,11.795118545799506
2021-09-27,11.729456969763984
2021-09-28,11.975652606391282
2021-09-29,11.898839989393096
2021-09-30,11.760465022498767
2021-10-01,11.757687036778625
2021-10-02,11.851131798805104
2021-10-03,12.048910065503216
2021-10-04,11.853129512335435
2021-10-05,11.725639041956239
2021-10-06,11.848028605014518
2021-10-07,11.841766005765704
2021-10-08,11.595572083178677
2021-10-09,11.855841698357347
2021-10-10,11.833977404521947
2021-10-11,11.922281646202915
2021-10-12,12.032938557773019
2021-10-13,11.955874544599597
2021-10-14,11.811298850489063
2021-10-15,11.722300881696494
2021-10-16,12.084852832068501
2021-10-17,11.827801311452632
2021-10-18,11.817435921163414
2021-10-19,11.807596644269152
2021-10-20,11.823588215108778
2021-10-21,11.78292055484504
2021-10-22,11.733375426624347
2021-10-23,11.729250898890758
2021-10-24,11.773668782542378
2021-10-25,11.715423171929556
2021-10-26,11.69111896031672
2021-10-27,11.765502982509899
2021-10-28,11.721639426094876
2021-10-29,11.889636690167304
2021-10-30,11.46606605018598
2021-10-31,11.832067144785153
2021-11-01,11.83910863989877
2021-11-02,11.498577484895632
2021-11-03,11.662899406156832
2021-11-04,11.651113598657393
2021-11-05,11.538436538108602
2021-11-06,11.592179251406147
2021-11-07,11.54952247256118
2021-11-08,11.826274942502513
2021-11-09,11.73493510722156
2021-11-10,11.758696544426838
2021-11-11,11.693739317351199
2021-11-12,11.498558272850772
2021-11-13,11.548766020790715
2021-11-14,11.639776395342148
2021-11-15,11.45811642003905
2021-11-16,11.640991789824872
2021-11-17,11.534897789089676
2021-11-18,11.510565455366491
2021-11-19,11.608142790082239
2021-11-20,11.570357691232935
2021-11-21,11.47860791374961
2021-11-22,11.619302611091822
2021-11-23,11.383823687371356
2021-11-24,11.541982648957298
2021-11-25,11.528060380774004
2021-11-26,11.426062325180318
2021-11-27,11.477806009716561
2021-11-28,11.308169616264443
2021-11-29,11.513687999968017
2021-11-30,11.390719020858752
2021-12-01,11.344784059616494
2021-12-02,11.489731203285558
2021-12-03,11.302100245400842
2021-12-04,11.219326876763056
2021-12-05,11.192086202193614
2021-12-06,11.395867630495266
2021-12-07,11.194686317423331
2021-12-08,11.485620104778285
2021-12-09,11.089311726556812
2021-12-10,11.454470576123176
2021-12-11,11.29320700642415
2021-12-12,11.249678086502866
2021-12-13,11.192069224408542
2021-12-14,11.273657866776478
2021-12-15,11.217139092120416
2021-12-16,11.31837004762675
2021-12-17,11.206582722890548
2021-12-18,11.197296850899587
2021-12-19,11.133002608948965
2021-12-20,11.150760685294411
2021-12-21,11.17432492922269
2021-12-22,10.959619330563989
2021-12-23,10.982914783036032
2021-12-24,11.179166451377927
2021-12-25,11.109046684387698
2021-12-26,11.060699104001833
2021-12-27,11.068099137965268
2021-12-28,11.088197037446731
2021-12-29,10.986674634279158
2021-12-30,10.95006426775588
2021-12-31,11.034759586215596
2022-01-01,11.204658054893315
2022-01-02,11.330684588991598
2022-01-03,11.107012386903257
2022-01-04,11.367648928371862
2022-01-05,11.299510628695298
2022-01-06,11.265429967031976
2022-01-07,11.325734483939433
2022-01-08,11.381717163744385
2022-01-09,11.304380644833415
2022-01-10,11.006703342363785
2022-01-11,11.050757005279102
2022-01-12,11.104237168327458
2022-01-13,11.157416397528733
2022-01-14,11.194748932935195
2022-01-15,11.058675363707486
2022-01-16,11.138287588184836
2022-01-17,11.032531686633323
2022-01-18,11.035478588945407
2022-01-19,10.94462935998366
2022-01-20,10.981745315304577
2022-01-21,10.927784746176476
2022-01-22,10.954365138580817
2022-01-23,11.146433850755296
2022-01-24,10.935368164309173
2022-01-25,11.282909005555496
2022-01-26,11.058492850868735
2022-01-27,11.017265564950796
2022-01-28,10.902700772009382
2022-01-29,11.048458876994022
2022-01-30,10.9108951824488
2022-01-31,10.970833713557722
2022-02-01,11.204960555666728
2022-02-02,10.92981395291977
2022-02-03,11.044966412463333
2022-02-04,10.850494649907027
2022-02-05,10.908243465693332
2022-02-06,11.079911897998684
2022-02-07,10.831386786084776
2022-02-08,11.066744735150687
2022-02-09,10.94785873395264
2022-02-10,10.812590291385293
2022-02-11,10.924003382596515
2022-02-12,10.95011829712571
2022-02-13,10.90732103648101
2022-02-14,10.680573989426517
2022-02-15,10.75752063337458
2022-02-16,10.79830402688087
2022-02-17,10.808619864075197
2022-02-18,10.871325582442697
2022-02-19,10.820413504055892
2022-02-20,10.662685825096998
2022-02-21,10.828010632120444
2022-02-22,10.845015582556263
2022-02-23,10.83409957674192
2022-02-24,10.880561220811948
2022-02-25,10.850438742884227
2022-02-26,10.807730288378297
2022-02-27,10.749765387209314
2022-02-28,10.585860958369915
2022-03-01,10.790300812191685
2022-03-02,10.763697911173495
2022-03-03,10.765886698710409
2022-03-04,10.607064394945134
2022-03-05,10.6228559832187
2022-03-06,10.832712373910178
2022-03-07,10.720091147346285
2022-03-08,10.789061422265465
2022-03-09,10.720823924638768
2022-03-10,10.718265345215457
2022-03-11,10.806633466612613
2022-03-12,10.65893441470539
2022-03-13,10.718103885019843
2022-03-14,10.660436923134403
2022-03-15,10.661607740306206
2022-03-16,10.672753804327613
2022-03-17,10.724719200847742
2022-03-18,10.653687267184608
2022-03-19,10.826415825868576
2022-03-20,10.61087955926253
2022-03-21,10.68137534159281
2022-03-22,10.656033839370439
2022-03-23,10.844871411950454
2022-03-24,10.720217969221395
2022-03-25,10.804357888080188
2022-03-26,10.553450232865185
2022-03-27,10.72976577947654
2022-03-28,10.79329964939188
2022-03-29,10.714061741864093
2022-03-30,10.81409866619102
2022-03-31,10.657759073194471
2022-04-01,10.852579381454488
2022-04-02,10.943909959658217
2022-04-03,10.68032988782679
2022-04-04,10.674874406480606
2022-04-05,10.86779050632314
2022-04-06,10.88365226133193
2022-04-07,10.676866659380446
2022-04-08,10.690805198346485
2022-04-09,10.708529151892582
2022-04-10,10.606357658326214
2022-04-11,10.653242761895157
2022-04-12,10.649208001707597
2022-04-13,10.677563980805187
2022-04-14,10.755803045473845
2022-04-15,10.787825482114652
2022-04-16,10.92478968967943
2022-04-17,10.675441443686937
2022-04-18,10.879446230002996
2022-04-19,10.765550483119926
2022-04-20,10.788134850176574
2022-04-21,10.866889683169461
2022-04-22,10.693654829136916
2022-04-23,10.85087815597276
2022-04-24,10.836181416595446
2022-04-25,10.875867156626457
2022-04-26,10.862809449413971
2022-04-27,11.086875719735568
2022-04-28,10.785205185443859
2022-04-29,10.803691061932234
2022-04-30,10.802464059054442
2022-05-01,10.81739116792102
2022-05-02,10.817531930910425
2022-05-03,11.008672587338339
2022-05-04,11.040487657575994
2022-05-05,10.850192341903119
2022-05-06,10.833021975978244
2022-05-07,10.972547810349905
2022-05-08,10.879488120154152
2022-05-09,11.00746046765084
2022-05-10,10.97406633840342
2022-05-11,10.81195341772404
2022-05-12,11.128176294465373
2022-05-13,11.1630527059789
2022-05-14,10.932363478365216
2022-05-15,10.965184828785828
2022-05-16,11.042986333982139
2022-05-17,11.058419361780365
2022-05-18,11.101527942391566
2022-05-19,11.24751657522291
2022-05-20,11.039743571726431
2022-05-21,10.988667067657076
2022-05-22,10.941736414578564
2022-05-23,11.017856615918966
2022-05-24,11.099024599535483
2022-05-25,11.29328378004647
2022-05-26,11.07365717568356
2022-05-27,11.159483593204651
2022-05-28,11.147241718488244
2022-05-29,11.279591772662103
2022-05-30,11.425399835419357
2022-05-31,11.13165603107569
2022-06-01,11.147913881052592
2022-06-02,11.313463841437633
2022-06-03,11.289498230470414
2022-06-04,11.418308907913147
2022-06-05,11.304424200382016
2022-06-06,11.222555819584153
2022-06-07,11.330060908564768
2022-06-08,11.394429223305165
2022-06-09,11.37821984321827
2022-06-10,11.359557370728295
2022-06-11,11.428197610822806
2022-06-12,11.451197943546356
2022-06-13,11.485256820018803
2022-06-14,11.424714955084449
2022-06-15,11.355961918882738
2022-06-16,11.400197769590248
2022-06-17,11.519049076549095
2022-06-18,11.329591682483835
2022-06-19,11.46105112217023
2022-06-20,11.397756101650387
2022-06-21,11.452874482293481
2022-06-22,11.590755203377606
2022-06-23,11.494926115519048
2022-06-24,11.493358405233055
2022-06-25,11.365616206003747
2022-06-26,11.589098955655805
2022-06-27,11.591874691199683
2022-06-28,11.75648150600506
2022-06-29,11.522181255589647
2022-06-30,11.587646648264604
2022-07-01,11.603408226507183
2022-07-02,11.74891536035878
2022-07-03,11.59429882166277
2022-07-04,11.644343287330159
2022-07-05,11.689794225476115
2022-07-06,11.660175883652775
2022-07-07,11.609325256695525
2022-07-08,11.685770823950287
2022-07-09,11.786054093478192
2022-07-10,11.588300716328167
2022-07-11,11.716439142110271
2022-07-12,11.64524501013836
2022-07-13,11.846798070060489
2022-07-14,11.586928864204326
2022-07-15,11.695223807177321
2022-07-16,11.80061638946569
2022-07-17,11.931134097336258
2022-07-18,11.779596980198008
