Date,BOD (mg/L)
2020-03-06,3.7468457787986598
2020-03-07,3.602557619021795
2020-03-08,3.708749597067874
2020-03-09,3.643298810428842
2020-03-10,3.541463731346494
2020-03-11,3.6410577080635007
2020-03-12,3.757766500065278
2020-03-13,3.5995274736912957
2020-03-14,3.7588244683378056
2020-03-15,3.3397386307057815
2020-03-16,3.683359634823563
2020-03-17,3.60943370052093
2020-03-18,3.570491364498652
2020-03-19,3.6093348794129754
2020-03-20,3.4012722780107527
2020-03-21,3.5780360523085823
2020-03-22,3.635792281458213
2020-03-23,3.748051900540262
2020-03-24,3.548720580768188
2020-03-25,3.520086899122827
2020-03-26,3.551252646990034
2020-03-27,3.693563944357324
2020-03-28,3.6355973376696924
2020-03-29,3.5505476063427226
2020-03-30,3.6557544384734406
2020-03-31,3.615141919071572
2020-04-01,3.7034072344582256
2020-04-02,3.537547771085285
2020-04-03,3.5762986260298764
2020-04-04,3.5712668120387567
2020-04-05,3.465639527007589
2020-04-06,3.6432166033511524
2020-04-07,3.641423337910822
2020-04-08,3.6176415649609424
2020-04-09,3.5955825510629857
2020-04-10,3.4795133055152956
2020-04-11,3.5810924376354403
2020-04-12,3.5910889590946042
2020-04-13,3.5474323223770163
2020-04-14,3.6139266329685324
2020-04-15,3.672950251200531
2020-04-16,3.8237477857427677
2020-04-17,3.655264310022342
2020-04-18,3.666331410592099
2020-04-19,3.6359933116228986
2020-04-20,3.454513154314737
2020-04-21,3.6467812270585473
2020-04-22,3.6585870389594684
2020-04-23,3.902107769276461
2020-04-24,3.639854184293855
2020-04-25,3.6926379405775163
2020-04-26,3.6624901523768996
2020-04-27,3.55265581537691
2020-04-28,3.78745130158663
2020-04-29,3.752089755393906
2020-04-30,3.7598080052949263
2020-05-01,3.593654221553029
2020-05-02,3.8288392003998153
2020-05-03,3.5524189356833773
2020-05-04,3.7554102959764575
2020-05-05,3.9199657447823766
2020-05-06,3.606135953018855
2020-05-07,3.6529017585114394
2020-05-08,3.7239098699172333
2020-05-09,3.6680803182035824
2020-05-10,3.567913310531143
2020-05-11,3.7344549921690406
2020-05-12,3.626053266673086
2020-05-13,3.784392338523224
2020-05-14,3.6499032361403527
2020-05-15,3.9017133447929235
2020-05-16,3.673329056064485
2020-05-17,3.7244414887707658
2020-05-18,3.843049911698562
2020-05-19,3.643718105778662
2020-05-20,3.7947111631121766
2020-05-21,3.9078928328722506
2020-05-22,3.6216948325033513
2020-05-23,3.8062207910372328
2020-05-24,3.8191080098156984
2020-05-25,3.87671082978508
2020-05-26,3.680287167997881
2020-05-27,3.677433542469482
2020-05-28,3.8672119643764273
2020-05-29,3.850294877311583
2020-05-30,3.8512626422728578
2020-05-31,3.8665118060917583
2020-06-01,3.7695531462498235
2020-06-02,3.866502941086399
2020-06-03,3.8783383958216553
2020-06-04,3.7833795030604263
2020-06-05,4.04720379782381
2020-06-06,3.913847823989096
2020-06-07,3.7531971207282773
2020-06-08,3.943868785909366
2020-06-09,3.7866524845321323
2020-06-10,3.968755859910728
2020-06-11,4.011851470668242
2020-06-12,3.8198841979251865
2020-06-13,4.004264797209658
2020-06-14,3.955192498587048
2020-06-15,4.002118336441343
2020-06-16,4.115598448884583
2020-06-17,3.9073943048715742
2020-06-18,3.86257881949629
2020-06-19,3.855023882382906
2020-06-20,3.8684189715034565
2020-06-21,3.948314503713132
2020-06-22,3.9961627615496256
2020-06-23,3.995735963461141
2020-06-24,4.056799174284414
2020-06-25,3.9813878687458972
2020-06-26,4.131439001822334
2020-06-27,3.9656071323909776
2020-06-28,4.270064486898605
2020-06-29,4.066574822008999
2020-06-30,3.924236844821889
2020-07-01,3.9087900986390247
2020-07-02,4.070033816478335
2020-07-03,4.0053262510188725
2020-07-04,4.104935517511292
2020-07-05,4.08669741574802
2020-07-06,4.03790246387125
2020-07-07,3.966289479701373
2020-07-08,3.905237706161115
2020-07-09,4.017792886385625
2020-07-10,4.153772894290286
2020-07-11,4.095196017174751
2020-07-12,3.954829712140537
2020-07-13,4.102300284770381
2020-07-14,4.129052534194974
2020-07-15,4.007632017294197
2020-07-16,4.1168439679872035
2020-07-17,4.112701141453744
2020-07-18,3.997945565032935
2020-07-19,4.153335580075354
2020-07-20,4.178899895192815
2020-07-21,4.236339954665764
2020-07-22,4.238575667781433
2020-07-23,4.000534873242695
2020-07-24,4.049569855617154
2020-07-25,4.1998491414227574
2020-07-26,4.204658690800051
2020-07-27,4.209659109066872
2020-07-28,4.548240053605767
2020-07-29,4.22480541302362
2020-07-30,4.285957869329622
2020-07-31,4.272420522711564
2020-08-01,4.246711241515378
2020-08-02,4.154528342127496
2020-08-03,4.266365390577611
2020-08-04,4.117527893014319
2020-08-05,4.17539795712462
2020-08-06,4.15473905862066
2020-08-07,4.215583371976027
2020-08-08,4.442906087361145
2020-08-09,4.028680513708323
2020-08-10,4.28792120844683
2020-08-11,4.061831960755806
2020-08-12,4.179637793285929
2020-08-13,4.339371440557874
2020-08-14,4.240466672562122
2020-08-15,4.129742315862915
2020-08-16,4.169379348302036
2020-08-17,4.312176216865535
2020-08-18,4.17439931886292
2020-08-19,4.272213244354728
2020-08-20,4.25816690814574
2020-08-21,4.191402062039903
2020-08-22,4.47381803741271
2020-08-23,4.325585373492643
2020-08-24,4.062356545712524
2020-08-25,4.286100265957865
2020-08-26,4.203766149388028
2020-08-27,4.3575832841804445
2020-08-28,4.195387515409449
2020-08-29,4.265369385941334
2020-08-30,4.329448348177709
2020-08-31,4.367534255016512
2020-09-01,4.162840139997726
2020-09-02,4.251232065723072
2020-09-03,4.23890089323921
2020-09-04,4.222676054921828
2020-09-05,4.466067796676137
2020-09-06,4.331433330406443
2020-09-07,4.1661585240934755
2020-09-08,4.385243459300541
2020-09-09,4.506781455564496
2020-09-10,4.39881883089301
2020-09-11,4.144539376685173
2020-09-12,4.248854366009651
2020-09-13,4.424667382331545
2020-09-14,4.227804702089635
2020-09-15,4.343445683402478
2020-09-16,4.376915802747381
2020-09-17,4.207044456776081
2020-09-18,4.293966440086782
2020-09-19,3.9758700249007592
2020-09-20,4.19753206639573
2020-09-21,4.274584383101259
2020-09-22,4.174829582258276
2020-09-23,4.46251213669605
2020-09-24,4.155816477817896
2020-09-25,4.254282410215546
2020-09-26,4.310713954972204
2020-09-27,4.441017251304321
2020-09-28,4.152450941463375
2020-09-29,4.411398227702837
2020-09-30,4.295047599294953
2020-10-01,4.194713926971126
2020-10-02,4.337814040147656
2020-10-03,4.310147338377519
2020-10-04,4.228756536342543
2020-10-05,4.2941949004964535
2020-10-06,4.247019876259378
2020-10-07,4.295140083345781
2020-10-08,4.348139620456364
2020-10-09,4.438568081801183
2020-10-10,4.1541269213207155
2020-10-11,4.489056713328919
2020-10-12,4.0782929728153325
2020-10-13,4.25597575961723
2020-10-14,4.327543341181434
2020-10-15,4.294273717587143
2020-10-16,4.2012737997751595
2020-10-17,4.240007837884596
2020-10-18,4.2087041779248535
2020-10-19,4.196160735853842
2020-10-20,4.337059954519572
2020-10-21,4.284714308008944
2020-10-22,4.176546210547507
2020-10-23,4.332533905339848
2020-10-24,4.269953921641029
2020-10-25,4.317074529889966
2020-10-26,4.295230865404692
2020-10-27,4.145764501231708
2020-10-28,4.1689593452578535
2020-10-29,4.29593877499079
2020-10-30,4.278398041020037
2020-10-31,4.2113432302397875
2020-11-01,4.221160442127887
2020-11-02,4.333111633509113
2020-11-03,4.1420297809030036
2020-11-04,4.251664001654516
2020-11-05,4.1724291641670535
2020-11-06,4.166502572994234
2020-11-07,4.293700037673456
2020-11-08,4.261846359921982
2020-11-09,4.2560701132328616
2020-11-10,4.300614865823976
2020-11-11,4.167449994150441
2020-11-12,4.228763719258219
2020-11-13,4.1246981626430195
2020-11-14,4.183236929015358
2020-11-15,4.132841936406794
2020-11-16,4.1505337499885
2020-11-17,4.195271219400367
2020-11-18,4.0487997685322
2020-11-19,4.334673362274567
2020-11-20,4.019593709338071
2020-11-21,3.9934869664070796
2020-11-22,4.225378430077968
2020-11-23,4.183347843918967
2020-11-24,4.161162100694559
2020-11-25,4.156109136511895
2020-11-26,4.086531919545072
2020-11-27,3.9924723506728044
2020-11-28,4.084180261574791
2020-11-29,4.003248138283546
2020-11-30,4.162804942120361
2020-12-01,4.0448817261773256
2020-12-02,3.9712997670664705
2020-12-03,4.015942152154427
2020-12-04,4.0835760678823645
2020-12-05,3.9800853078879297
2020-12-06,3.9483849450240713
2020-12-07,4.0491010415531195
2020-12-08,4.043332168538624
2020-12-09,3.9622239874668335
2020-12-10,3.9598786239666492
2020-12-11,4.02423471265772
2020-12-12,3.850253427958671
2020-12-13,3.848334275054938
2020-12-14,3.911243440310776
2020-12-15,3.9557405525605276
2020-12-16,4.002165403637829
2020-12-17,4.112593403246541
2020-12-18,4.0448024163996985
2020-12-19,3.937018595914698
2020-12-20,3.9450859302986907
2020-12-21,3.840710609456723
2020-12-22,3.9330909048491756
2020-12-23,3.900059489029959
2020-12-24,3.9551865883020967
2020-12-25,3.834189043208748
2020-12-26,3.962853998931524
2020-12-27,4.058212029191854
2020-12-28,3.888094266232358
2020-12-29,3.9331887176814138
2020-12-30,3.956096094167165
2020-12-31,3.841042441383665
2021-01-01,4.003573736753291
2021-01-02,3.976526919674251
2021-01-03,3.979160625274169
2021-01-04,3.8862412584461263
2021-01-05,3.960168094971092
2021-01-06,4.001719092804819
2021-01-07,4.091264874033783
2021-01-08,4.036339618280982
2021-01-09,4.15002527697257
2021-01-10,3.8523009342764385
2021-01-11,4.010632257916649
2021-01-12,3.9361364127524476
2021-01-13,4.131223696492004
2021-01-14,3.8258955858790173
2021-01-15,3.817277696792579
2021-01-16,3.8358791609329246
2021-01-17,3.678043084841059
2021-01-18,3.832518670146072
2021-01-19,3.8038912863565892
2021-01-20,3.8896047439415993
2021-01-21,3.9035537607221675
2021-01-22,4.051861567064912
2021-01-23,3.9542082303293777
2021-01-24,3.796453392590198
2021-01-25,3.7593382390986507
2021-01-26,3.893467078848285
2021-01-27,3.707408257169213
2021-01-28,4.017796266598271
2021-01-29,3.947877026963587
2021-01-30,3.778363285156732
2021-01-31,3.6493818220677325
2021-02-01,3.9515648849418046
2021-02-02,3.8002753221577827
2021-02-03,3.931133201786904
2021-02-04,3.6436029705830513
2021-02-05,3.7388755779180363
2021-02-06,3.7951792260415482
2021-02-07,3.795270355579466
2021-02-08,3.741560063215873
2021-02-09,3.84492397875806
2021-02-10,3.6720285425832766
2021-02-11,3.760784602220321
2021-02-12,3.7833655608472743
2021-02-13,3.8191759021935447
2021-02-14,3.8353731698028186
2021-02-15,3.648311821262845
2021-02-16,3.604014665129915
2021-02-17,3.881930512116279
2021-02-18,3.78421864178552
2021-02-19,3.673051601526876
2021-02-20,3.9000179860039896
2021-02-21,3.753563192038549
2021-02-22,3.85710965548606
2021-02-23,3.7432080963837926
2021-02-24,3.939900261674559
2021-02-25,3.906822463711345
2021-02-26,3.7039493160313053
2021-02-27,3.823655342327853
2021-02-28,3.788784219095222
2021-03-01,3.858954684549834
2021-03-02,3.623541253755343
2021-03-03,3.786678592995584
2021-03-04,3.822054099864303
2021-03-05,3.538574815412135
2021-03-06,3.5944594567359704
2021-03-07,3.5072985581655676
2021-03-08,3.682817947735373
2021-03-09,3.7801505328582676
2021-03-10,3.857370913133681
2021-03-11,3.713385184848984
2021-03-12,3.8677797020697886
2021-03-13,3.565952697597192
2021-03-14,3.5327718336667755
2021-03-15,3.6968053328667434
2021-03-16,3.7401196860086867
2021-03-17,3.6978999095766314
2021-03-18,3.4939847836931253
2021-03-19,3.6914800955939597
2021-03-20,3.5697118517089397
2021-03-21,3.766996424353846
2021-03-22,3.7366630657020186
2021-03-23,3.606093045674303
2021-03-24,3.6488758043324414
2021-03-25,3.5946262504066575
2021-03-26,3.6946683496848283
2021-03-27,3.7969425833986112
2021-03-28,3.6034511279535626
2021-03-29,3.7531268782555083
2021-03-30,3.6504978648821824
2021-03-31,3.6251404119358708
2021-04-01,3.694731128141312
2021-04-02,3.6030185031629993
2021-04-03,3.652388149938302
2021-04-04,3.589277051430768
2021-04-05,3.9069501406436116
2021-04-06,3.715517377017974
2021-04-07,3.643632024845436
2021-04-08,3.7367158017662554
2021-04-09,3.7058974143276133
2021-04-10,3.696944304447178
2021-04-11,3.7824670497246795
2021-04-12,3.798907740916707
2021-04-13,3.6723102959862284
2021-04-14,3.67007822523471
2021-04-15,3.702550034419969
2021-04-16,3.502353049045519
2021-04-17,3.58361008940186
2021-04-18,3.8744939554836106
2021-04-19,3.905073142869951
2021-04-20,3.7185342992438777
2021-04-21,3.804045972150218
2021-04-22,3.7805576300578227
2021-04-23,4.06045209881089
2021-04-24,3.8677410491713906
2021-04-25,3.7462985216238907
2021-04-26,3.6669291622841125
2021-04-27,3.605316697321667
2021-04-28,3.7898699827255857
2021-04-29,3.697533945606698
2021-04-30,3.634671081165461
2021-05-01,3.7160475221663694
2021-05-02,3.6764381666710637
2021-05-03,3.9572739328134623
2021-05-04,3.8807680176575503
2021-05-05,3.795927322464769
2021-05-06,3.9489145960903818
2021-05-07,3.8129264162966856
2021-05-08,3.7234031113388903
2021-05-09,3.966257141135435
2021-05-10,3.8723188879836683
2021-05-11,3.719255038205111
2021-05-12,3.808564826880077
2021-05-13,3.744721812707221
2021-05-14,3.6987531223632724
2021-05-15,3.9344634143168973
2021-05-16,4.037661568338183
2021-05-17,3.711797627916195
2021-05-18,3.9129445640603904
2021-05-19,3.7966339330494128
2021-05-20,3.818091999045588
2021-05-21,3.8127257772278766
2021-05-22,3.7907794804760266
2021-05-23,3.887295318753957
2021-05-24,3.8046623935428987
2021-05-25,3.9201654129688404
2021-05-26,3.893504731662435
2021-05-27,3.880087434399048
2021-05-28,3.8187228375737496
2021-05-29,3.8573406747579044
2021-05-30,3.99613553257084
2021-05-31,3.9763050760007084
2021-06-01,3.8341114606622058
2021-06-02,3.9474888489505955
2021-06-03,4.018416283707477
2021-06-04,3.78209062037965
2021-06-05,4.009150664101057
2021-06-06,3.8943639708147497
2021-06-07,4.0235243987572336
2021-06-08,3.8960015547942906
2021-06-09,3.7977252149795317
2021-06-10,3.8213664077665483
2021-06-11,3.9948558942026215
2021-06-12,4.02196416293965
2021-06-13,3.9115207672499164
2021-06-14,4.071786430162964
2021-06-15,3.8477623996665016
2021-06-16,4.013304340577163
2021-06-17,3.9048175306429425
2021-06-18,3.966749505691645
2021-06-19,4.0426923030636805
2021-06-20,3.9579339888170626
2021-06-21,4.011544445577018
2021-06-22,4.156653955575987
2021-06-23,4.004358377115646
2021-06-24,4.151636094734653
2021-06-25,3.9611101639150506
2021-06-26,4.133068097349635
2021-06-27,4.230242456172393
2021-06-28,3.844908365702045
2021-06-29,4.018358044692595
2021-06-30,4.1617152999505524
2021-07-01,4.089648061859218
2021-07-02,4.152993935782266
2021-07-03,4.061388056282435
2021-07-04,4.136331508298748
2021-07-05,4.117967744562875
2021-07-06,4.256151859456646
2021-07-07,4.170627439467059
2021-07-08,4.184729117715733
2021-07-09,4.115534732017454
2021-07-10,4.113683759185078
2021-07-11,4.124877196075977
2021-07-12,4.21323185699956
2021-07-13,4.13730514192971
2021-07-14,4.213959677874905
2021-07-15,4.398060876086634
2021-07-16,4.283130231257481
2021-07-17,4.168869104175867
2021-07-18,4.3270016618255385
2021-07-19,4.171435057513843
2021-07-20,4.013744390522741
2021-07-21,4.122012811464252
2021-07-22,4.040955638245651
2021-07-23,4.198044114173811
2021-07-24,4.24014364795736
2021-07-25,4.410996090836195
2021-07-26,4.2810383520783075
2021-07-27,4.231370042827944
2021-07-28,4.341094898554616
2021-07-29,4.041853373639506
2021-07-30,4.2912778177651605
2021-07-31,4.349487824700259
2021-08-01,4.12916172178426
2021-08-02,4.395947520705491
2021-08-03,4.319904907340972
2021-08-04,4.248939677138203
2021-08-05,4.358088601078705
2021-08-06,4.526149103579061
2021-08-07,4.321462038909419
2021-08-08,4.3322180166674285
2021-08-09,4.26550414073977
2021-08-10,4.230422596021017
2021-08-11,4.402328771063803
2021-08-12,4.237495165283884
2021-08-13,4.333987603586811
2021-08-14,4.282710636184626
2021-08-15,4.381936653227216
2021-08-16,4.37088300418454
2021-08-17,4.4446637136538225
2021-08-18,4.293214802086593
2021-08-19,4.320448488505297
2021-08-20,4.252691013818301
2021-08-21,4.309180398147748
2021-08-22,4.394292146104971
2021-08-23,4.435122490144713
2021-08-24,4.2699769388430795
2021-08-25,4.451831396388852
2021-08-26,4.503018620361418
2021-08-27,4.4112882861872365
2021-08-28,4.560019531956629
2021-08-29,4.297260669342362
2021-08-30,4.252377559756882
2021-08-31,4.201077595389235
2021-09-01,4.5305631667484185
2021-09-02,4.44830634633871
2021-09-03,4.3791237222161215
2021-09-04,4.414392286987287
2021-09-05,4.275460073449361
2021-09-06,4.63409757060971
2021-09-07,4.4038572775078695
2021-09-08,4.4031863989874696
2021-09-09,4.466033926984933
2021-09-10,4.442666759036904
2021-09-11,4.4179607072658085
2021-09-12,4.317428927736042
2021-09-13,4.444424609009876
2021-09-14,4.5861787170603865
2021-09-15,4.53311365326701
2021-09-16,4.558382403251794
2021-09-17,4.348330829761329
2021-09-18,4.300777021908031
2021-09-19,4.387340283682998
2021-09-20,4.405569250136535
2021-09-21,4.509389982376253
2021-09-22,4.230594735269094
2021-09-23,4.552562932400823
2021-09-24,4.383470216444989
2021-09-25,4.356142508619218
2021-09-26,4.297076421359228
2021-09-27,4.232154230057018
2021-09-28,4.479206980793901
2021-09-29,4.403368953300159
2021-09-30,4.266085762513235
2021-10-01,4.264516415986632
2021-10-02,4.359286322146909
2021-10-03,4.558505845250268
2021-10-04,4.364282233683811
2021-10-05,4.238463928746612
2021-10-06,4.362640385588858
2021-10-07,4.358278878970787
2021-10-08,4.114099684526499
2021-10-09,4.376497066352479
2021-10-10,4.35687294716578
2021-10-11,4.447529107684743
2021-10-12,4.560648985357828
2021-10-13,4.4861582557223585
2021-10-14,4.3442654000653045
2021-10-15,4.258059029658808
2021-10-16,4.623510511138625
2021-10-17,4.369465595158667
2021-10-18,4.362212992111617
2021-10-19,4.355591762679738
2021-10-20,4.374905687625048
2021-10-21,4.337663703625075
2021-10-22,4.291646558724416
2021-10-23,4.291151275949534
2021-10-24,4.3392985907749235
2021-10-25,4.284881492439992
2021-10-26,4.264503739738354
2021-10-27,4.342911003981521
2021-10-28,4.303166280581831
2021-10-29,4.47537674813582
2021-10-30,4.056112433639163
2021-10-31,4.426511699668937
2021-11-01,4.438041908885966
2021-11-02,4.102088680556194
2021-11-03,4.271076384522236
2021-11-04,4.264042833187007
2021-11-05,4.15620309406573
2021-11-06,4.214866760651354
2021-11-07,4.177213108770372
2021-11-08,4.459049396817099
2021-11-09,4.372872564337926
2021-11-10,4.401874659132214
2021-11-11,4.3422341915128655
2021-11-12,4.152444432865442
2021-11-13,4.2081163955007455
2021-11-14,4.304662294425158
2021-11-15,4.128607512877319
2021-11-16,4.317156084860801
2021-11-17,4.2168016136734146
2021-11-18,4.198273436101717
2021-11-19,4.301717833675898
2021-11-20,4.269860965854626
2021-11-21,4.184098830906134
2021-11-22,4.330838808022277
2021-11-23,4.101461009967971
2021-11-24,4.265775135217099
2021-11-25,4.258060244786183
2021-11-26,4.162319941654069
2021-11-27,4.220369899053975
2021-11-28,4.057086430182858
2021-11-29,4.26900250767611
2021-11-30,4.152474095790458
2021-12-01,4.1130206667266815
2021-12-02,4.2644883869112284
2021-12-03,4.083415117691446
2021-12-04,4.00723460668337
2021-12-05,3.9866200051024125
2021-12-06,4.197058758302892
2021-12-07,4.0025640493310854
2021-12-08,4.300211738602366
2021-12-09,3.9106425706393804
2021-12-10,4.282563941832951
2021-12-11,4.128084201248742
2021-12-12,4.0913584077349165
2021-12-13,4.040569953427509
2021-12-14,4.1289942639278
2021-12-15,4.079324392193535
2021-12-16,4.1874154559333645
2021-12-17,4.082497411944232
2021-12-18,4.080087957697773
2021-12-19,4.022675232858111
2021-12-20,4.047317886538935
2021-12-21,4.077767727978165
2021-12-22,3.8699467066548414
2021-12-23,3.9001236762378437
2021-12-24,4.103251762324244
2021-12-25,4.040001276081082
2021-12-26,3.9985138039287125
2021-12-27,4.012762740813947
2021-12-28,4.039696308427764
2021-12-29,3.944994313047108
2021-12-30,3.915187072931288
2021-12-31,4.006666220505822
2022-01-01,3.9833272108107454
2022-01-02,4.116092955167519
2022-01-03,3.899134654995502
2022-01-04,4.1664578005642365
2022-01-05,4.104976825786502
2022-01-06,4.077522237111662
2022-01-07,4.144419611648829
2022-01-08,4.206959980118719
2022-01-09,4.136144037723228
2022-01-10,3.844948267432079
2022-01-11,3.8954424975710116
2022-01-12,3.9553203544090443
2022-01-13,4.01485250819132
2022-01-14,4.058491316461446
2022-01-15,3.9286754996953093
2022-01-16,4.014495101925035
2022-01-17,3.9148943640367073
2022-01-18,3.923942392014953
2022-01-19,3.839138442827137
2022-01-20,3.8822420406828884
2022-01-21,3.834209702582818
2022-01-22,3.86665715784559
2022-01-23,4.064530026171556
2022-01-24,3.859203869273244
2022-01-25,4.212417912717226
2022-01-26,3.9936069517857233
2022-01-27,3.9579151902407648
2022-01-28,3.8488146119947144
2022-01-29,3.9999640028323578
2022-01-30,3.8677170677434254
2022-01-31,3.9328962564413565
2022-02-01,4.172186101352143
2022-02-02,3.9021233167105795
2022-02-03,4.022278903218126
2022-02-04,3.8327280939498993
2022-02-05,3.8953142311637174
2022-02-06,4.071734919633281
2022-02-07,3.827875590424215
2022-02-08,4.067811466163491
2022-02-09,3.9534141790688575
2022-02-10,3.8225439079321095
2022-02-11,3.9382633246280023
2022-02-12,3.9685914426387576
2022-02-13,3.929913015009389
2022-02-14,3.707189210004884
2022-02-15,3.788062312864145
2022-02-16,3.8326742186483265
2022-02-17,3.8467194870164234
2022-02-18,3.9130544503426288
2022-02-19,3.8656703552758565
2022-02-20,3.7113683525807275
2022-02-21,3.880015513709859
2022-02-22,3.90023851160806
2022-02-23,3.892435293035886
2022-02-24,3.941903541741823
2022-02-25,3.914680594921915
2022-02-26,3.874763738802056
2022-02-27,3.819481676086553
2022-02-28,3.6581505307851083
2022-03-01,3.865053350709858
2022-03-02,3.840802368529664
2022-03-03,3.8452313307152775
2022-03-04,3.6885367935973132
2022-03-05,3.7063431100136204
2022-03-06,3.9181005933358386
2022-03-07,3.807266260555912
2022-03-08,3.877908700917091
2022-03-09,3.8112281448917176
2022-03-10,3.810110821873653
2022-03-11,3.8998040874046063
2022-03-12,3.753313674690922
2022-03-13,3.8135749211127794
2022-03-14,3.7568825487317867
2022-03-15,3.758910480013174
2022-03-16,3.7707959287678925
2022-03-17,3.823382761549412
2022-03-18,3.752854131530765
2022-03-19,3.9259677121025907
2022-03-20,3.710698071537475
2022-03-21,3.7813420050547064
2022-03-22,3.7560301352649166
2022-03-23,3.944778812742412
2022-03-24,3.8199179737172684
2022-03-25,3.9037320565424163
2022-03-26,3.6523802221084485
2022-03-27,3.8281333779354134
2022-03-28,3.8909868121494604
2022-03-29,3.8109506256312664
2022-03-30,3.910071664225962
2022-03-31,3.752698850152068
2022-04-01,3.946368908155326
2022-04-02,4.036432547766862
2022-04-03,3.771469224429054
2022-04-04,3.764514588549576
2022-04-05,3.9558160750637428
2022-04-06,3.9699482363938725
2022-04-07,3.761318572929368
2022-04-08,3.7732991289832474
2022-04-09,3.788951758410646
2022-04-10,3.684596213297073
2022-04-11,3.729185185071917
2022-04-12,3.7227428932367697
2022-04-13,3.7485806542368687
2022-04-14,3.8241915605605
2022-04-15,3.8534766773887856
2022-04-16,3.987595214800485
2022-04-17,3.735293791547836
2022-04-18,3.9362387685868168
2022-04-19,3.819177487097272
2022-04-20,3.838491532234272
2022-04-21,3.9138722250613016
2022-04-22,3.7371604124472393
2022-04-23,3.890804992583771
2022-04-24,3.8724287788492386
2022-04-25,3.9083354071727827
2022-04-26,3.891400070734937
2022-04-27,4.111491343338513
2022-04-28,3.8057496207137316
2022-04-29,3.820069324634946
2022-04-30,3.8145823994827524
2022-05-01,3.8251570986745964
2022-05-02,3.8208542543018518
2022-05-03,4.007461422416961
2022-05-04,4.034654466761591
2022-05-05,3.839649957221483
2022-05-06,3.817684624890956
2022-05-07,3.952331141170564
2022-05-08,3.8543092270436197
2022-05-09,3.9772379151840203
2022-05-10,3.9387201857003324
2022-05-11,3.7714052421380333
2022-05-12,4.082349214821444
2022-05-13,4.111871405355249
2022-05-14,3.875754226411267
2022-05-15,3.9030755035701348
2022-05-16,3.9753064433636602
2022-05-17,3.9851000642968115
2022-05-18,4.022502067658617
2022-05-19,4.162718643838231
2022-05-20,3.949109814672653
2022-05-21,3.892135445197918
2022-05-22,3.8392466346425556
2022-05-23,3.9093501519652825
2022-05-24,3.984444707896623
2022-05-25,4.1725755167426355
2022-05-26,3.946767412703732
2022-05-27,4.02636103424958
2022-05-28,4.0078369141706345
2022-05-29,4.133857135159547
2022-05-30,4.273289652575627
2022-05-31,3.9731264799462385
2022-06-01,3.9829230408902383
2022-06-02,4.14197170611458
2022-06-03,4.11146672033293
2022-06-04,4.23370188106539
2022-06-05,4.113207463395661
2022-06-06,4.024697137630629
2022-06-07,4.125530014967149
2022-06-08,4.183197828506833
2022-06-09,4.16026164316572
2022-06-10,4.134848054665595
2022-06-11,4.196714868495398
2022-06-12,4.212921471812069
2022-06-13,4.240168328864111
2022-06-14,4.172798173044192
2022-06-15,4.097202597861713
2022-06-16,4.134583689085226
2022-06-17,4.246570047270024
2022-06-18,4.050239549373138
2022-06-19,4.174819766819329
2022-06-20,4.104641444112723
2022-06-21,4.152874482293482
2022-06-22,4.2838698609152726
2022-06-23,4.181157470869952
2022-06-24,4.172710538343754
2022-06-25,4.03809523528282
2022-06-26,4.254713036160828
2022-06-27,4.25063401222071
2022-06-28,4.408398288045319
