Date,Total Coliform (MPN/100mL)
2020-06-27,120.67276678251761
2020-06-28,126.8131260543119
2020-06-29,122.79442290217283
2020-06-30,119.99861632898221
2020-07-01,119.74048210231021
2020-07-02,123.01598982917257
2020-07-03,121.77228955938995
2020-07-04,123.81472864824369
2020-07-05,123.50000820030895
2020-07-06,122.5739237500273
2020-07-07,121.19123689266928
2020-07-08,120.01951779719116
2020-07-09,122.3196667127896
2020-07-10,125.08802658458808
2020-07-11,123.96494871002412
2020-07-12,121.20576787148275
2020-07-13,124.20299591413844
2020-07-14,124.7855146515174
2020-07-15,122.4042211537209
2020-07-16,124.63520613739536
2020-07-17,124.5987108542961
2020-07-18,122.34956211336727
2020-07-19,125.50291312185445
2020-07-20,126.05932455433624
2020-07-21,127.2528119248716
2020-07-22,127.3417601777253
2020-07-23,122.62471297946881
2020-07-24,123.64870305184594
2020-07-25,126.6970880973285
2020-07-26,126.83557463636242
2020-07-27,126.97736224221973
2020-07-28,133.7902316824607
2020-07-29,127.36224850579501
2020-07-30,128.62545428926296
2020-07-31,128.39429913733622
2020-08-01,127.91912868503438
2020-08-02,126.11389769904876
2020-08-03,128.38846611322322
2020-08-04,125.44893284144133
2020-08-05,126.64292900933772
2020-08-06,126.26571328730093
2020-08-07,127.5179185084125
2020-08-08,132.09903801031257
2020-08-09,123.84852769960213
2020-08-10,129.0666686495884
2020-08-11,124.57752676832845
2020-08-12,126.9655928359889
2020-08-13,130.1915120756815
2020-08-14,128.24395062826454
2020-08-15,126.05927597716554
2020-08-16,126.88109884513813
2020-08-17,129.76537955421415
2020-08-18,127.03743765184099
2020-08-19,129.02055676192197
2020-08-20,128.7657072271036
2020-08-21,127.45571635623081
2020-08-22,133.1285632780843
2020-08-23,130.1876515092315
2020-08-24,124.9460235232072
2020-08-25,129.4430467575652
2020-08-26,127.81770695231656
2020-08-27,130.91457954675877
2020-08-28,127.69037535892656
2020-08-29,129.10889940529546
2020-08-30,130.40853513737986
2020-08-31,131.18747426261166
2020-09-01,127.10997234883999
2020-09-02,128.89334579423718
2020-09-03,128.6614072164011
2020-09-04,128.35074091140112
2020-09-05,133.23154769907728
2020-09-06,130.55096797364612
2020-09-07,127.25671550638648
2020-09-08,131.64878859682563
2020-09-09,134.08905056154617
2020-09-10,131.93842494504216
2020-09-11,126.86058501896551
2020-09-12,128.9537539484468
2020-09-13,132.47600136731276
2020-09-14,128.54385103023424
2020-09-15,130.860888587374
2020-09-16,131.53362231841433
2020-09-17,128.13863916924066
2020-09-18,129.8786343076753
2020-09-19,123.51737271722376
2020-09-20,127.95039130387879
2020-09-21,129.49032650408725
2020-09-22,127.49323079192064
2020-09-23,133.2439942165172
2020-09-24,127.10630626162045
2020-09-25,129.070964137613
2020-09-26,130.19404964724632
2020-09-27,132.7936872180668
2020-09-28,127.01505159996451
2020-09-29,132.1858090039482
2020-09-30,129.849731641839
2020-10-01,127.833119614359
2020-10-02,130.68431245485021
2020-10-03,130.11930135743754
2020-10-04,128.47894407592304
2020-10-05,129.77430965562152
2020-10-06,128.81655097614944
2020-10-07,129.76384465680695
2020-10-08,130.80787714916383
2020-10-09,132.5996450661949
2020-10-10,126.89318246530061
2020-10-11,133.57330605969233
2020-10-12,125.33873162288592
2020-10-13,128.87226607052278
2020-10-14,130.2826807139113
2020-10-15,129.59554175871693
2020-10-16,127.71299386770791
2020-10-17,128.46432872558037
2020-10-18,127.8141201704177
2020-10-19,127.5383336732048
2020-10-20,130.33062547454116
2020-10-21,129.25725266942837
2020-10-22,127.06667138300934
2020-10-23,130.15845454505288
2020-10-24,128.8781410289923
2020-10-25,129.7911047521371
2020-10-26,129.3240571470567
2020-10-27,126.30383861598202
2020-10-28,126.7361364703932
2020-10-29,129.24342762391694
2020-10-30,128.85962665877236
2020-10-31,127.48486508739178
2020-11-01,127.64687487510352
2020-11-02,129.85090533244173
2020-11-03,125.99362635908795
2020-11-04,128.15003086341184
2020-11-05,126.528426964002
2020-11-06,126.37237168831571
2020-11-07,128.87819234610973
2020-11-08,128.2023962700669
2020-11-09,128.0475664043669
2020-11-10,128.898585760267
2020-11-11,126.1948536828988
2020-11-12,127.38014657483915
2020-11-13,125.25731900973783
2020-11-14,126.38605538402012
2020-11-15,125.3356065153664
2020-11-16,125.64639631539194
2020-11-17,126.49761453249316
2020-11-18,123.5241825436916
2020-11-19,129.19719268582867
2020-11-20,122.85069230808749
2020-11-21,122.28321785116317
2020-11-22,126.87528868208473
2020-11-23,125.98851323143082
2020-11-24,125.49824303379985
2020-11-25,125.35025060668477
2020-11-26,123.91140922087084
2020-11-27,121.98257090906799
2020-11-28,123.76874642368513
2020-11-29,122.10179970368311
2020-11-30,125.24432428908081
2020-12-01,122.836955646354
2020-12-02,121.31613379914988
2020-12-03,122.15953506868618
2020-12-04,123.46251783583132
2020-12-05,121.3427726992014
2020-12-06,120.65861591117326
2020-12-07,122.62258357738177
2020-12-08,122.45666204015322
2020-12-09,120.78377950651337
2020-12-10,120.68599351814852
2020-12-11,121.92209184391403
2020-12-12,118.39131309153117
2020-12-13,118.30166252246384
2020-12-14,119.50847905566712
2020-12-15,120.34697048891094
2020-12-16,121.22394790485394
2020-12-17,123.38093476394441
2020-12-18,121.97350364867536
2020-12-19,119.76619290896004
2020-12-20,119.87589761530775
2020-12-21,117.73675686845306
2020-12-22,119.53275139796992
2020-12-23,118.82054994850179
2020-12-24,119.87157232834154
2020-12-25,117.40017061472336
2020-12-26,119.9221029572654
2020-12-27,121.77799605147935
2020-12-28,118.32448773388754
2020-12-29,119.17535331481272
2020-12-30,119.5826221261666
2020-12-31,117.23083015829256
2021-01-01,121.48145606568507
2021-01-02,120.88997564716563
2021-01-03,120.89229549479154
2021-01-04,118.98375862747972
2021-01-05,120.41236542123781
2021-01-06,121.19368983049874
2021-01-07,122.93515902285517
2021-01-08,121.78747124281215
2021-01-09,124.0122800927778
2021-01-10,118.00918174751656
2021-01-11,121.12750396614368
2021-01-12,119.58960435943706
2021-01-13,123.44370309987067
2021-01-14,117.28984384113349
2021-01-15,117.0705529159429
2021-01-16,117.39602686560701
2021-01-17,114.1931416162958
2021-01-18,117.23689487989985
2021-01-19,116.6190076058057
2021-01-20,118.28836943849466
2021-01-21,118.52288804139579
2021-01-22,121.44504119681244
2021-01-23,119.44844329096559
2021-01-24,116.25030006457342
2021-01-25,115.46544797826004
2021-01-26,118.10598582008828
2021-01-27,114.3432929537095
2021-01-28,120.51007153207544
2021-01-29,119.07125209548424
2021-01-30,115.64110156342495
2021-01-31,113.02216736972738
2021-02-01,119.02710610619549
2021-02-02,115.96318621472462
2021-02-03,118.54282035507714
2021-02-04,112.75530858133949
2021-02-05,114.62448081733284
2021-02-06,115.7149118585715
2021-02-07,115.68174107904353
2021-02-08,114.57320078172143
2021-02-09,116.60681373678958
2021-02-10,113.1159187275644
2021-02-11,114.85874247917026
2021-02-12,115.27876262559764
2021-02-13,115.96407820490805
2021-02-14,116.25784924171862
2021-02-15,112.48717382908517
2021-02-16,111.57251686434239
2021-02-17,117.10286307026638
2021-02-18,115.12140632646091
2021-02-19,112.87160564638778
2021-02-20,117.38524076395183
2021-02-21,114.43122722885036
2021-02-22,116.47802114183273
2021-02-23,114.17664405547113
2021-02-24,118.08793782651713
2021-02-25,117.40463538394424
2021-02-26,113.32623544244791
2021-02-27,115.70023467997778
2021-02-28,114.98351258879049
2021-03-01,116.36844965211037
2021-03-02,111.64254164493559
2021-03-03,114.88848711987517
2021-03-04,115.58003900739472
2021-03-05,109.8953428572808
2021-03-06,110.99877748902696
2021-03-07,109.24215781423916
2021-03-08,112.74000436482027
2021-03-09,114.67497900526824
2021-03-10,116.20857718773716
2021-03-11,113.31892404103974
2021-03-12,116.39774959150428
2021-03-13,110.35302118124682
2021-03-14,109.68209448135515
2021-03-15,112.95633610953263
2021-03-16,113.81707778687165
2021-03-17,112.9680214862701
2021-03-18,108.88594419126632
2021-03-19,112.8329627651241
2021-03-20,110.39559819211672
2021-03-21,114.3401785111127
2021-03-22,113.7332890948318
2021-03-23,111.12255540754639
2021-03-24,111.97976605292978
2021-03-25,110.89721874466646
2021-03-26,112.90139207437211
2021-03-27,114.95109467953068
2021-03-28,111.08636883838939
2021-03-29,114.08587093685637
2021-03-30,112.04015981238159
2021-03-31,111.54075991153545
2021-04-01,112.94120111256997
2021-04-02,111.11645065244517
2021-04-03,112.11421797424907
2021-04-04,110.8632396630981
2021-04-05,117.22881104731772
2021-04-06,113.41312772739491
2021-04-07,111.98925114529183
2021-04-08,113.86561155554939
2021-04-09,113.2647787376668
2021-04-10,113.10209692666213
2021-04-11,114.8297728206679
2021-04-12,115.17664313186536
2021-04-13,112.66358086898697
2021-04-14,112.6386506415443
2021-04-15,113.30861672384337
2021-04-16,109.32601954250248
2021-04-17,110.97330917908046
2021-04-18,116.81393507029357
2021-04-19,117.44926032756892
2021-04-20,113.74301086944482
2021-04-21,115.47855037881556
2021-04-22,115.03486072632904
2021-04-23,120.6595907016352
2021-04-24,116.83296576652437
2021-04-25,114.43245855338039
2021-04-26,112.874153585775
2021-04-27,111.67171676941123
2021-04-28,115.39331638998767
2021-04-29,113.57784194186362
2021-04-30,112.3525340700969
2021-05-01,114.01270596267557
2021-05-02,113.25384590798559
2021-05-03,118.90456239317957
2021-05-04,117.40910928425905
2021-05-05,115.74761433440763
2021-05-06,118.8433220549623
2021-05-07,116.16015334477876
2021-05-08,114.4069039251068
2021-05-09,119.30181196620985
2021-05-10,117.46147390494653
2021-05-11,114.43921208099728
2021-05-12,116.26499963493102
2021-05-13,115.02829600882181
2021-05-14,114.14963183692007
2021-05-15,118.90508822545566
2021-05-16,121.01083054640225
2021-05-17,114.53584728945053
2021-05-18,118.60158534170495
2021-05-19,116.31866314637335
2021-05-20,116.7915931588151
2021-05-21,116.72850271300122
2021-05-22,116.3342629590406
2021-05-23,118.30970485473178
2021-05-24,116.70259705814941
2021-05-25,119.05862023415557
2021-05-26,118.57176785559741
2021-05-27,118.35016788014401
2021-05-28,117.16999278385708
2021-05-29,117.98982327642726
2021-05-30,120.81353702274478
2021-05-31,120.46507315348505
2021-06-01,117.66966051446177
2021-06-02,119.9859679939348
2021-06-03,121.4535620001807
2021-06-04,116.77636510895117
2021-06-05,121.36713880941882
2021-06-06,119.12121953094643
2021-06-07,121.7544696771268
2021-06-08,119.2542665568733
2021-06-09,117.33919079998476
2021-06-10,117.86264802580124
2021-06-11,121.38323845150799
2021-06-12,121.97635679680016
2021-06-13,119.81857902865853
2021-06-14,123.07510446856122
2021-06-15,118.64594290098773
2021-06-16,122.00819241533091
2021-06-17,119.88994333245189
2021-06-18,121.18013111216314
2021-06-19,122.75058122640537
2021-06-20,121.10703970787374
2021-06-21,122.23088891154035
2021-06-22,125.18471917998724
2021-06-23,122.19043237718115
2021-06-24,125.18758089636282
2021-06-25,121.42861055870796
2021-06-26,124.91925634320503
2021-06-27,126.91415421579015
2021-06-28,119.25879144873895
2021-06-29,122.7789972101917
2021-06-30,125.69723246100389
2021-07-01,124.30684066972879
2021-07-02,125.62455884517506
2021-07-03,123.84307462525456
2021-07-04,125.39239470498745
2021-07-05,125.07537318927535
2021-07-06,127.88909707448148
2021-07-07,126.22842326194348
2021-07-08,126.5600296529565
2021-07-09,125.22545831431795
2021-07-10,125.23748416877865
2021-07-11,125.51011262030188
2021-07-12,127.32566550652031
2021-07-13,125.8552764672662
2021-07-14,127.4361837762289
2021-07-15,131.1656814893506
2021-07-16,128.91418543298656
2021-07-17,126.67570886116863
2021-07-18,129.884721261732
2021-07-19,126.81935196298541
2021-07-20,123.71108933080217
2021-07-21,125.92158287976496
2021-07-22,124.34512559646933
2021-07-23,127.53112910557289
2021-07-24,128.4168884737621
2021-07-25,131.87722775622677
2021-07-26,129.3208723104395
2021-07-27,128.36980167692028
2021-07-28,130.60607803197462
2021-07-29,124.66249808313549
2021-07-30,129.69169660062582
2021-07-31,130.89605339667568
2021-08-01,126.52912311879014
2021-08-02,131.90385426883662
2021-08-03,130.42142900331828
2021-08-04,129.03995184443508
2021-08-05,131.26014700272904
2021-08-06,134.65795193842652
2021-08-07,130.60017289307612
2021-08-08,130.85061140224053
2021-08-09,129.55099907788505
2021-08-10,128.88336934585604
2021-08-11,132.35481990192787
2021-08-12,129.09079085889002
2021-08-13,131.05258904200653
2021-08-14,130.0582959882165
2021-08-15,132.0733502415664
2021-08-16,131.88208974359804
2021-08-17,133.38678615217387
2021-08-18,130.3861512586353
2021-08-19,130.95842104468852
2021-08-20,129.6301121511934
2021-08-21,130.78597702714376
2021-08-22,132.51351803753215
2021-08-23,133.35465233272436
2021-08-24,130.07548281624022
2021-08-25,133.73552053673373
2021-08-26,134.78141384563628
2021-08-27,132.96814968830074
2021-08-28,135.96330450228248
2021-08-29,130.7278384375848
2021-08-30,129.84906288160644
2021-08-31,128.8411200816104
2021-09-01,135.4480524972498
2021-09-02,133.81929647565966
2021-09-03,132.45117892409817
2021-09-04,133.17123509136263
2021-09-05,130.4064212819518
2021-09-06,137.59214317774874
2021-09-07,132.99944691567467
2021-09-08,132.99727300426636
2021-09-09,134.26459795051346
2021-09-10,133.80675663099433
2021-09-11,133.32126247249812
2021-09-12,131.31837603998292
2021-09-13,133.8651588084513
2021-09-14,136.7062280618896
2021-09-15,135.65003005378176
2021-09-16,136.15962298436034
2021-09-17,131.96192285869327
2021-09-18,131.01329047187969
2021-09-19,132.7461111795996
2021-09-20,133.1113572219393
2021-09-21,135.18754962348928
2021-09-22,129.61053354744394
2021-09-23,136.04789779477156
2021-09-24,132.66315581149595
2021-09-25,132.11282687764688
2021-09-26,130.92684436048665
2021-09-27,129.6228551489426
2021-09-28,134.55748180785838
2021-09-29,133.0334118367002
2021-09-30,130.2795597001562
2021-10-01,130.2391079756726
2021-10-02,132.12456751787465
2021-10-03,136.09814855690246
2021-10-04,132.20199926356338
2021-10-05,129.67309192400444
2021-10-06,132.1432193574696
2021-10-07,132.04173103037763
2021-10-08,127.1430366804213
2021-10-09,132.3750260670861
2021-10-10,131.96574237348688
2021-10-11,133.76122619258115
2021-10-12,136.0051515002705
2021-10-13,134.49603728102645
2021-10-14,131.63805887948428
2021-10-15,129.8929944834588
2021-10-16,137.18027762974657
2021-10-17,132.07682977537806
2021-10-18,131.90843181012082
2021-10-19,131.75187186551534
2021-10-20,132.11323270862894
2021-10-21,131.34270045665124
2021-10-22,130.3958976837378
2021-10-23,130.35877269104986
2021-10-24,131.2937482537544
2021-10-25,130.17669244497154
2021-10-26,129.73968894910485
2021-10-27,131.27765991859326
2021-10-28,130.45187420298444
2021-10-29,133.86448452795253
2021-10-30,125.44690079688436
2021-10-31,132.82189983175036
2021-11-01,133.01883866031534
2021-11-02,126.26543964366967
2021-11-03,129.6102003527042
2021-11-04,129.43388740476803
2021-11-05,127.24081271163614
2021-11-06,128.37717889368804
2021-11-07,127.58658240383849
2021-11-08,133.1851795289826
2021-11-09,131.42292035838577
2021-11-10,131.96365732235395
2021-11-11,130.7309722740448
2021-11-12,126.89474245719883
2021-11-13,127.96720009968969
2021-11-14,129.85660164538058
2021-11-15,126.29346706125936
2021-11-16,130.02188948444655
2021-11-17,127.97175358909024
2021-11-18,127.55765886652014
2021-11-19,129.58254384656553
2021-11-20,128.90094475742984
2021-11-21,127.14079473944874
2021-11-22,130.03025468346712
2021-11-23,125.39694027988479
2021-11-24,128.6370590573935
2021-11-25,128.4362059156323
2021-11-26,126.47446670952823
2021-11-27,127.5881688110489
2021-11-28,124.27485249926904
2021-11-29,128.46519134571147
2021-11-30,126.08631885382137
2021-12-01,125.24863878120723
2021-12-02,128.22908886103204
2021-12-03,124.55844081164939
2021-12-04,122.98538415926504
2021-12-05,122.52339658023227
2021-12-06,126.68224170750064
2021-12-07,122.74219799731355
2021-12-08,128.6447975183667
2021-12-09,120.80287008216833
2021-12-10,128.1905785938357
2021-12-11,125.0501050637904
2021-12-12,124.26456574545797
2021-12-13,123.19764360090791
2021-12-14,124.91486229992108
2021-12-15,123.8700980933223
2021-12-16,125.98046855636768
2021-12-17,123.830588070982
2021-12-18,123.73082585296906
2021-12-19,122.53095997784361
2021-12-20,122.97217872144475
2021-12-21,123.52953356889725
2021-12-22,119.32147881241542
2021-12-23,119.87340682574327
2021-12-24,123.8843954143875
2021-12-25,122.56786608392125
2021-12-26,121.68666582912265
2021-12-27,121.92027779491384
2021-12-28,122.40768163619754
2021-12-29,120.46248867018254
2021-12-30,119.8153204198102
2021-12-31,121.59402465293974
2022-01-01,122.07652554683418
2022-01-02,124.68129635703099
2022-01-03,120.2917760892182
2022-01-04,125.58808946984193
2022-01-05,124.30854003754601
2022-01-06,123.70975271663559
2022-01-07,124.99825377515613
2022-01-08,126.19987847956688
2022-01-09,124.73465530779094
2022-01-10,118.86212841062937
2022-01-11,119.82370875923091
2022-01-12,120.973283192569
2022-01-13,122.116279333857
2022-01-14,122.94175845278204
2022-01-15,120.29850897399753
2022-01-16,121.96834568544921
2022-01-17,119.93016720020877
2022-01-18,120.06536931727747
2022-01-19,118.32395073521666
2022-01-20,119.14111537332043
2022-01-21,118.1360068786088
2022-01-22,118.740953012426
2022-01-23,122.65487920780917
2022-01-24,118.50530959823435
2022-01-25,125.52704145063154
2022-01-26,121.10878327883705
2022-01-27,120.35343161514052
2022-01-28,118.1304384400043
2022-01-29,121.11299161285964
2022-01-30,118.42817721515881
2022-01-31,119.69245605719986
2022-02-01,124.43953043440226
2022-02-02,119.00014610578054
2022-02-03,121.36573438370156
2022-02-04,117.53781104867645
2022-02-05,118.75325388224645
2022-02-06,122.24602573040615
2022-02-07,117.33384577593851
2022-02-08,122.09822884067377
2022-02-09,119.77661774300553
2022-02-10,117.12622603454106
2022-02-11,119.4083169273239
2022-02-12,119.9832802614273
2022-02-13,119.17882046122494
2022-02-14,114.69417004575993
2022-02-15,116.28218366111116
2022-02-16,117.14570793471061
2022-02-17,117.39864256826927
2022-02-18,118.6981224976031
2022-02-19,117.7239807213674
2022-02-20,114.61224809548658
2022-02-21,117.96027366227656
2022-02-22,118.34059826427271
2022-02-23,118.16118798851299
2022-02-24,119.12800342786241
2022-02-25,118.56179800815563
2022-02-26,117.74252389786294
2022-02-27,116.61676135515177
2022-02-28,113.37083882258821
2022-03-01,117.49042297531085
2022-03-02,116.98776394042201
2022-03-03,117.05954187426903
2022-03-04,113.90969288205493
2022-03-05,114.2507087493105
2022-03-06,118.47160022102432
2022-03-07,116.24151186204605
2022-03-08,117.64181942845464
2022-03-09,116.29653124593725
2022-03-10,116.26337536253659
2022-03-11,118.04730209215218
2022-03-12,115.10842904392695
2022-03-13,116.30546565155856
2022-03-14,115.16430878265537
2022-03-15,115.19843905246124
2022-03-16,115.43060264205575
2022-03-17,116.47767852572572
2022-03-18,115.06333114801912
2022-03-19,118.5227150952967
2022-03-20,114.21532258868741
2022-03-21,115.62709012512991
2022-03-22,115.12063048608975
2022-03-23,118.89627074890856
2022-03-24,116.40060944062631
2022-03-25,118.07933486738163
2022-03-26,113.0556295228445
2022-03-27,116.57491057026672
2022-03-28,117.83708252230736
2022-03-29,116.24234588437153
2022-03-30,118.23163579925716
2022-03-31,115.09192867585939
2022-04-01,118.97395671285024
2022-04-02,120.78473154452242
2022-04-03,115.49583946406412
2022-04-04,115.36799040547426
2022-04-05,119.20612973572034
2022-04-06,119.50174491491288
2022-04-07,115.34298210697045
2022-04-08,115.59727809988922
2022-04-09,115.92586561932745
2022-04-10,113.85513510366002
2022-04-11,114.76413552761265
2022-04-12,114.65334617826662
2022-04-13,115.18898803399978
2022-04-14,116.7209173480601
2022-04-15,117.32714958321971
2022-04-16,120.03086285760179
2022-04-17,115.00698322199999
2022-04-18,119.0488313323577
2022-04-19,116.73134721211534
2022-04-20,117.1421555292527
2022-04-21,118.67507543703724
2022-04-22,115.16691637411738
2022-04-23,118.26664857709282
2022-04-24,117.92672036008133
2022-04-25,118.67319626435821
2022-04-26,118.3635717547915
2022-04-27,122.79520968974818
2022-04-28,116.71090914975059
2022-04-29,117.02854952242859
2022-04-30,116.95076043644272
2022-05-01,117.19489749284011
2022-05-02,117.14216766060134
2022-05-03,120.90831218524956
2022-05-04,121.48683826633986
2022-05-05,117.62206702954191
2022-05-06,117.21872263097379
2022-05-07,119.94824784225634
2022-05-08,118.02502623920138
2022-05-09,120.52142744718157
2022-05-10,119.78949985927981
2022-05-11,116.48221615965572
2022-05-12,122.74068739375835
2022-05-13,123.37128786178238
2022-05-14,118.68965391787997
2022-05-15,119.2773300105204
2022-05-16,120.76372804691181
2022-05-17,121.00189601706286
2022-05-18,121.79273541366946
2022-05-19,124.64035736214971
2022-05-20,120.41194947135641
2022-05-21,119.31669607240205
2022-05-22,118.30360604237117
2022-05-23,119.75080151895828
2022-05-24,121.2982433452239
2022-05-25,125.10682230963147
2022-05-26,120.63702147642336
2022-05-27,122.27563987715463
2022-05-28,121.95227431579477
2022-05-29,124.5201524844601
2022-05-30,127.35661942284052
2022-05-31,121.40150123239565
2022-06-01,121.64589211902242
2022-06-02,124.8756251372145
2022-06-03,124.31457073268973
2022-06-04,126.80859032266598
2022-06-05,124.44827479531088
2022-06-06,122.72788286726401
2022-06-07,124.79458200132511
2022-06-08,125.99819203112415
2022-06-09,125.58991936370853
2022-06-10,125.13228096378216
2022-06-11,126.42041793736354
2022-06-12,126.79550297424854
2022-06-13,127.3915302609424
2022-06-14,126.09533932618575
2022-06-15,124.63474686489195
2022-06-16,125.43377938549219
2022-06-17,127.72499366499352
2022-06-18,123.84993198579299
2022-06-19,126.39313050151834
2022-06-20,125.04118881378693
2022-06-21,126.05748964586964
2022-06-22,128.72903728677295
2022-06-23,126.72641425226726
2022-06-24,126.60906976854484
2022-06-25,123.96831198606336
2022-06-26,128.35215511942891
2022-06-27,128.32198533675648
2022-06-28,131.52858989560445
2022-06-29,126.75723125122666
2022-06-30,127.98138886197069
2022-07-01,128.21169880923628
2022-07-02,131.03717365795939
2022-07-03,127.8604539339123
2022-07-04,128.7772581815823
2022-07-05,129.60252067949259
2022-07-06,128.92675119747457
2022-07-07,127.82671434624001
2022-07-08,129.2730043146027
2022-07-09,131.19647574628243
2022-07-10,127.15966601810152
2022-07-11,129.6411683442349
2022-07-12,128.1365195918854
2022-07-13,132.08733868675642
2022-07-14,126.8102602528685
2022-07-15,128.89703619751654
2022-07-16,130.9263597762522
2022-07-17,133.45880398397298
2022-07-18,130.3507928952581
2022-07-19,129.5251036556421
